,paragraph,length
0,中国货币政策执行报告二○一八年第三季度中国人民银行货币政策分析小组2018年11月9日内容摘要2018年第三季度以来，中国经济总体保持平稳增长，结构调整继续推进，供需总体平衡，经济运行韧性较强。消费对经济增长的拉动作用增强，制造业和民间投资增速回升，就业稳中向好，消费价格温和上涨。但受外部环境发生明显变化及需求端“几碰头”等因素影响，经济下行压力有所加大。第三季度，国内生产总值（GDP）同比增长6.5，居民消费价格（CPI）同比上涨2.3。面对经济运行中存在的突出矛盾和问题，按照党中央、国务院部署，中国人民银行坚持稳健中性的货币政策，进一步疏通货币政策传导机制，继续强化政策统筹协调，前瞻性地采取了一系列有力措施，加大金融对实体经济尤其是小微企业和民营企业的支持力度，为供给侧结构性改革和高质量发展营造适宜的货币金融环境。,364.0
1,一是适度增加中长期流动性供应，保持流动性合理充裕。7月、10月两次定向降准，并搭配中期借贷便利、抵押补充贷款等工具投放中长期流动性。,66.0
2,二是深化对民营、小微企业等经济重点领域和薄弱环节的金融支持。通过定向降准、增加再贷款和再贴现额度、信贷政策等措施支持金融机构扩大对小微企业、民营企业和创新型企业的资金投放；在宏观审慎评估（MPA）中增加对小微企业融资的评估指标；推动实施民营企业债券融资支持工具，为部分债券发行遇到困难的民营企业提供增信支持。,154.0
3,三是适时调整和完善宏观审慎政策。保持人民币汇率弹性，发挥好宏观审慎政策的调节作用，将远期售汇业务的外汇风险准备金率从0调整为20%，重启中间价报价“逆周期因子”，在香港发行中央银行票据。发布《关于进一步明确规范金融机构资产管理业务指导意见有关事项的通知》，稳步推动资管新规平稳实施。通过优化MPA指标结构，鼓励金融机构落实资管新规和债转股相关工作。稳健中性的货币政策取得了较好成效。,191.0
4,银行体系流动性合理充裕，商业银行和金融市场的流动性结构优化，货币市场利率中枢整体下行；金融对实体经济特别是民营、小微企业的支持力度较为稳固，金融机构贷款增长较快，信贷结构继续改善；货币供应量、社会融资规模平稳增长；人民币汇率保持了合理均衡水平上的基本稳定；金融风险防控成效显现，金融市场运行总体平稳，宏观杠杆率趋于稳定，市场信心得以提振。,169.0
5,2018年以来，广义货币供应量M2增速保持在8%以上，9月末M2余额同比增长8.3；人民币贷款余额同比增长13.2，比年初增加13.1万亿元，同比多增2.0万亿元，比2017年全年同比多增的8782亿元大幅增加；社会融资规模存量同比增长10.6。,123.0
6,9月份非金融企业及其他部门贷款加权平均利率为5.94。9月末，CFETS人民币汇率指数为92.35，人民币对美元汇率中间价为6.8792元，前三季度人民币对美元汇率中间价年化波动率为4.2%。当前中国经济正在由高速增长阶段转向高质量发展阶段，外部环境也发生深刻变化。全球经济总体延续复苏态势，但不同经济体之间差异扩大，全球经济增长的同步性降低，全球经济金融脆弱性有所上升。中国经济运行稳中有变，经济金融领域的结构调整出现积极变化，微观主体韧性较强，但部分企业经营困难较多，长期积累的风险隐患有所暴露，经济下行压力有所加大，货币政策传导仍然面临一定约束。,276.0
7,下一阶段，中国人民银行将按照党中央、国务院决策部署，坚持稳中求进工作总基调，坚持新发展理念，抓住主要矛盾，紧紧围绕服务实体经济、防控金融风险、深化金融改革三项任务，处理好稳增长、调结构、防风险的平衡，创新和完善金融宏观调控。,112.0
8,保持政策的连续性和稳定性，提高政策的前瞻性、灵活性和针对性。健全货币政策和宏观审慎政策双支柱调控框架，稳健的货币政策要保持中性，松紧适度，把好货币供给总闸门，在多目标中把握好综合平衡，根据形势变化及时动态预调微调。进一步加强政策协调，疏通货币政策传导渠道。深化利率和汇率市场化改革，大力推进金融改革开放发展，创新货币政策工具和机制，进一步提高金融服务实体经济的能力和意愿。处理好稳增长与去杠杆、强监管的关系，打好防范化解金融风险攻坚战，守住不发生系统性金融风险底线。,233.0
9,聚焦进一步深化供给侧结构性改革，在实施稳健中性货币政策、增强微观主体活力和发挥好资本市场功能三者之间，形成三角形支撑框架，促进国民经济整体良性循环。银行体系流动性合理充裕，货币市场利率整体下行，金融机构贷款增长较快，信贷结构继续改善，货币供应量、社会融资规模总体平稳增长，人民币汇率弹性增强。一、流动性合理充裕，货币市场利率整体下行第三季度以来，中国人民银行两次定向降准，并增加中期借贷便利（MLF）投放，增大中长期流动性供应，同时灵活开展公开市场操作，保持银行体系流动性合理充裕。9月末，金融机构超额准备金率为1.5%，较上年同期高0.2个百分点。货币市场总体运行平稳，各期限利率有所下行，10月末银行间市场存款类机构以利率债为质押的7天期回购利率（DR007）为2.71，较6月末下行30个基点。,350.0
