,paragraph,length
0,中国货币政策执行报告二○一七年第四季度中国人民银行货币政策分析小组2018年2月14日内容摘要2017年以来，中国经济运行稳中向好、好于预期，消费需求对经济增长的拉动作用保持强劲，投资增长稳中略缓、结构优化，进出口扭转了连续两年下降的局面，服务业对经济增长的贡献不断提高，企业效益继续改善，生态环境状况明显好转，经济结构调整加快，总供求更趋平衡，内生增长动力有所增强。,184.0
1,全年实现经济较快增长和物价平稳的较好组合，国内生产总值（GDP）同比增长6.9%，居民消费价格（CPI）同比上涨1.6%，经济发展的质量和效益提升。当前，中国经济已由高速增长阶段转向高质量发展阶段，正处在转变发展方式、优化经济结构、转换增长动力的攻关期，货币政策需要更好平衡稳增长、调结构、促改革、去杠杆和防风险之间的关系。2017年，中国人民银行继续实施稳健中性的货币政策，货币政策和宏观审慎政策双支柱调控框架初见成效，为供给侧结构性改革和高质量发展营造了中性适度的货币金融环境。密切关注流动性形势和市场预期变化，加强预调微调和与市场沟通，综合运用逆回购、中期借贷便利、抵押补充贷款、临时流动性便利等工具灵活提供不同期限流动性，维护银行体系流动性合理稳定，公开市场操作利率“随行就市”小幅上行。宣布对普惠金融实施定向降准政策，运用支农支小再贷款、再贴现、扶贫再贷款和抵押补充贷款等工具并发挥信贷政策的结构引导作用，支持经济结构调整和转型升级，将更多金融资源配置到经济社会发展的重点领域和薄弱环节。,449.0
2,深化利率市场化改革，货币政策调控和传导机制进一步健全。完善人民币汇率市场化形成机制，在中间价报价模型中引入“逆周期因子”，更充分地反映基本面变化。进一步完善宏观审慎政策框架，将表外理财纳入广义信贷指标范围，做好将同业存单纳入宏观审慎评估（MPA）同业负债占比指标的准备工作。积极完善和推广全口径跨境融资宏观审慎管理，适时推动前期出台的逆周期调控政策回归中性。总体看，稳健中性的货币政策取得了较好效果，在有效抑制金融体系杠杆的同时，保持了经济平稳较快增长。,227.0
3,银行体系流动性中性适度，货币信贷和社会融资规模平稳增长，利率水平总体适度，人民币对美元双边汇率弹性进一步增强，双向浮动的特征更加显著，人民币汇率预期总体平稳。2017年末，人民币贷款余额同比增长12.7%，比年初增加13.5万亿元，同比多增8782亿元；社会融资规模存量同比增长12.0%。12月份非金融企业及其他部门贷款加权平均利率为5.74%。2017年末，CFETS人民币汇率指数为94.85，全年上涨0.02%，人民币兑美元汇率中间价为6.5342元，较上年末升值6.16%。年末广义货币供应量M2余额同比增长8.2%，主要体现了金融体系抑制内部杠杆的成效。,283.0
4,展望2018年，全球经济增长前景有望继续改善，中国发展潜能巨大，随着供给侧结构性改革、简政放权和创新驱动战略的不断深化实施，经济发展的稳定性、协调性和可持续性有望继续增强。当然也应看到，国际上不稳定不确定因素仍然较多，国内经济金融领域的结构调整虽然出现积极变化，但结构性矛盾仍较突出，防范化解重大风险的任务依然艰巨。下一阶段，中国人民银行将按照党中央和国务院的决策部署，全面深入贯彻党的十九大和中央经济工作会议、全国金融工作会议精神，以习近平新时代中国特色社会主义思想为指导，按照统筹推进“五位一体”总体布局的要求，坚持稳中求进工作总基调，坚持新发展理念，牢牢把握我国社会主要矛盾和经济发展阶段的变化，按照推动高质量发展和建设现代化经济体系的要求，紧紧围绕服务实体经济、防控金融风险、深化金融改革三项任务，创新金融调控思路和方式，保持政策的连续性和稳定性，实施好稳健中性的货币政策，保持流动性合理稳定，管住货币供给总闸门，为供给侧结构性改革和高质量发展营造中性适度的货币金融环境。,440.0
5,健全货币政策和宏观审慎政策双支柱调控框架，深化利率和汇率市场化改革，增强利率调控能力，加大市场决定汇率的力度，保持人民币汇率在合理均衡水平上的基本稳定。扎实推进金融改革开放，大力发展普惠金融，在服务实体经济、支持创业创新和新动能培育上发挥更大作用。打好防范化解重大金融风险攻坚战，加强金融监管协调，守住不发生系统性金融风险的底线。第一部分货币信贷概况2017年，银行体系流动性合理稳定，货币信贷和社会融资规模总体平稳增长，贷款结构继续改善，利率水平基本稳定，人民币汇率弹性增强。一、货币总量增长有所放缓2017年末，广义货币供应量M2余额为167.7万亿元，同比增长8.2%，增速比上年末低3.1个百分点。,303.0
6,狭义货币供应量M1余额为54.4万亿元，同比增长11.8%，增速比上年末低9.6个百分点。流通中货币M0余额为7.1万亿元，同比增长3.4%，增速比上年末低4.7个百分点。全年现金净投放2342亿元，同比少投放2745亿元。M2增速下降主要反映了去杠杆和金融监管逐步加强背景下，银行资金运用更加规范，金融部门内部资金循环和嵌套减少，资金更多流向实体经济，而缩短资金链条也有助于降低资金成本。随着供给侧结构性改革的推进，经济结构优化，经济增长对货币信贷的依赖程度有所降低，加之经济内生增长动力增强后资金周转及货币流通速度亦会随之加快，相对慢一点的货币增速仍可以支持经济实现平稳较快增长。,292.0
7,从历史经验看，往往预期较差、经济下行压力较大时，M2增速会超出名义GDP增速较多，而当经济增长动能较强、预期较好时，M2增速与名义GDP增速的缺口反而较小。长期看，随着去杠杆深化和金融进一步回归为实体经济服务，比过去低一些的M2增速可能成为常态。专栏1M2增速变化及其与实体经济的关系2017年以来M2增速有所放缓，全年M2同比增长8.2%，比上年末低3.1个百分点。同时，新增贷款和社会融资规模保持较快增长，我国经济运行也呈现稳中向好态势。对M2增速变化的原因及其对实体经济的影响，社会各界都十分关注。,252.0
8,M2是一个总量概念，其变化取决于不同货币派生渠道的变化，银行发放贷款、进行证券投资、购买外汇以及开展部分同业业务等都会派生存款，从而形成货币供给，相反银行发行债券、股票以增加资本金时，会反向减少全社会存款，从而减少货币供给。,112.0
9,如果将目前168万亿左右的M2余额形象地比喻为一个“水池”，那么我们需要分析哪些管道在向水池“注水”，哪些管道在“抽水”。2017年以来贷款这一管道是在加快“注水”的，全年人民币贷款新增13.5万亿元，同比多增0.9万亿元，同时外汇占款同比少减也对M2增速有一定向上拉动。但整个水池水平面的上升速度反而下降，这就意味着还有其他管道在“抽水”。从派生渠道分析，2017年M2增速放缓的原因主要有三个：一是银行股权及其他投资科目从之前的快速扩张转为有所萎缩，是导致M2增速回落的最主要原因。银行股权及其他投资主要包括银行购买和持有的资管计划、理财产品等。,275.0
