,paragraph,length
0,中国货币政策执行报告二○○八年第四季度中国人民银行货币政策分析小组2009年2月23日内容摘要2008年，在党中央、国务院正确领导下，我国货币政策取向根据形势需要适时调整，前瞻性、针对性和灵活性进一步提高。,103.0
1,全年货币信贷保持平稳较快增长，银行体系流动性充足，信贷结构进一步优化，有力支持了经济平稳较快发展。2008年，实现国内生产总值（GDP）30.1万亿元，同比增长9%；居民消费价格指数(CPI)同比上涨5.9%。年初，为防止经济增长由偏快转为过热、防止价格由结构性上涨演变为明显通货膨胀，中国人民银行执行了从紧的货币政策。从当时经济运行情况和通货膨胀形势看，2007年我国经济增长率达到13%；全球普遍面临较强的通货膨胀压力，国际市场大宗商品价格居高不下并屡创新高，我国2008年第一季度CPI涨幅为8%，工业品出厂价格涨幅持续攀升，8月份达到10.1%的高点。综合考虑美国次贷危机等不确定因素，中国人民银行加强对通货膨胀内外部成因的分辨和预测，灵活协调运用数量型和价格型工具。,338.0
2,在2007年六次提高存贷款基准利率的基础上，2008年上半年利率政策保持平稳。针对“双顺差”继续扩大、外汇大量流入的态势，主要采取了提高存款准备金率的措施对冲多余流动性，上半年提高存款准备金率共计3个百分点，冻结的流动性大约占新增外汇占款所吐出流动性的70%。同时，指导金融机构合理安排信贷规划。年初，按经济发展的要求，实事求是地安排了全年新增贷款规划3.87万亿元。冰雪灾害发生后，为满足抗灾救灾资金需求，2月份根据金融机构类型和各地受灾情况，引导金融机构加快了第一季度信贷投放进度。,243.0
3,5月份汶川地震发生后，立即放开了灾区法人金融机构信贷规划约束，并引导全国性银行加强系统内信贷资源调剂，加大对灾区信贷投入。年中，美国次贷危机蔓延加深，国家宏观调控政策进行了重大调整，中国人民银行及时调整了货币政策的方向、重点和力度，按照既要保持经济平稳较快发展、又要控制物价上涨的要求，调减公开市场操作力度，将全年新增贷款预期目标提高至4万亿元以上，指导金融机构扩大信贷总量，并与结构优化相结合，向“三农”、中小企业和灾后重建等倾斜。进入9月份以后，国际金融危机急剧恶化，对我国经济的冲击明显加大。按照党中央、国务院的统一部署，中国人民银行实行了适度宽松的货币政策，综合运用多种工具，采取一系列灵活、有力的措施，及时释放确保经济增长和稳定市场信心的信号，下调存贷款基准利率，四次下调存款准备金率，明确取消对金融机构信贷规划的硬约束，积极配合国家扩大内需等一系列刺激经济的政策措施，加大金融支持经济发展的力度。2008年年末，我国广义货币供应量M2余额为47.5万亿元，同比增长17.8%，增速比上年高1.1个百分点。,458.0
4,人民币贷款余额为30.3万亿元，同比增长18.8%。人民币贷款分布更为均衡，全年新增4.9万亿元，各季分别为1.33万亿元、1.12万亿元、1.03万亿元和1.43万亿元。人民币贷款利率先升后降，年末，金融机构人民币贷款加权平均利率为6.23%，较年内高点8月份下降1.96个百分点，较年初下降1.66个百分点。人民币汇率在合理均衡水平上保持基本稳定，2008年年末，人民币对美元汇率中间价为6.8346元。在国际金融危机对我国经济冲击明显加剧的大背景下，外部需求明显收缩，部分行业产能过剩，企业生产经营困难，城镇失业人员增多，经济增长下行的压力明显加大。,278.0
5,但总体上看，我国市场空间广阔，增长潜力较大，经济发展的长期趋势没有改变，经济发展的优势没有改变，加之宏观调控政策逐步发挥效应，国民经济可望继续保持平稳较快增长。中国人民银行将根据党中央、国务院的统一部署，深入贯彻科学发展观，进一步落实国务院有关金融促进经济发展的政策措施，把促进经济平稳较快发展作为金融宏观调控的首要任务，认真执行适度宽松的货币政策，进一步理顺货币政策传导机制，确保银行体系流动性充足，促进货币信贷合理平稳增长，引导金融机构优化信贷资金投向。同时，稳步推进利率市场化和人民币汇率形成机制改革，继续深化外汇管理改革，大力发展直接融资。货币信贷的合理增长和结构优化，有力支持了经济平稳较快发展。一、广义货币供应量增速高于上年2008年年末，广义货币供应量M2余额为47.5万亿元，同比增长17.8%，增速比上年高1.1个百分点。,370.0
6,狭义货币供应量M1余额为16.6万亿元，同比增长9.1%，增速比上年低12.0个百分点。流通中现金M0余额为3.4万亿元，同比增长12.7%，增速比上年高0.5个百分点。全年现金净投放3844亿元，同比多投放541亿元。M2增速年末加快。前11个月，M2增速整体走低；年末，货币供应量增速逐步加快。,149.0
7,"12月份M2和M1增速分别较上月提高3.0个和2.3个百分点。从M2结构看，全年M1由于上年基数较高增速有所放缓，准货币保持稳步增长。二、金融机构存款增长较快2008年年末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为47.8万亿元，同比增长19.3%，增速比上年高4.1个百分点,比年初增加7.7万亿元，同比多增2.4万亿元。其中，人民币各项存款余额为46.6万亿元，同比增长19.7%，增速比上年高3.7个百分点，比年初增加7.7万亿元，同比多增2.3万亿元；外汇存款余额为1791亿美元，同比增长12.0%，增速比上年高13.0个百分点，比年初增加183亿美元，同比多增198亿美元。从人民币存款的部门分布和期限看，居民户存款快速增长，非金融性公司存款增速有所放缓，居民户和企业定期存款大幅多增。",357.0
8,2008年年末，金融机构居民户人民币存款余额为22.2万亿元，同比增长26.3%，增速比上年同期高19.5个百分点，比年初增加4.6万亿元，同比多增3.5万亿元，这与资本市场震荡回落、居民理财风险意识增强等因素有关。,108.0
9,非金融性公司人民币存款余额为21.7万亿元，同比增长15.2%，增速比上年同期低7.2个百分点，比年初增加2.9万亿元，同比少增5759亿元，主要是受经济增速减缓、企业生产成本上升、资金周转相对放缓等因素影响。,105.0
