,paragraph,length
0,中国货币政策执行报告2023年第四季度中国人民银行货币政策分析小组2024年2月8日内容摘要2023年是三年新冠疫情防控转段后经济恢复发展的一年，也是新一届政府的开局之年，在以习近平同志为核心的党中央坚强领导下，我国顶住外部压力、克服内部困难，加大宏观调控力度，国民经济回升向好，全年国内生产总值（GDP）同比增长5.2%，转型升级成效显著，高质量发展扎实推进。,181.0
1,中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大精神，认真落实党中央、国务院决策部署，稳健的货币政策精准有力，适时强化逆周期调节，统筹把握总量与结构、数量与价格、内部与外部均衡，有效支持了实体经济发展。,115.0
2,一是加大货币信贷支持经济力度。全年两次降准释放长期资金超1万亿元，中期借贷便利（MLF）超额续作2.5万亿元，灵活开展公开市场操作，保持流动性合理充裕。多次召开金融机构座谈会，引导信贷总量适度、节奏平稳，增强贷款增长的稳定性和可持续性。,118.0
3,二是降低融资成本激发有效需求。两次下调政策利率，带动贷款市场报价利率（LPR）等市场利率下行。发挥存款利率市场化调整机制作用，稳定银行负债成本。调整优化住房信贷政策，引导商业银行有序降低存量首套房贷利率。,102.0
4,三是优化资金供给推动结构转型。出台金融支持民企的指导性文件，落实支持科技型企业融资行动方案；增加支农支小再贷款额度2500亿元，延续实施普惠小微贷款支持工具、碳减排支持工具，增加抵押补充贷款（PSL）额度5000亿元，引导金融资源更多流向重大战略、重点领域和薄弱环节。,134.0
5,四是稳定汇率兼顾内外均衡。深化汇率市场化改革，适时上调跨境融资宏观审慎调节参数、下调外汇存款准备金率，发挥外汇自律机制作用，强化预期引导，调节外汇市场供求，保持人民币汇率在合理均衡水平上的基本稳定。,99.0
6,五是处置重点领域风险保障金融稳定。加强金融风险监测评估，稳妥处置重点区域和重点机构风险。有序推进金融支持融资平台债务风险化解。强化金融稳定保障体系建设。总体看，2023年货币政策坚持稳字当头、稳中求进，为经济回升向好营造了良好的货币金融环境。,121.0
7,货币信贷保持合理增长，年末人民币贷款余额达237.6万亿元，广义货币（M2）、社会融资规模存量同比分别增长9.7%和9.5%；全年新增贷款22.7万亿元，同比多增1.3万亿元。信贷结构持续优化，年末普惠小微贷款和制造业中长期贷款余额同比分别增长23.5%和31.9%；民营企业贷款同比增长12.6%，较上年末高1.6个百分点。社会融资成本稳中有降，12月新发放企业贷款加权平均利率为3.75%，较上年同期低0.22个百分点，持续创有统计以来新低；新发放个人住房贷款加权平均利率为3.97%，较上年同期低0.29个百分点，超过23万亿元存量首套房贷款利率平均下调0.73个百分点，每年减少借款人利息支出约1700亿元。人民币汇率双向浮动、预期收敛，保持基本稳定，年末人民币对美元汇率收盘价为7.0920，较本轮低点升值逾3%。我国发展仍处于重要的战略机遇期，市场空间广阔、产业体系完备、物质技术基础雄厚、人才红利不断增强，经济发展具有良好支撑，但也要看到，当前全球经济复苏动能分化，发达经济体政策调整、地缘政治冲突等不确定性上升，国内进一步推动经济回升向好需要克服一些困难挑战。,488.0
8,综合来看，我国发展面临的有利条件强于不利因素，经济长期向好的基本趋势没有改变，要增强信心和底气。下阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，完整、准确、全面贯彻新发展理念，坚持稳中求进、以进促稳、先立后破，加快建设金融强国，优化金融服务，坚定不移走中国特色金融发展之路，推动金融高质量发展。建设现代中央银行制度，强化宏观政策逆周期和跨周期调节，坚持把金融服务实体经济作为根本宗旨，始终保持货币政策的稳健性，增强宏观政策取向一致性，持续推动经济实现质的有效提升和量的合理增长。稳健的货币政策要灵活适度、精准有效。合理把握债券与信贷两个最大融资市场的关系，准确把握货币信贷供需规律和新特点，引导信贷合理增长、均衡投放，保持流动性合理充裕，保持社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配。,361.0
9,加强政策协调配合，有效支持促消费、稳投资、扩内需，保持物价在合理水平。持续深化利率市场化改革，进一步完善贷款市场报价利率形成机制，发挥存款利率市场化调整机制作用，促进社会综合融资成本稳中有降。发挥好货币政策工具总量和结构双重功能。支持采取债务重组等方式盘活信贷存量，提升存量贷款使用效率。坚持聚焦重点、合理适度、有进有退，做好科技金融、绿色金融、普惠金融、养老金融、数字金融五篇大文章，抓好金融支持民营经济25条举措落实，加大对保障性住房建设、“平急两用”公共基础设施建设、城中村改造的金融支持力度。,250.0
10,坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，综合施策、稳定预期，防范汇率超调风险，防止形成单边一致性预期并自我强化，保持人民币汇率在合理均衡水平上的基本稳定。持续有效防范化解重点领域风险，坚决守住不发生系统性风险的底线。人民银行以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大、中央经济工作会议、中央金融工作会议精神，按照《政府工作报告》部署，坚持稳字当头、稳中求进，稳健的货币政策精准有力，强化逆周期和跨周期调节，货币信贷和社会融资规模合理增长，综合融资成本稳中有降，信贷结构不断优化，人民币汇率在合理均衡水平上保持基本稳定，为经济回升向好营造了良好的货币金融环境。一、银行体系流动性合理充裕2023年，人民银行坚持稳健的货币政策，综合运用降准、再贷款再贴现、中期借贷便利（MLF）和公开市场操作等多种方式精准有力投放流动性，3月、9月两次降准各0.25个百分点，合计释放长期流动性超1万亿元。,418.0
11,持续引导货币市场利率围绕央行公开市场逆回购操作利率平稳运行，为推动金融支持实体经济高质量发展提供了适宜的流动性环境，也为四季度增发国债和地方政府再融资债券顺利发行提供了有力保障。2023年末，金融机构超额准备金率为2.1%，比上年末高0.1个百分点，银行体系流动性合理充裕。数据来源：中国货币网。图1货币市场利率走势二、金融机构贷款合理增长，贷款利率处于历史低位信贷总量合理增长。2023年一季度，受疫情放开及季节性规律等因素影响，信贷投放有所加快，人民银行着力引导金融机构贷款投放总量适度、节奏平稳。,251.0
12,进入二季度，市场信心和预期偏弱、信贷有效需求不足，人民银行加强逆周期调节，着力引导金融机构保持信贷均衡投放，增强金融支持实体经济的可持续性。四季度，人民银行统筹考虑岁末年初信贷投放节奏，及时召开金融机构座谈会，平滑贷款增长，当季信贷投放好于市场预期。2023年末，金融机构本外币贷款余额为242.2万亿元，同比增长10.1%，比年初增加22.2万亿元，同比多增1.5万亿元。人民币贷款余额为237.6万亿元，同比增长10.6%，比年初增加22.7万亿元，同比多增1.3万亿元。信贷结构持续优化。,247.0
