,paragraph,length
0,中国货币政策执行报告二○一七年第二季度中国人民银行货币政策分析小组2017年8月11日内容摘要2017年上半年，中国经济保持平稳较快增长，经济增长的稳定性、协调性和包容性增强，投资增长总体稳定，进出口较快增长，就业稳中向好，主要指标好于预期。,121.0
1,上半年，国内生产总值（GDP）同比增长6.9，居民消费价格（CPI）同比上涨1.4。中国人民银行继续实施稳健中性的货币政策，注重根据形势变化加强预调微调和预期管理，为经济稳定增长和供给侧结构性改革营造了良好的货币金融环境。综合运用公开市场操作、中期借贷便利等工具，保持银行体系流动性基本稳定，中标利率“随行就市”适度上行。运用支农支小再贷款、扶贫再贷款和抵押补充贷款等工具并发挥信贷政策的结构引导作用，支持经济结构调整和转型升级，将更多金融资源配置到经济社会发展的重点领域和薄弱环节。进一步完善宏观审慎政策，将表外理财纳入广义信贷指标范围，并做好将同业存单纳入宏观审慎评估（MPA）同业负债占比指标的准备工作。,305.0
2,完善全口径跨境融资宏观审慎管理，提高跨境融资的便利化程度。人民币兑美元汇率中间价报价模型中引入“逆周期因子”，对冲市场情绪的顺周期波动，更充分地反映基本面变化。总体看，稳健中性的货币政策取得了较好效果。银行体系流动性保持中性，货币信贷和社会融资规模合理增长，利率水平总体适度，人民币汇率预期稳定。2017年6月末，广义货币供应量M2余额同比增长9.4；人民币贷款余额同比增长12.9，比年初增加79678亿元，同比多增4362亿元；社会融资规模存量同比增长12.8，保持在年初预期增速之上。,245.0
3,6月份非金融企业及其他部门贷款加权平均利率为5.67。6月末，CFETS人民币汇率指数为93.29，人民币兑美元汇率中间价为6.7744元，较上年末升值2.40。当前全球经济延续平稳复苏态势，外需环境总体改善，同时国际金融危机的深层次影响尚未消除，地缘政治风险及不确定性仍然较多，主要央行货币政策将逐步回归正常化，也可能增加金融市场调整的风险。从国内看，随着供给侧结构性改革、简政放权和创新驱动战略深化实施，产业结构调整加快，过剩产能继续化解，适应消费升级的行业和战略性新兴产业快速发展，总供求更加平衡。但经济运行中的矛盾和问题还不少。,268.0
4,要站在经济长周期和结构优化升级的角度，把握经济发展阶段性特征，坚定不移深化供给侧结构性改革，深入推进“三去一降一补”，紧紧抓住处置“僵尸企业”这个牛鼻子，更多运用市场机制实现优胜劣汰。下一阶段，要按照党中央、国务院统一部署，贯彻落实好全国金融工作会议精神，遵循金融发展规律，紧紧围绕服务实体经济、防控金融风险、深化金融改革三项任务，继续实施稳健中性的货币政策，处理好稳增长、调结构、控总量的关系，为供给侧结构性改革营造中性适度的货币金融环境。保持总量稳定，综合运用价、量工具和宏观审慎政策加强预调微调，调节好货币闸门。把发展直接融资放在重要位置，改善间接融资结构。围绕实体经济全面提升金融服务效率和水平，加强对小微企业、“三农”和偏远地区的金融服务，鼓励发展绿色金融。,334.0
5,完善宏观审慎政策框架，推进汇率和利率市场化改革，畅通政策传导渠道和机制。同时，履行好国务院金融稳定发展委员会办公室职责，加强金融监管协调，把主动防范化解系统性金融风险放在更加重要的位置，着力防范化解重点领域风险，牢牢守住不发生系统性金融风险的底线。一、货币总量平稳增长6月末，广义货币供应量M2余额为163.1万亿元，同比增长9.4%，增速比3月末低1.2个百分点。狭义货币供应量M1余额为51.0万亿元，同比增长15.0%，增速比3月末低3.8个百分点。流通中货币M0余额为6.7万亿元，同比增长6.6。,253.0
6,上半年现金净回笼1326亿元，同比多回笼928亿元。M1与M2剪刀差缩窄至5.6个百分点，延续上年8月份以来差幅缩小的趋势。当前M2增速比过去低一些，需要全面客观认识。,84.0
7,一是过去M2增速高于名义GDP增速较多与住房等货币化密切相关，而目前住房商品化率已经很高，货币需求增长相应降低。,56.0
8,二是近些年M2增长较快还与金融深化有关，主要体现为同业、理财等业务发展较快，但金融深化进程并非是线性的，为了兴利除弊也会有一定起伏，近期M2增速有所降低正是加强金融监管、缩短资金链条、减少多层嵌套的合理反映。预计随着去杠杆的深化和金融进一步回归为实体经济服务，比过去低一些的M2增速可能成为新的常态。同时，随着市场深化和金融创新，影响货币供给的因素更加复杂，M2的可测性、可控性以及与经济的相关性亦在下降，对其变化可不必过度关注。6月末，基础货币为30.4万亿元，较年初减少3048亿元。货币乘数为5.37，比3月末高0.08。,264.0
9,金融机构超额准备金率为1.4%。其中，农村信用社为8.1。2017年以来基础货币总量略有下降，从结构上看主要与超额存款准备金总量出现一定下降有关。观察银行体系流动性状况，不仅要看超额准备金的绝对水平，也要看超额准备金率。近年来，我国金融机构超额准备金率总体呈下行态势。,134.0
