,paragraph,length
0,中国货币政策执行报告二○○六年第三季度中国人民银行货币政策分析小组2006年11月14日内容摘要2006年第三季度，我国国民经济平稳较快增长，经济运行总体形势良好。消费平稳较快增长，投资增速高位趋缓，对外贸易快速发展，居民收入、企业利润和财政收入均有较大幅度提高，市场价格稳定。前三季度，国内生产总值（GDP）增长10.7，居民消费价格指数(CPI)同比上涨1.3。中国人民银行按照党中央、国务院加强和改善宏观调控的统一部署，继续执行稳健的货币政策，加强银行体系流动性管理和本外币政策协调，综合运用多种货币政策工具，优化信贷结构，合理调控货币信贷总量。,276.0
1,一是灵活开展公开市场操作，把握央行票据发行力度和节奏，调节银行体系过剩流动性，合理安排操作工具组合。,50.0
2,二是发挥利率杠杆的调控作用，上调金融机构人民币存贷款基准利率。,31.0
3,三是上调金融机构存款准备金率，增强中央银行回收过剩流动性的主动性和有效性。,37.0
4,四是进一步加大“窗口指导”和信贷政策引导力度，引导金融机构认真贯彻落实国家宏观调控要求，合理控制贷款增长，加强贷款结构调整。,62.0
5,五是稳步推进金融企业改革。,13.0
6,"六是继续推出一系列人民币汇率形成机制改革配套措施，上调境内金融机构外汇存款准备金率,进一步完善有管理的浮动汇率制度。",58.0
7,七是加强和改进外汇管理，拓宽对外金融投资渠道，加强对跨境资金流入的监管，促进国际收支基本平衡。2006年第三季度，货币供应量增势趋缓，贷款增速有所回落，金融运行总体平稳。9月末，广义货币供应量M2余额33.2万亿元，同比增长16.8％；基础货币余额6.6万亿元，同比增长8.9；人民币贷款余额22.1万亿元，同比增长15.2。货币市场利率运行趋于平稳。9月末，外汇储备余额9879亿美元，比上年末增加1690亿美元，人民币对美元汇率中间价为7.9087元人民币/美元。,234.0
8,"初步预计，2006年第四季度我国国民经济将继续保持良好的发展势头，但有必要进一步巩固固定资产投资和货币信贷增幅回落的基础，注意解决国际收支不平衡矛盾加剧、节能降耗和污染减排形势严峻等问题。中国人民银行将根据党的十六届六中全会精神，认真贯彻落实国务院对经济工作的决策和部署，执行稳健的货币政策，协调运用多种货币政策工具，加强流动性管理，合理控制货币信贷增长。同时，采取着眼于中长期的综合性措施，加快经济结构性调整，落实扩大内需的各项政策，促进国际收支趋于基本平衡。一、广义货币供应量增势趋缓2006年9月末，广义货币供应量M2余额33.2万亿元，同比增长16.8％，增速比上年同期低1.1个百分点，比上年末低0.7个百分点,是2006年以来的最低水平。M2增速回落的主要原因是贷款增速减缓。",344.0
9,狭义货币供应量M1余额11.7万亿元，同比增长15.7％，增速比上年同期高4.1个百分点，比上年末高3.9个百分点，是今年以来的最高水平。M1增速加快的主要原因是企业活期存款和流通中现金增加较多。9月末M2与M1增幅之间的差距由上年同期的6.28个百分点缩小到1.13个百分点。流通中现金MO余额2.6万亿元，同比增长15.3％。前三季度累计现金净投放1656亿元，比上年同期多投放851亿元。,197.0
