,paragraph,length
0,中国人民银行货币政策分析小组2011年5月3日内容摘要2011年第一季度，中国经济开局良好，继续朝宏观调控的预期方向发展。消费需求保持稳定，固定资产投资和进出口增长较快，农业生产形势向好，工业企业效益改善，居民收入稳定增加，但物价上涨较快。第一季度，实现国内生产总值（GDP）9.6万亿元，同比增长9.7，居民消费价格指数(CPI)同比上涨5.0。2011年以来，中国人民银行按照中央经济工作会议精神和国务院统一部署，坚持处理好保持经济平稳较快发展、调整经济结构和管理通胀预期的关系，围绕保持物价总水平基本稳定这一宏观调控的首要任务，认真落实稳健的货币政策，交替使用数量型和价格型货币政策工具，加强流动性管理和货币信贷总量调控，保持合理的社会融资规模，促进经济平稳健康发展。4次提高存款准备金率共2.0个百分点，2次上调存贷款基准利率共0.5个百分点。,376.0
1,实施差别准备金动态调整机制，建立宏观审慎政策框架，促进金融机构自我调整信贷投放总量和节奏。引导金融机构着力优化信贷结构，执行好差别化房贷政策。总体看，稳健货币政策促进货币信贷增长向常态回归。2011年3月末，广义货币供应量M2余额为75.8万亿元，同比增长16.6，增速比上年末低3.1个百分点。人民币贷款余额同比增长17.9，增速比上年末低2.0个百分点，比年初增加2.24万亿元，同比少增3524亿元。,203.0
2,第一季度社会融资规模增加4.19万亿元，直接融资占比显著上升。金融机构贷款利率稳步上升，3月份非金融性企业及其他部门贷款加权平均利率为6.91，比年初上升0.72个百分点。3月末，人民币对美元汇率中间价为6.5564元，比上年末升值1。下一阶段，中国人民银行将按照国务院统一部署，以科学发展为主题，以加快转变经济发展方式为主线，切实实施好稳健的货币政策，注意把握调控的节奏和力度，保持政策的连续性和稳定性，提高针对性、灵活性和有效性，处理好控制货币总量和改善结构的关系，处理好促进经济增长和抑制通货膨胀的关系。当前，经济增长和就业形势较好，稳定物价和管好通胀预期是关键。,285.0
3,要切实加强流动性管理，把好流动性总闸门。根据形势发展要求，综合运用好公开市场操作、存款准备金率、利率等多种价格和数量工具，健全宏观审慎政策框架，配合常规性货币政策工具发挥合力，保持合理的社会融资规模和节奏，管理通胀预期。引导金融机构加大对重点领域和薄弱环节的资金支持，特别是对“三农”、中小企业的信贷支持，合理调节中长期贷款和短期贷款的比例。稳步推进利率市场化改革和人民币汇率形成机制改革。继续推动金融市场产品创新，保持金融市场健康发展。,219.0
4,进一步发挥直接融资的作用，支持企业采取股权、债券等融资方式筹措资金。继续深化金融企业改革，加快建立现代金融企业制度，完善金融服务组织体系。一、货币供应量增速回落2011年3月末，广义货币供应量M2余额为75.8万亿元，同比增长16.6，增速比上年末低3.1个百分点。狭义货币供应量M1余额为26.6万亿元，同比增长15.0，增速比上年末低6.2个百分点。流通中货币M0余额为4.5万亿元，同比增长14.8，增速比上年末低1.9个百分点。,218.0
5,第一季度现金净投放257亿元，同比少投放575亿元。总体看，货币供应量增长呈回落态势。在公开市场操作、准备金率、利率等多项货币政策工具的综合作用下，稳健货币政策成效逐步显现。其中，前2个月M2同比增速分别逐月下降2.5个和1.5个百分点，3月份则略微回升0.9个百分点。3月末M2增速出现一定上升，主要是金融机构受考核要求强化的影响，季末时点存款增加突出。,178.0
6,"3月末，基础货币余额为19.3万亿元，同比增长29.0，比年初增加1.0万亿元。3月末，货币乘数为3.94，比上年末高0.02，货币扩张能力仍然较强。3月末，金融机构超额准备金率为1.5。其中，农村信用社为3.7。二、金融机构存款增长有所放缓3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为76.8万亿元，同比增长18.7，增速比上年末低1.1个百分点,比年初增加4.0万亿元，同比多增776亿元。",207.0
7,人民币各项存款余额为75.3万亿元，同比增长19.0，增速比上年末低1.2个百分点，比年初增加4.0万亿元，同比多增545亿元。其中，存款季末明显冲高，主要受商业银行将理财产品到期日集中安排在季末、第三方存管资金回流、季末财政集中拨款等因素的影响。外币存款余额为2369亿美元，同比增长9.4，比年初增加112亿美元，同比多增65亿美元。从人民币存款部门分布看，住户存款增长加快，非金融企业存款增速放缓。3月末，金融机构住户存款余额为32.8万亿元，同比增长17.9，增速比上年末高1.4个百分点，比年初增加2.7万亿元，同比多增6621亿元。,272.0
8,非金融企业人民币存款余额为28.2万亿元，同比增长16.6，增速比上年末低4.9个百分点，比年初增加3844亿元，同比少增9511亿元。其中，非金融企业人民币存款增速1月末回落至12.1，主要受春节因素影响，此后增速逐步提升，企业资金仍保持稳步适度增长。3月末，财政存款余额为3.0万亿元，同比增长20.1，比年初增加3460亿元，同比多增987亿元。三、金融机构贷款增长向常态回归3月末，全部金融机构本外币贷款余额为52.6万亿元，同比增长17.6，增速比上年末低2.1个百分点，比年初增加2.4万亿元，同比少增4008亿元。人民币贷款增长放缓。,274.0
9,3月末，人民币贷款余额为49.5万亿元，同比增长17.9，增速比上年末低2.0个百分点，比年初增加2.24万亿元，同比少增3524亿元。从部门分布看，住户贷款逐步走低，非金融企业贷款增速相对平稳。3月末，住户贷款同比增长28.3，比上年末低9.3个百分点，比年初增加7557亿元，同比少增1661亿元。其中，个人住房贷款增长放缓，比年初增加2810亿元，同比少增2015亿元。非金融企业及其他部门贷款同比增长14.6，比上年末低0.7个百分点，比年初增加1.5万亿元，同比少增1898亿元。,245.0
10,其中，中长期贷款比年初增加9830亿元，同比少增7965亿元。票据融资比年初减少2622亿元，同比少减3621亿元。分机构看，中资全国性大型银行贷款同比少增较多，全国性中小型银行及区域性中小型银行贷款同比多增。中小企业信贷支持力度继续加大，“三农”信贷支持保持较强力度。第一季度我国银行业机构中小企业人民币贷款新增9114亿元，3月末余额同比增长24.8，增速比大型企业贷款同比增速高21.6个百分点。,201.0
11,其中，小企业贷款第一季度新增4979亿元，3月末余额同比增长48.7，保持较强的信贷投入力度。3月末，主要金融机构及农村合作金融机构、城市信用社、村镇银行和财务公司本外币涉农贷款余额12.7万亿元，第一季度新增7709亿元，占当期各项贷款增量的比重为32。外币贷款平稳增长。3月末，金融机构外币贷款余额为4775亿美元，同比增长17.2，比年初增加270亿美元，同比少增18亿美元。从投向看，支持进出口的贸易融资增加96亿美元，在全部外币贷款中增量占比为36；支持“走出去”的境外贷款与中长期贷款增加82亿美元，在全部外币贷款中增量占比为30。,272.0
12,四、社会融资规模同比少增，直接融资占比明显上升初步统计，第一季度社会融资规模增加4.19万亿元，同比少增3225亿元，其中人民币贷款增加2.24万亿元，同比少增3524亿元；外币贷款折合人民币增加1474亿元，同比少增457亿元；委托贷款3204亿元，同比多增1684亿元；信托贷款增加91亿元，同比少增2047亿元；银行承兑汇票增加7611亿元，同比少增1471亿元；企业债券净融资4551亿元，同比多增1874亿元；非金融企业境内股票融资1558亿元，同比多增309亿元。,238.0
13,"从结构特点看,一是贷款融资占比继续下降,当季人民币贷款融资占同期社会融资规模的53.5，同比低4.1个百分点。",55.0
14,二是金融机构表外融资占比明显下降。当季实体经济通过金融机构的委托贷款、信托贷款和银行承兑汇票融资占比分别为7.6、0.2和18.2，合计占比为26，同比低2.1个百分点。,85.0
15,三是直接融资占比明显上升，为2002年以来同期最高水平。企业债券和非金融企业境内股票融资占比分别为10.9和3.7，同比分别高4.9个和1.0个百分点。专栏1：社会融资规模2010年12月中央经济工作会议和2011年政府工作报告提出“保持合理的社会融资规模”，社会融资规模成为宏观监测的重要指标之一。社会融资规模是指一定时期内（每月、每季或每年）实体经济(即企业和个人)从金融体系获得的全部资金总额。这里的金融体系是整体金融的概念。从机构看，包括银行、证券、保险等金融机构；从市场看，包括信贷市场、债券市场、股票市场、保险市场以及中间业务市场等。它主要由三个部分构成：一是金融机构通过资金运用对实体经济提供的全部资金支持，主要包括人民币各项贷款、外币各项贷款、信托贷款、委托贷款、金融机构持有的企业债券及非金融企业股票、保险公司的赔偿和投资性房地产等。,376.0
16,二是实体经济利用规范的金融工具、在正规金融市场、通过金融机构信用或服务所获得的直接融资，主要包括银行承兑汇票、非金融企业境内股票筹资及企业债的净发行等。,76.0
17,三是其他融资，主要包括小额贷款公司贷款、贷款公司贷款、产业基金投资等。具体到统计指标上，目前社会融资规模包括人民币贷款、外币贷款、委托贷款、信托贷款、银行承兑汇票、企业债券、非金融企业境内股票融资和其他金融工具融资八项指标。随着我国金融市场发展和金融创新深化，实体经济还会增加新的融资渠道，如私募股权基金、对冲基金等。未来条件成熟，可将其计入社会融资规模。初步统计数据显示，近年来我国社会融资规模快速扩张，金融对经济的支持力度明显加大。从2002年到2010年，我国社会融资规模由2万亿元扩大到14.27万亿元，年均增长27.8，比同期人民币各项贷款年均增速高9.4个百分点。2010年社会融资规模与GDP之比为35.9，比2002年提高19.2个百分点。与此同时，金融结构呈现多元发展，金融对资源配置的积极作用不断提高，具体表现为，一是2010年企业债融资和非金融企业境内股票融资分别占同期社会融资规模的8.4和4.1，其中企业债融资比2002年上升6.8个百分点。,434.0
18,二是金融机构表外业务融资功能显著增强。2010年银行承兑汇票、委托贷款和信托贷款分别占同期社会融资规模的16.3、7.9和2.7，分别比2002年高19.8个、7.0个和2.7个百分点。传统的金融与经济关系，一般是指银行体系与实体经济的关系。较长时期以来，我国宏观调控重点监测和分析的指标是M2和新增人民币贷款。在某些年份，新增人民币贷款甚至比M2受到更多关注。,181.0
19,近年来，随着我国金融市场快速发展，金融与经济关系发生较大变化。金融市场和产品不断创新，金融结构多元发展，证券、保险类机构对实体经济资金支持加大，对实体经济运行产生重大影响的金融变量不仅包括传统意义上的货币与信贷，也包括信托、债券、股票等其他金融资产。2010年全年新增人民币贷款7.95万亿元，同比少增1.65万亿元，但是实体经济通过银行承兑汇票和委托贷款从金融体系新增融资达3.47万亿元，占社会融资规模的24.2，同比多增2.33万亿元。宏观监测迫切需要一个更为合适的、能够全面反映金融与经济关系的中间指标，即社会融资规模。只有将除贷款外的其他融资，即金融机构表外融资业务如银行承兑汇票、委托贷款、信托贷款等，以及直接融资都纳入统计范畴，才能完整、全面地监测和分析整体社会融资状况，也才能从根本上避免因过度关注贷款规模而形成的“按下葫芦浮起瓢”的现象。,378.0
