,paragraph,length
0,中国货币政策执行报告二○一二年第二季度中国人民银行货币政策分析小组2012年8月2日内容摘要2012年上半年，中国经济增速保持在预期范围之内，经济运行总体呈现缓中趋稳态势。农业生产形势较好，工业生产增速有所回落；消费、固定资产投资稳定增长，进出口增速温和反弹；物价涨幅继续回落，就业形势总体平稳。上半年，实现国内生产总值（GDP）22.7万亿元，同比增长7.8%；居民消费价格同比上涨3.3%，全国城镇新增就业694万人。2012年以来，中国人民银行按照国务院统一部署，继续实施稳健的货币政策，根据经济增速有所放缓、通胀水平有所降低等形势变化，适时适度加大预调微调力度，着力增强政策的针对性、灵活性和前瞻性。两次下调存款准备金率各0.5个百分点，加大逆回购操作力度，保持流动性合理适度。,343.0
1,发挥差别准备金动态调整机制的逆周期调节功能，加强信贷政策与产业政策的协调配合，促进金融机构优化信贷结构，加大对小型微型企业、“三农”和国家重点在建续建项目的信贷支持。两次下调存贷款基准利率，并适当扩大存贷款利率浮动区间，促进金融机构加快完善定价机制建设，进一步降低企业融资成本，提高金融服务实体经济发展的水平。继续稳步推进金融企业改革，增强人民币汇率浮动弹性，银行间即期外汇市场人民币兑美元交易价浮动幅度由千分之五扩大至百分之一。货币信贷和社会融资总体适度，对经济发展的支持力度较强。2012年6月末，广义货币供应量M2余额为92.5万亿元，同比增长13.6%。,281.0
2,人民币贷款余额同比增长16.0%，比年初增加4.86万亿元，同比多增6833亿元。上半年社会融资规模为7.78万亿元。金融机构贷款利率继续下行，6月份非金融企业及其他部门贷款加权平均利率为7.06%，比3月份和年初分别下降0.56个和0.95个百分点。上半年，人民币对美元贬值0.38%，人民币实际有效汇率升值0.85%。当前，支撑中国经济平稳较快发展的基本面并未发生根本性变化，在宏观政策预调微调的协调配合下，中国经济有望继续保持稳定增长。,221.0
3,但也要看到，全球经济复苏艰难曲折，国内结构调整和扩大内需任务仍然艰巨。中国经济总量已较为庞大，劳动年龄人口增长逐步放缓，资源环境约束渐趋增强，发展模式面临调整和转变，在保持经济平稳增长的同时，需要更加关注增长的质量和可持续性。下一阶段，中国人民银行将继续落实党中央、国务院各项部署，坚持科学发展主题和加快转变经济发展方式主线，把握好“稳中求进”的工作总基调，把稳增长放在更加重要的位置。继续实施稳健的货币政策，增强调控的前瞻性、针对性和灵活性，适时适度进行预调微调。进一步提高货币政策的有效性，有效解决信贷资金供求结构性矛盾，切实强化金融服务实体经济的功能。,279.0
4,促进物价总水平基本稳定和经济平稳较快发展，为经济结构调整创造稳定适中的货币金融环境。综合运用多种货币政策工具组合，继续发挥宏观审慎政策的逆周期调节作用，引导货币信贷平稳适度增长，保持合理的社会融资规模，着力优化信贷资源配置。稳步推进利率市场化改革，引导金融机构用好利率浮动定价权合理定价。进一步完善人民币汇率形成机制，增强人民币汇率双向浮动弹性。推动金融市场规范发展，继续发挥直接融资的作用，更好地满足多样化的融资需求。,210.0
5,深化金融机构改革，有效防范系统性金融风险，保持金融体系稳定。第一部分货币信贷概况2012年上半年，国民经济总体缓中趋稳，银行体系流动性较为充裕，货币信贷和社会融资总体适度，贷款结构继续改善。一、货币供应量平稳适度增长2012年6月末，广义货币供应量M2余额为92.5万亿元，同比增长13.6%，增速比3月末高0.2个百分点，与上年末基本持平。狭义货币供应量M1余额为28.8万亿元，同比增长4.7%，增速比3月末高0.3个百分点，比上年末低3.2个百分点。流通中货币M0余额为4.9万亿元，同比增长10.8%，增速比3月末高0.2个百分点，比上年末低3.0个百分点。,283.0
6,上半年现金净回笼1465亿元，同比多回笼1355亿元。在公开市场操作、存款准备金率、利率、逆周期宏观审慎管理等多项货币政策工具的综合作用下，货币供应量增速总体回升。6月末，M2增速分别比4月末和5月末回升0.8个和0.4个百分点，M1增速分别比4月末和5月末回升1.6个和1.2个百分点。M1增速较低主要与经济增长缓中趋稳、企业生产经营处于相对平稳期有关。M1与M2增速差距较大主要受到经济活动放缓、理财产品分流企业活期存款等因素的影响。,219.0
7,"总体看，货币条件合理适度，有利于兼顾促进经济平稳较快发展、保持物价稳定和防范金融风险。6月末，基础货币余额为22.8万亿元，同比增长12.1%，比年初增加3445亿元。6月末，货币乘数为4.06，比上年末高0.27，货币扩张能力仍然较强。6月末，金融机构超额准备金率为2.1%；其中，农村信用社为3.6%。二、金融机构存款季末增加较多6月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为90.9万亿元，同比增长13.2%，增速比3月末高0.2个百分点，比上年末低0.3个百分点,比年初增加8.2万亿元，同比多增7072亿元。",268.0
8,人民币各项存款余额为88.3万亿元，同比增长12.3%，增速比3月末和上年末分别低0.2个和1.2个百分点，比年初增加7.4万亿元，同比多增425亿元。其中3月份、6月份新增存款分别达3.0万亿元和2.9万亿元，占上半年增量的40.0%和38.8%。外币存款余额为4051亿美元，同比增长58.0%，比年初增加1301亿美元，同比多增994亿美元。从人民币存款部门分布看，住户存款增长较快，非金融企业存款增速平缓。6月末，金融机构住户存款余额为39.1万亿元，同比增长17.2%，比年初增加4.2万亿元，同比多增9277亿元。,263.0
9,非金融企业人民币存款余额为31.1万亿元，同比增长5.7%，比年初增加1.1万亿元，同比少增5184亿元。6月末，财政存款余额为3.2万亿元，比年初增加5314亿元，同比少增4434亿元。三、金融机构贷款增长有所加快6月末，全部金融机构本外币贷款余额为63.3万亿元，同比增长15.9%，增速比3月末高0.4个百分点，比上年末略低0.2个百分点，比年初增加5.1万亿元，同比多增7093亿元。人民币贷款增速有所回升。6月末，人民币贷款余额为59.6万亿元，同比增长16.0%，增速比上季度末和上月末均回升0.3个百分点，比年初增加4.86万亿元，同比多增6833亿元。,284.0
