,paragraph,length
0,2003年一季度货币政策执行报告内容摘要2003年一季度，国民经济开局良好。一季度国内生产总值增长9.9%，比上年同期加快2.3个百分点。投资依然是拉动当前经济快速增长的首要因素，物价总水平持续回升。农业和农村经济保持平稳发展，农业结构进一步优化，工业保持快速增长，经济效益继续提高。2003年一季度货币信贷呈现加速增长态势，货币信贷增长与经济增长的趋势基本一致，有力地支持了国民经济发展。,195.0
1,3月末，广义货币M2余额19.4万亿元，同比增长18.5%；狭义货币M1余额7.1万亿元，同比增长20.1%。一季度，全部金融机构（含外资）本外币贷款增加8513亿元，同比多增加5022亿元。金融机构存款增加较多，居民储蓄存款保持高增长，一季度末，金融机构本外币储蓄存款余额已达10.2万亿元，同比增长19.1%。3月末，人民银行基础货币余额为4.39万亿元，同比增长6.9%，增速回落，金融机构备付率平均为5.12%，金融机构流动性总体宽松。利率总水平保持基本稳定，一季度，商业银行协议存款（期限在五年以上、单笔金额在3000万元以上）利率集中在3.1??3.3%区间内。,287.0
2,"一季度，银行间市场利率逐月回落，回购利率稳中有降，表明流动性充足。1-3月份，同业拆借市场月加权平均利率分别为2.16%、2.13%、2.06%，债券回购市场月加权平均利率为2.28%、2.25%、2.04%。国际收支形势总体良好，3月末，国家外汇储备余额达3160亿元，比上年末增加296亿美元。人民币汇率为1美元兑换8.2771元人民币,与年初基本持平。2003年国内有许多因素有利于国民经济快速增长。",203.0
3,但是，突如其来的非典型肺炎给我国经济发展提出了严峻的挑战，对于我国旅游、消费甚至生产等将产生一定的负面影响。在党中央、国务院的坚强领导下，全国人民众志成城，一定能战胜“非典”，把“非典”对经济造成的负面影响减少到最低程度。预计年初十届人大一次会议通过的全年7%左右的经济增长计划可以实现，居民消费价格为1-2%。广义货币M2预计增长18%左右，全部中资金融机构人民币贷款增加2万亿元左右。下一阶段货币政策趋势：一是坚持稳健的货币政策，保持货币信贷平稳增长。,228.0
4,二是保持利率和汇率政策的基本稳定，稳步推进利率市场化。,27.0
5,三是改善金融服务，促进经济结构调整。,18.0
6,四是进一步发展货币市场，优化金融资源配置。,21.0
7,五是切实加强抗“非典”期间的信贷工作。主要是保证防治“非典”物资生产与采购所需贷款的及时供应，保证防治“非典”药品所需贷款的及时供应，保证居民生活必需品以及农副产品物资采购的资金供应，保证防治“非典”期间与国计民生紧密相关的产品生产所需信贷资金的供应；同时要做好对市场需求的预测，防范金融风险。,147.0
8,六是搞好防治“非典”工作中的各项金融服务。主要是确保现金供应，提高流通中现钞的整洁度，对商业银行交存的现金进行相应的卫生处理，采取有效措施保障电子联行、支付系统和同城票据交换所的正常运行，确保客户、银行资金及时清算等。第一部分货币信贷概况今年一季度，国民经济开局良好。根据中央经济工作会议和“两会”精神，中国人民银行继续执行稳健的货币政策，货币信贷呈现加速增长态势，货币信贷增长与经济增长的趋势基本一致，有力地支持了国民经济发展。一、货币供应量增速明显加快3月末，广义货币M2余额19.4万亿元，同比增长18.5%；狭义货币M1余额7.1万亿元，同比增长20.1%；广义货币M2和狭义货币M1增幅分别比上年末提高1.7和3.3个百分点，比近三年同期平均增幅高5和4.7个百分点。,339.0
9,广义货币M2增幅比同期GDP增速（9.9%）和居民消费物价涨幅（0.5%）之和高8.1个百分点。3月末，流通中现金M0余额1.7万亿元，同比增长10.1%。一季度现金累计净回笼172亿元，比2002年同期多回笼27亿元。现金流通情况正常。二、金融机构贷款大幅度增长一季度，全部金融机构（含外资）本外币贷款增加8513亿元，同比多增5022亿元。,172.0
10,其中，人民币贷款增加8082亿元，同比多增4758亿元；外汇贷款增加52亿美元，同比多增32亿美元。一季度金融机构人民币贷款增加额比近三年同期平均水平多5064亿元。从人民币贷款的银行结构看，国有独资商业银行贷款增加4996亿元，同比多增3562亿元；政策性银行贷款增加189亿元，与去年同期基本持平；股份制商业银行贷款增加1352亿元，同比多增246亿元；农村信用社贷款增加1225亿元，同比多增390亿元。从人民币贷款的投向结构看，一季度，票据贴现贷款、基建技改贷款、个人消费贷款、农业贷款、短期工业贷款五方面合计新增贷款5268亿元，占同期全部金融机构人民币贷款增加额的65.2%，贷款投向总体符合国家信贷政策导向。三、金融机构存款增加较多，居民储蓄存款保持高增长，一季度，金融机构（含外资）本外币存款增加11261亿元，同比多增7182亿元。,375.0
11,其中，人民币各项存款增加11416亿元，同比多增7443亿元；外币存款减少19亿美元（上年同期为增加13亿美元）。金融机构本外币企业存款当季增加1510亿元，同比多增2730亿元（上年同期为下降1220亿元）；其中企业人民币存款增加1718亿元，同比多增2883亿元(上年同期为下降1165亿元)。季末，金融机构本外币企业存款余额6.6万亿元，同比增长23.2%。金融机构本外币储蓄存款当季增加7642亿元，同比多增2397亿元。其中，居民人民币储蓄存款增加7582亿元，同比多增2531亿元。,247.0
