,paragraph,length
0,中国货币政策执行报告二○一六年第一季度中国人民银行货币政策分析小组2016年5月6日内容摘要2016年第一季度，中国经济总体稳中有进，经济运行出现积极变化，结构调整进一步推进，第三产业比重提高，出口增速由降转升，工业生产缓中趋稳。,115.0
1,第一季度国内生产总值（GDP）同比增长6.7%，居民消费价格（CPI）同比上涨2.1%。中国人民银行按照党中央、国务院统一部署，继续实施稳健的货币政策，加强预调微调，进一步增强调控的针对性和有效性。,99.0
2,一是综合运用公开市场操作、中期借贷便利、普降金融机构存款准备金率等多种工具调节银行体系流动性，保持流动性合理充裕。,57.0
3,二是建立公开市场每日操作常态化机制，加强对货币市场利率的引导和调节，注重维护短期利率平稳，适时下调中期借贷便利利率，探索常备借贷便利利率发挥利率走廊上限作用，充分运用价格杠杆稳定市场预期，引导融资成本下行。,103.0
4,三是扩大信贷资产质押再贷款和央行内部评级试点，组织实施宏观审慎评估，发挥其逆周期调节和结构导向作用，设立扶贫再贷款，扩展抵押补充贷款发放范围，充分发挥窗口指导和信贷政策的结构引导作用，引导金融机构将更多信贷资源配置到小微企业、“三农”和棚户区改造等国民经济重点领域和薄弱环节。同时，进一步完善宏观审慎政策框架，深入推进金融改革。总体看，稳健货币政策取得了较好效果，保持了流动性合理适度，促进了实际利率基本稳定。2016年3月末，广义货币供应量M2余额同比增长13.4%，比上年末高0.1个百分点。人民币贷款余额同比增长14.7%，比上年末高0.4个百分点；比年初增加4.6万亿元，同比多增9301亿元。,301.0
5,社会融资规模存量同比增长13.4%。3月份非金融企业及其他部门贷款加权平均利率为5.30%，与上年12月基本持平，同比回落1.26个百分点。2016年3月末，人民币对美元汇率中间价为6.4612元，CFETS人民币汇率指数为98.14。当前全球经济增长仍较为疲弱，一些经济体增长势头有所放缓，不确定、不稳定因素依然较多。在一系列政策措施的推动下，中国经济运行出现积极变化，投资增长加快，企业效益改善，但结构性矛盾仍较突出，内生增长动力尚待增强。,222.0
6,要在适度扩大总需求的同时，坚定不移以推进供给侧结构性改革为主线，加快培育新的发展动能，改造提升传统比较优势，抓好去产能、去库存、去杠杆、降成本、补短板五大任务，深化国有企业改革，促进非公有制经济健康发展，提高增长的质量和效益，保持融资的可持续性，拓展金融资源有效配置的领域和空间。,140.0
7,下一阶段，中国人民银行将按照党中央、国务院的战略部署，坚持改革开放，坚持稳中求进工作总基调，主动适应经济发展新常态，保持政策的连续性和稳定性，继续实施稳健的货币政策，保持灵活适度，适时预调微调，增强针对性和有效性，做好与供给侧结构性改革相适应的总需求管理。,128.0
8,综合运用数量、价格等多种货币政策工具，优化政策组合，加强和改善宏观审慎管理，从量价两方面为结构调整和转型升级营造适宜的货币金融环境。盘活存量，优化增量，改善融资结构和信贷结构，支持经济发展新动能形成。同时，更加注重改革创新，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。适应金融深化和创新发展的要求，进一步完善调控模式，强化价格型调节和传导机制，加强预期引导，疏通货币政策向实体经济的传导渠道，提高金融运行效率和服务实体经济的能力。完善宏观审慎政策框架，采取综合措施防范和化解金融风险，维护金融稳定，守住不发生系统性、区域性金融风险的底线。,296.0
9,第一部分货币信贷概况2016年第一季度，银行体系流动性总体充裕，货币信贷和社会融资规模保持较快增长，贷款结构继续改善，利率水平低位稳定运行，人民币汇率弹性进一步增强。一、货币总量增长较快3月末，广义货币供应量M2余额为144.6万亿元，同比增长13.4%，增速比上年末高0.1个百分点。狭义货币供应量M1余额为41.2万亿元，同比增长22.1%，增速比上年末高6.9个百分点。流通中货币M0余额为6.5万亿元，同比增长4.4%。第一季度现金净投放1435亿元，同比少投放255亿元。,241.0
