,paragraph,length
0,中国货币政策执行报告二○○八年第三季度中国人民银行货币政策分析小组2008年11月17日内容摘要2008年以来，我国经济社会发展经受了多方面严峻考验，克服了国内重特大自然灾害和国际经济金融环境的不利因素，国民经济保持平稳较快发展。,115.0
1,前三个季度，实现国内生产总值（GDP）20.2万亿元，同比增长9.9%，居民消费价格指数(CPI)同比上涨7.0%；其中，第三季度GDP同比增长9.0%，CPI同比上涨5.3%。7月份以来，中国人民银行根据党中央、国务院统一决策部署，针对国际金融危机加剧、国内通胀压力减缓等新情况，统筹兼顾，进一步加强对经济金融运行的监测分析，及时调整金融宏观调控措施。调减了公开市场对冲力度，连续两次下调金融机构人民币存款准备金率，三次下调存贷款基准利率，取消了对商业银行信贷规划的约束，并引导商业银行扩大贷款总量。同时，坚持区别对待、有保有压，引导新增信贷资源向重点领域和经济薄弱环节倾斜。总体看，货币政策调控效果逐步显现。,306.0
2,货币信贷平稳增长，银行体系流动性充裕，金融体系稳健运行。2008年9月末，广义货币供应量M2同比增长15.3%，增速比上年同期低3.2个百分点。贷款平稳增长，9月末人民币贷款余额为29.6万亿元，同比增长14.5%。前三个季度信贷投放均匀，新增贷款分别为1.33万亿元、1.12万亿元和1.03万亿元。前三个季度人民币贷款比年初增加3.5万亿元，同比多增1201亿元，是历史同期增量最高水平。,196.0
3,企业支付能力总体上处于合理水平，9月末，企业人民币存款同比增长13.9%。人民币贷款利率小幅回落。9月份，金融机构1年期贷款加权平均利率比6月份下降0.09个百分点。人民币汇率保持稳定。9月末，人民币对美元汇率中间价为6.8183元。,117.0
4,当前，国际金融市场剧烈动荡，世界经济受到严重冲击，对我国经济的负面影响已经显现并日益加重。出口增速可能进一步回落，企业利润和财政收入会有不同程度的下降，经济下行风险增大，宏观调控将面临更加复杂多变的局面。但也要看到，我国仍处于工业化、城市化和产业结构升级过程中，有广阔的国内市场、比较充裕的资金和素质不断提高的劳动力优势，金融体系稳健安全，企业应对市场变化的意识和能力较强，我国经济发展具有抵御风险的能力和强劲活力。中国人民银行将继续按照党中央、国务院的部署和科学发展观的要求，实行适度宽松的货币政策。根据形势变化及时适度调整货币政策操作，确保货币信贷稳定增长及金融体系流动性充足，促进经济平稳较快增长，支持扩大内需，维护币值稳定和金融稳定，加大金融对经济增长的支持力度。,336.0
5,一是根据形势变化及时启动保障经济金融稳健运行的各项应对预案，加强国际协作，应对金融危机的不确定冲击。,50.0
6,二是确保金融体系流动性充足，及时向金融机构提供流动性支持。,29.0
7,三是促进货币信贷总量稳定增长，加大银行信贷对经济增长的支持力度。,32.0
8,四是加强窗口指导和政策引导，着力优化信贷结构。,23.0
9,五是进一步发挥债券市场融资功能，拓宽企业融资渠道。,25.0
10,六是密切监测国际资本流动，深化外汇管理体制改革。货币信贷运行总体平稳，金融体系稳健安全。一、货币供应量增速平稳9月末，广义货币供应量M2余额为45.3万亿元，同比增长15.3%，增速比上年同期低3.2个百分点。狭义货币供应量M1余额为15.6万亿元，同比增长9.4%，增速比上年同期低12.6个百分点。流通中现金M0余额为3.2万亿元，同比增长9.3%，增速比上年同期低3.7个百分点。,193.0
11,"前三个季度现金净投放1350亿元，同比少投放608亿元。2008年前三个季度，M2增速在小幅波动中整体有所走低，这主要受上年基数较高以及金融机构外汇占款增幅放缓影响。M1增速下降较快，主要是由于上年同期资本市场活跃，企事业单位将大量资金转入活期账户，而2008年情况恰好相反。二、金融机构存款定期化态势明显9月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为46.7万亿元，同比增长18.2%，增速比上年同期高2.2个百分点,比年初增加6.6万亿元，同比多增1.9万亿元。其中，人民币各项存款余额为45.5万亿元，同比增长18.8%，增速比上年同期高2.0个百分点，比年初增加6.6万亿元，同比多增1.8万亿元；外汇存款余额为1742亿美元，同比增长9.4%，增速比上年同期高10.2百分点，比年初增加134亿美元，同比多增155亿美元。",375.0
12,从人民币存款的部门分布和期限看，居民户存款保持较快增长，非金融性公司存款增速放缓，财政存款平稳增长；居民户和企业定期存款延续同比多增态势。9月末，金融机构居民户人民币存款余额为20.8万亿元，同比增长21.1%，增速比上年同期高14.1个百分点，比年初增加3.3万亿元，同比多增2.5万亿元，主要为定期存款同比多增；非金融性公司人民币存款余额为21.0万亿元，同比增长15.1%，增速比上年同期低9.9个百分点，比年初增加2.2万亿元，同比少增6951亿元，其中企业定期存款同比多增5930亿元，企业支付能力总体上仍处于合理水平。9月末，财政存款余额为2.8万亿元，同比增长28.7%，比年初增加1.0万亿元，同比少增415亿元。三、金融机构贷款平稳增长9月末，全部金融机构本外币贷款余额为31.5万亿元，同比增长14.7%，增速比上年同期低2.6个百分点，比年初增加3.7万亿元，同比多增1208亿元。9月末，人民币贷款余额为29.6万亿元，同比增长14.5%，增速比6月末高0.4个百分点，比上年同期低2.7个百分点，比年初增加3.5万亿元，同比多增1201亿元。,484.0
13,分机构看，前三个季度政策性银行和股份制银行人民币贷款同比多增较多。分季度看，前三个季度信贷投放均匀，各季度新增贷款分别为1.33万亿元、1.12万亿元和1.03万亿元，改变了近年来上半年尤其是第一季度贷款投放较多的情形。外汇贷款9月末余额为2692亿美元，同比增长30.9%，增速比上年同期高3.6个百分点，比年初增加492亿美元，同比多增122亿美元。下半年以来，外汇贷款由增转降，第三季度净下降61亿美元，这主要与人民币升值预期减弱、外需下降等因素有关。从人民币贷款的投向看，居民户贷款增速有所放缓，非金融性公司及其他部门贷款增长平稳。,270.0
14,9月末，居民户贷款同比增长14.9%，增速比上年同期低15.4个百分点，比年初增加6210亿元，同比少增4359亿元。其中，居民户消费性贷款比年初增加3681亿元，同比少增3192亿元，2008年以来呈现持续同比少增态势；居民户经营性贷款比年初增加2529亿元，同比少增1167亿元。非金融性公司及其他部门贷款同比增长14.4%，增速与上年同期基本持平，比年初增加2.9万亿元，同比多增5560亿元。其中，短期贷款同比少增44亿元，票据融资同比多增3081亿元，中长期贷款同比多增2392亿元。人民币中长期贷款主要投向基础设施行业、房地产业和制造业1。,276.0
15,前三个季度，主要金融机构（包括国有商业银行、政策性银行、股份1行业划分参照国家统计局对国民经济行业的划分标准。对房地产业的贷款不包括商业性个人住房贷款。制商业银行和城市商业银行）投向基础设施行业（交通运输、仓储和邮政业，电力、燃气及水的生产和供应业，水利、环境和公共设施管理业）和制造业的人民币中长期贷款分别为7634亿元和2139亿元，占新增中长期贷款的比重分别为43.6%和12.2%，比上年同期分别高12.4和4.2个百分点，用于房地产业的中长期贷款为2097亿元，占新增中长期贷款的比重由上年同期的15.0%下降为12.0%。2008年9月，中国人民银行调查统计司对大中小企业贷款情况进行了专项调查。调查结果显示，截至8月末，全部金融机构中小企业贷款余额为11.4万亿元，同比增长12.5%；占企业贷款余额的53.4%，占各项贷款余额的38.9%，比上年年末和上年同期均低0.6个百分点。,398.0
16,"从行业结构看，小型企业贷款主要集中于制造业（30.2%）、批发零售业（22.2%）、房地产业（8.9%）和农林牧渔业（7.6%）,四者合计占比近70%；中型企业贷款主要集中于制造业（28.4%）、房地产业（15.1%）、批发零售业（10.9%）、水利环境和公共设施管理业（10.4%）,四者合计占比近65%。",154.0
17,针对中小企业出现的融资难问题，中国人民银行通过下调中小金融机构法定存款准备率、窗口指导等多项措施，积极引导和鼓励金融机构加大对中小企业的信贷支持力度，促进中小企业成长，维护国民经济平稳较快发展。目前这些措施成效开始初步显现。金融机构将在合理把握风险的基础上，继续加强资产存量和增量结构调整，建立信贷支持中小企业的长效机制，力争中小企业贷款增长快于各项贷款增长。四、基础货币增长平稳9月末，基础货币余额为11.7万亿元，比年初增加1.6万亿元，同比增长33.4%，增速比上年同期高0.1个百分点。货币乘数比6月末有所提高，货币扩张能力基本保持稳定。,273.0
18,金融机构超额准备金率回升，9月末为2.07%，比6月末高0.12个百分点。其中，四大国有商业银行为1.68%，股份制商业银行为2.04%，农村信用社为3.83%，金融体系流动性总体充裕。五、金融机构贷款利率稳中略降第三季度，金融机构各期限人民币贷款利率总体呈现稳中略降的态势。7、8两月，随着加息预期减弱，贷款利率总体较为平稳。9月份，中国人民银行下调贷款基准利率，贷款利率小幅回落。,192.0
19,金融机构6个月至1年期（含1年）人民币贷款加权平均利率为8.38%，比上月下降0.31个百分点，比6月份下降0.09个百分点。执行利率上浮的贷款占比略有提高，9月份，金融机构上浮利率贷款占比为47.26%，比6月份略有上升。受境内资金供求变动及国际市场利率走势影响，境内大额外币存款利率和外币贷款利率呈下降态势。9月份，1年期大额外币存款加权平均利率为5.22%，较6月份下降1.74个百分点；1年期外币贷款利率为5.58%，较6月份下降0.76个百分点。六、人民币汇率保持稳定市场供求的基础性作用进一步发挥，人民币汇率总体走升。,265.0
20,9月末，人民币对美元汇率中间价为6.8183元，比上年年末升值7.13%；人民币对欧元汇率中间价为1欧元兑9.9997元人民币，比上年年末升值6.67%；人民币对日元汇率中间价为100日元兑6.4296元人民币，比上年年末贬值0.36%。,119.0
21,汇改以来至2008年9月末，人民币对美元汇率累计升值21.39%，对欧元汇率累计升值0.14%，对日元汇率累计升值13.63%。第三季度以来，人民币对美元双边汇率相对平稳，基本上在6.81元—6.85元的区间内运行。为此，货币政策及时进行了有针对性的调整，灵活运用公开市场操作、利率、存款准备金率等工具，并坚持区别对待、有保有压，引导新增信贷资源向“三农”、中小企业和灾区重建等重点领域和经济薄弱环节倾斜。同时，继续稳步推进金融企业改革，保持人民币汇率基本稳定，改进外汇管理，维护总量平衡。一、适时调整公开市场操作力度，保证流动性供应第三季度以来，根据国内外经济金融形势新变化，中国人民银行合理把握公开市场操作的力度与节奏，不断提高流动性管理的前瞻性和灵活性。,330.0
22,一是优化操作工具组合和期限结构。中国人民银行暂停发行3年期中央银行票据，调减1年期和3个月期中央银行票据发行频率，适时增加短期正回购期限品种，保证流动性供应。第三季度累计发行中央银行票据9810亿元，开展正回购操作6000亿元；9月末，中央银行票据余额为4.67万亿元，正回购余额为2976亿元。,148.0
23,二是中央银行票据发行利率适度下行。与下调存贷款基准利率和法定准备金率等措施相配合，中央银行票据发行利率稳中适度下行，引导市场预期，发挥市场利率调节资金供求的作用。,81.0
24,三是适时开展中央国库现金管理操作。为加强财政政策与货币政策的协调配合，提高国库现金的使用效益，中国人民银行与财政部于7月30日和10月30日滚动开展了两期中央国库现金管理商业银行定期存款业务，金额均为300亿元，期限3个月。二、两次下调存款准备金率在国际金融动荡加剧的形势下，中国人民银行分别于9月和10月两次下调金融机构人民币存款准备金率，合计1.5个百分点。其中，9月25日起，除中国工商银行、中国农业银行、中国银行、中国建设银行、交通银行和中国邮政储蓄银行外，存款类金融机构存款准备金率下调1个百分点，汶川地震重灾区地方法人金融机构存款准备金率下调2个百分点；10月15日起，存款类金融机构存款准备金率均下调0.5个百分点。下调存款准备金率，有利于保证流动性供应，增强金融机构支持经济重点领域和薄弱环节的资金实力。,360.0
25,此外，7月份按照差别存款准备金率制度有关标准，对实行差别存款准备金率的金融机构进行了调整，凡是资本充足率等相关指标达到要求的金融机构均恢复执行正常的存款准备金率，执行较高存款准备金率的金融机构家数明显减少。,103.0
26,三、三次下调存贷款基准利率为应对国际金融危机对我国经济可能产生的影响，中国人民银行分别于9月16日、10月9日和10月30日连续三次下调金融机构存贷款基准利率，并于10月27日扩大商业性个人住房贷款利率的下浮幅度，释放保经济增长和稳定市场预期的信号。,125.0
27,其中，一年期存款利率累计下调0.54个百分点，由4.14%下调至3.60%；一年期贷款利率累计下调0.81个百分点，由7.47%下调至6.66%。四、加强窗口指导和信贷政策引导根据形势变化，取消了对商业银行信贷规划的约束，引导金融机构根据实体经济有效需求合理均衡放款。坚持区别对待、有保有压，在扩大信贷总量的同时优化信贷结构，引导新增信贷资源向“三农”、中小企业和灾区重建等重点领域和薄弱环节倾斜。继续对农村金融机构执行较低的存款准备金率，增强其支农资金实力。目前涉农贷款比例较高、资产规模较小的农村信用社存款准备金率已比全国性大型商业银行低6.5到7.5个百分点。,283.0
28,引导金融机构建立适合中小企业特点的授信审批流程，积极探索金融支持中小企业的长效机制。继续采取较低的存款准备金率、落实改革试点资金支持、特种存款可提前支取等综合措施加大对灾区金融机构资金支持力度，增强其信贷投放能力。情严重、伊拉克战争爆发等不确定性因素较多的情况下，中国人民银行根据外汇占款增加、货币信贷扩张压力加大的状况，在2003年4月就及时调整货币政策操作，加强预调，启动中央银行票据收回流动性，并于9月份将存款准备金率从6%上调到7%，取得了良好效果。当年GDP增速从上年的9.1%提高到10%，CPI涨幅稳定在1.2%。2007年，经济出现过热苗头，价格上涨压力加大，上半年GDP增速从2006年的11.6%进一步上升到12.2%，CPI涨幅从2006年的1.5%上升到3.2%。,344.0
29,货币政策及时由“稳健”转到“适度从紧”再到“从紧”。从2007年第三季度起，货币政策开始采取紧缩态势，第四季度继续收紧。全年10次上调存款准备金率共5.5个百分点，6次上调人民币存贷款基准利率，其中，一年期存款利率累计上调1.62个百分点至4.14%，一年期贷款利率累计上调1.35个百分点至7.47%。相关措施有效地控制了通货膨胀形势，CPI同比涨幅在2008年2月达到高点后开始下行。2008年，国内外形势逐步发生变化。,212.0
30,国内发生汶川大地震等严重自然灾害，国际上美国次贷危机加剧，并在9月中旬急剧恶化为百年难遇的国际金融危机。针对形势变化，我国宏观政策相应从“双防”转向“一保一控”再到“灵活审慎”，货币政策则从2008年7月份就及时进行了较大调整。,114.0
31,一是调减公开市场对冲力度，相继停发3年期中央银行票据、减少1年期和3个月期中央银行票据发行频率，引导中央银行票据发行利率适当下行，保证流动性供应。,73.0
32,二是于9月和10月连续三次下调基准利率，两次下调存款准备金率，释放保经济增长和稳定市场预期的信号。,49.0
33,三是取消了对商业银行信贷规划的约束。,18.0
34,四是坚持区别对待、有保有压，鼓励金融机构增加对灾区重建、“三农”、中小企业等贷款。,41.0
35,五是扩大商业性个人住房贷款利率下浮幅度，支持居民首次购买普通自住房和改善型普通住房。总体看，货币政策调控效果逐步显现。货币信贷平稳增长，银行体系流动性充裕，金融业稳健运行。信贷结构进一步优化，对灾区、“三农”和中小企业的信贷支持逐步加大。2008年前三个季度，受地震灾害影响较重的四川、甘肃两省合计新增贷款2141亿元，同比多增566亿元，比上年全年多增484亿元。,183.0
36,农业贷款增加3188亿元，同比多增129亿元。一些金融机构已成立专门的中小企业信贷部门开展试点工作，目前普遍反映试点成效良好，正在逐步推广。五、稳步推进金融企业改革国有商业银行股份制改革不断深化。中国工商银行、中国银行、中国建设银行和交通银行四家已改制银行的公司治理、业务转型和经营绩效得到持续提升。截至2008年9月末，中国工商银行、中国银行、中国建设银行和交通银行的资本充足率分别为12.6%、13.9%、12.1%和13.8%，不良贷款率分别为2.4%、2.6%、2.2%和1.8%，税前利润分别为1206亿元、803亿元、1087亿元和296亿元，总体上较上年同期有进一步改善。,293.0
37,四家改制银行持有的与次贷相关资产在总资产中占比较低，并已按审慎原则计提了相应准备。中国农业银行股份制改革工作正式启动。2008年10月下旬，国务院原则通过了《农业银行股份制改革实施总体方案》，农业银行股份制改革正式启动。按照该方案要求，农行改革要以建立完善现代金融企业制度为核心，以服务“三农”为方向，稳步推进整体改制，成为资本充足、治理规范、内控严密、运营安全、服务优质、效益良好、创新能力和国际竞争力强的现代化商业银行。要紧紧围绕农村经济社会发展的金融需求，进一步强化面向“三农”的市场定位和责任，稳定和发展在农村地区的网点和业务，建立县域事业部制管理体制，不断增加对“三农”的信贷支持，全面改进金融服务。,305.0
38,要继续深化内部改革，强化监督管理，转换经营机制，建立完善公司治理结构和风险控制体系，为推进农村改革发展服务。政策性银行改革稳步推进。国家开发银行改革总体方案和具体实施方案已获得批准，商业化改革稳步推进。目前，国家开发银行正在积极推进股份公司设立前期准备工作。中国农业发展银行不断深化内部改革，加强风险管理和内控机制建设，稳步开展新业务，为全面改革创造条件。,178.0
39,目前，中国人民银行会同有关部门正在研究中国农业发展银行的改革发展问题。农村信用社改革取得重要进展和阶段性成果。资产质量明显改善，盈利能力显著增强。按贷款四级分类口径统计，9月末，全国农村信用社不良贷款余额和比例分别为3034亿元和8.2%，比改革之初分别下降了2113亿元和28.7个百分点。自2004年实现近十年来的首次盈利后，盈利水平逐年提高，2008年前9个月实现盈利498亿元，同比多增143亿元。,203.0
40,资金实力显著增强，支农服务力度进一步加大。9月末，农村信用社的各项贷款为3.7万亿元，占金融机构贷款总额的比例由改革之初的10.6%提高到12.4%。农业贷款余额为1.7万亿元，占其各项贷款的比例由改革之初的40%提高到46%；占全部金融机构农业贷款的比例由改革之初的81%提高到94%。产权改革进展顺利，法人治理结构初步建立。截至9月末，全国共组建农村商业银行20家，农村合作银行144家，组建以县（市）为单位的统一法人机构1851家。,219.0
41,部分农村信用社在明晰产权关系、完善法人治理方面进行了有益探索，取得了初步成效。六、加快外汇管理体制改革加快外汇管理体制改革，增强对跨境资金流动的监测、分析和管理，促进国际收支基本平衡。,92.0
42,一是为应对当前国际金融市场风险，引导金融机构合理平衡投资的安全性、流动性和收益性。,41.0
43,二是8月份颁布新修订的《中华人民共和国外汇管理条例》，进一步强化外汇管理依法行政和对外汇资金流出入的均衡管理。,55.0
44,三是实施出口收结汇联网核查，对企业贸易信贷实行登记管理，完善短期外债统计监测，防范贸易项下异常外汇资金流动。,54.0
45,四是依托外商直接投资外汇业务信息系统，严格对外商直接投资企业资本金结汇管理。,38.0
46,五是开展个人本外币业务兑换试点，便利个人本外币兑换需要。,28.0
47,六是将非居民购汇纳入个人结售汇系统，严格对非居民购汇的真实性审核。债券发行情况良好，货币市场、债券市场交易活跃，债券收益率曲线下移，金融市场制度性建设继续推进。前三个季度，国内非金融机构部门(包括住户、企业和政府部门)融资结构中，企业债券融资增长较快，在配置全社会资金中的作用显著扩大，股票和国债融资占比有所下降。受股票市场大幅波动影响，股票筹资额同比减少479亿元。国债到期兑付同比多增805亿元，净融资额同比下降。,209.0
48,一、金融市场运行分析（一）货币市场交易活跃，市场利率水平稳中小幅回落货币市场交易活跃，债券回购、同业拆借市场日均交易额增长较快。前三个季度，银行间市场债券回购累计成交40.6万亿元，日均成交2160亿元，日均同比增长27.9%；同业拆借累计成交11.3万亿元，日均成交603亿元，日均同比增长77.9%。回购、拆借市场交易均主要集中于隔夜品种，其交易份额分别为59.3%和69.8%。交易所市场国债回购累计成交1.6万亿元，同比增长22.3%。市场资金供给主体继续多元化，其中，国有商业银行融出资金量有所减少，其他商业银行资金供给增加；外资金融机构融入资金较上年同期减少。,286.0
49,2008年以来货币市场利率总体呈小幅的倒“V”字走势。上半年受市场通货膨胀预期较强等因素影响，市场利率上升。第三季度随着通货膨胀预期减弱和中央银行合理把握宏观调控力度、节奏，市场利率稳中小幅回落。9月份，质押式债券回购和同业拆借加权平均利率分别为2.90%和2.89%，比6月份均下降0.18个百分点。短端Shibor波动向下，波幅较上个季度有所缩小。,176.0
50,9月末，1周Shibor和2周Shibor分别为3.2467%和3.3071%，比6月末均下降5个基点，波动幅度较第二季度分别缩小112个和106个基点。中长端Shibor受降息预期影响小幅下降。9月末，3个月Shibor和1年期Shibor分别为4.3047%和4.6720%，分别比6月末下降18个和4个基点。利率互换交易量继续增长，债券远期交易量明显回升，远期利率协议成交量有所减少。前三个季度，共达成以Shibor为基准的利率互换890笔，交易量为748.2亿元，占全部利率互换交易总量的21%；远期利率协议全部采用3个月Shibor为基准。,275.0
51,（二）债券市场交易活跃，债券发行利率先升后降受股票市场资金回流等因素影响，银行间债券市场现券交易活跃。前三个季度累计成交26.4万亿元；日均成交1402亿元，居历史最高水平，同比增长1.5倍。交易所国债现券成交1240亿元，比上年同期多成交315亿元。银行间现券市场上，除其他商业银行净卖出现券1.3万亿元外，其余类型金融机构均为净买入现券。其中，国有商业银行净买入现券4482亿元，其他金融机构净买入6394亿元。,208.0
52,前三个季度，银行间市场和交易所市场债券指数总体呈上行趋势。银行间市场债券指数由年初的114.8点升至9月末的122.9点，升幅为7.0%；交易所市场国债指数由年初的110.8点升至9月末的116.3点，升幅为5.0%。其中，第三季度银行间市场和交易所市场债券指数均快速上行，银行间市场债券指数升幅为5.3%，交易所市场国债指数升幅为2.6%。前三个季度，银行间市场国债收益率曲线整体下移，特别是第三季度平坦化下移态势尤为明显。这主要是因为在国内外市场变化及政策面影响下，市场对紧缩性政策出台的预期不断减弱，债券收益率一路下行，中长期债券尤为明显。,273.0
53,债券市场发行平稳，发行利率先升后降。前三个季度累计发行各类债券（不含中央银行票据和特别国债）1.96万亿元，比上年同期多发行1929亿元，其中企业债发行增长较快，企业债券融资渠道明显扩大，国债发行与上年同期基本持平，政策性金融债发行量有所下降。分期限看，5年期以下债券品种发行量占比为64.4%，同比上升2.1个百分点，其中1年期以下品种占比同比下降6.2个百分点。商业银行金融债券发行量稳步增长。年初以来，多家商业银行通过发行次级债券补充资本，次级债券发行量为532亿元，比上年全年发行量增加155.5亿元。,255.0
54,9月末，中央国债登记结算公司债券托管量余额为14.5万亿元，同比增长26%，增幅同比下降3.5个百分点。Shibor在债券定价中继续发挥作用。前三个季度，固定利率企业债全部参照Shibor定价；参照Shibor定价的短期融资券128只，发行量为1468.2亿元，占总发行量的50%；参照Shibor定价的中期票据14只，总发行量为361亿元，占总发行量的49%；以Shibor为基准的浮息债3只，分别为政策性金融债、商业银行次级债和企业债，总发行量为122亿元。（三）票据融资增长较快第三季度，票据承兑保持较快增长，票据融资交易活跃。前三个季度，企业累计签发商业汇票5.1万亿元，同比增长14.9%；累计贴现9.5万亿元，同比增长18.5%；累计办理再贴现93.3亿元，同比持平。,340.0
55,9月末，商业汇票承兑余额为3.1万亿元，同比增长19.0%；银行承兑汇票余额超过3万亿元，同比增长19.2%。票据融资余额为1.4万亿元，同比下降8.5%。前三个季度，票据融资增加1601亿元，同比多增3081亿元，新增票据融资占新增贷款的比重上升为4.6%。再贴现余额为44.0亿元，同比下降21.6%。票据融资作为中小企业的一种重要融资方式，在其融资总量中占有较大比重。,187.0
