,paragraph,length
0,中国货币政策执行报告2024年第三季度中国人民银行货币政策分析小组2024年11月8日内容摘要今年以来，在以习近平同志为核心的党中央坚强领导下，我国加大宏观调控力度，着力深化改革开放、扩大国内需求、优化经济结构，经济运行总体平稳。,115.0
1,前三季度国内生产总值（GDP）同比增长4.8%，居民消费价格指数（CPI）同比上涨0.3%，生产需求平稳增长，就业物价总体稳定，高质量发展扎实推进。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，认真落实党中央、国务院决策部署，稳健的货币政策灵活适度、精准有效，加大逆周期调节力度，为经济回升向好创造了适宜的货币金融环境。,166.0
2,一是保持货币信贷合理增长。2月、9月两次下调存款准备金率共1个百分点，释放长期流动性约2万亿元，并综合运用公开市场操作、中期借贷便利、再贷款再贴现等工具，开展国债买卖操作，保持流动性合理充裕。促进信贷均衡投放，盘活低效存量金融资源，提升服务实体经济质效。,127.0
3,二是推动社会综合融资成本稳中有降。1月下调支农支小再贷款、再贴现利率0.25个百分点，7月、9月下调公开市场7天期逆回购操作利率共0.3个百分点，继续推动存款利率市场化，引导贷款市场报价利率（LPR）等市场利率下行。,108.0
4,三是引导信贷结构调整优化。出台房地产支持政策，降低存量房贷利率，统一首套房和二套房的房贷最低首付比例，优化保障性住房再贷款；创设证券、基金、保险公司互换便利与股票回购、增持再贷款，支持股票市场稳定发展；推进科技创新和技术改造再贷款使用进程，加大对大规模设备更新和消费品以旧换新的金融支持；放宽普惠小微贷款认定标准，扩大碳减排支持工具支持对象范围，落实好存续的结构性货币政策工具。,189.0
5,四是保持汇率基本稳定。坚持市场在汇率形成中起决定性作用，发挥好汇率对宏观经济、国际收支的调节功能，保持汇率弹性，强化预期引导。??是加强风险防范化解。健全金融风险监测评估，稳妥有序推进重点领域风险和重点风险项目处置，有序推进金融支持融资平台债务风险化解，强化金融稳定保障体系建设。总体看，今年以来中国人民银行坚持支持性的货币政策，有力有效支持经济回升向好。,178.0
6,金融总量合理增长，9月末社会融资规模存量、广义货币M2同比分别增长8.0%和6.8%，前三季度新增人民币贷款16万亿元。信贷结构持续优化，9月末普惠小微贷款和制造业中长期贷款同比分别增长14.5%和14.8%，均超过全部贷款增速。融资成本稳中有降，9月新发放企业贷款加权平均利率为3.51%，较上年同期低0.31个百分点。人民币对一篮子货币稳中有升，9月末中国外汇交易中心（CFETS）人民币汇率指数较上年末上涨1.0%。当前外部环境的不确定性增多，世界增长动能总体放缓，国内经济仍面临有效需求不足、社会预期偏弱等挑战。,260.0
7,但我国经济基本面坚实，市场广阔、经济韧性强、潜力大等有利条件并未改变，要正视困难、坚定信心、积极应对。下阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十届三中全会、中央经济工作会议和中央金融工作会议精神，坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，坚定不移走中国特色金融发展之路，持续推动金融高质量发展和金融强国建设，深化金融体制改革，加快完善中央银行制度，进一步健全货币政策框架。注重平衡好短期和长期、稳增长和防风险、内部均衡和外部均衡的关系，坚定坚持支持性的货币政策立场，加大货币政策调控强度，提高货币政策精准性，为经济稳定增长和高质量发展创造良好的货币金融环境。稳健的货币政策要灵活适度、精准有效。保持流动性合理充裕，引导信贷合理增长、均衡投放，保持社会融资规模、货币供应量同经济增长和价格水平预期目标相匹配。,383.0
8,把促进物价合理回升作为把握货币政策的重要考量，推动物价保持在合理水平。完善市场化利率形成和传导机制，强化央行政策利率引导作用，发挥市场利率定价自律机制和存款利率市场化调整机制效能，提升金融机构自主理性定价能力，推动企业融资和居民信贷成本稳中有降。坚持聚焦重点、合理适度、有进有退，持续做好金融“??篇大文章”，切实加强对重大战略、重点领域、薄弱环节的优质金融服务，提升金融服务对经济结构调整、经济动态平衡的适配性和精准性。畅通货币政策传导机制，持续丰富货币政策工具箱，提高资金使用效率。坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，发挥市场在汇率形成中的决定性作用，综合施策，强化预期引导，防止形成单边一致性预期并自我实现，坚决防范汇率超调风险，保持人民币汇率在合理均衡水平上基本稳定。,354.0
9,健全宏观审慎政策框架和系统性金融风险防范处置机制，守住不发生系统性金融风险的底线。总的看，货币信贷和社会融资规模合理增长，综合融资成本稳中有降，信贷结构不断优化，人民币汇率在合理均衡水平上保持基本稳定。一、银行体系流动性合理充裕今年以来，人民银行综合运用降准、公开市场操作、中期借贷便利（MLF）和再贷款再贴现等多种方式投放流动性。2月、9月各降准0.5个百分点，累计释放中长期流动性约2万亿元。7月、9月分别下调了公开市场7天期逆回购操作利率10个和20个基点，引导中期借贷便利（MLF）利率、贷款市场报价利率（LPR）等下行。,265.0
10,灵活把握公开市场操作力度和节奏，引导货币市场利率围绕央行公开市场逆回购操作利率平稳运行。前三季度，银行间市场存款类机构7天期质押式回购加权平均利率（DR007）均值为1.85%。9月末，金融机构超额准备金率为1.8%，银行体系流动性合理充裕。数据来源：中国货币网。今年以来，人民银行会同国家统计局优化季度金融业增加值核算方式，防范资金空转，畅通货币政策传导，提升信贷增长质效。,188.0
11,同时，引导金融机构主动作为，深入挖掘有效需求，加大信贷对实体经济的支持力度，保持货币信贷总量合理增长，促进经济持续回升向好。9月末，金融机构本外币贷款余额为257.7万亿元，同比增长7.6%，比年初增加15.5万亿元。人民币贷款余额为253.6万亿元，同比增长8.1%，比年初增加16.0万亿元。信贷结构持续优化。9月末，企（事）业单位中长期贷款比年初增加9.7万亿元，在全部企业贷款中占比为71.8%。,202.0
