,paragraph,length
0,"中国货币政策执行报告二○一四年第一季度中国人民银行货币政策分析小组2014年5月6日内容摘要2014年第一季度，中国经济开局平稳，经济结构呈现积极变化。居民收入较快增长,消费拉动作用增强，投资实际增速有所回升，贸易顺差收窄；农业生产形势稳定，第三产业增长持续快于第二产业；消费价格基本稳定，就业形势较好。第一季度，实现国内生产总值（GDP）12.8万亿元，同比增长7.4%，居民消费价格（CPI）同比上涨2.3%。经济运行速度保持在合理区间，总体符合宏观调控和发展预期。中国人民银行按照党中央、国务院的统一部署，保持调控定力，继续实施稳健的货币政策，适时适度预调微调。",284.0
1,根据国际收支和流动性供需形势，合理运用工具组合，管理和调节好银行体系流动性。开展分支行常备借贷便利操作试点，为中小金融机构提供短期流动性支持。进一步优化金融资源配置，用好增量、盘活存量，发挥差别准备金动态调整机制的逆周期调节功能，发挥信贷政策支持再贷款促进优化信贷结构的作用，鼓励和引导金融机构更多地将信贷资源配置到“三农”、小微企业等重点领域和薄弱环节。进一步完善人民币汇率形成机制，加大市场决定汇率的力度，自3月17日起将银行间即期外汇市场人民币兑美元交易价浮动幅度由1%扩大至2%。加快推进利率市场化改革，于3月1日在上海自贸区先行取消小额外币存款利率上限。,282.0
2,继续深化金融机构和外汇管理体制改革。总体看，银行体系流动性合理适度，货币信贷和社会融资规模增长基本平稳，贷款结构有所改善。2014年3月末，广义货币供应量M2同比增长12.1%。人民币贷款余额同比增长13.9%，比年初增加3.01万亿元，同比多增2592亿元。小微企业和涉农贷款增速均高于各项贷款增速，服务业中长期贷款增速回升，产能过剩行业中长期贷款增速回落。,180.0
3,第一季度社会融资规模为5.60万亿元，比上年同期少5612亿元。金融机构存贷款利率总体平稳，3月份非金融企业及其他部门贷款加权平均利率为7.18%，比上年12月下降0.02个百分点。货币市场利率、债券收益率、信托产品收益率、民间融资利率等均有不同程度的下降。3月末，人民币对美元汇率中间价为6.1521元，比上年末贬值0.9%。当前中国经济正处在增速换挡和转变发展方式的阶段，既有结构调整的阵痛，也渐显调整和改革所激发的活力。,213.0
4,综合增长潜力和动能等各方面因素看，未来一段时期中国经济有望继续保持平稳运行。但也要看到，全球经济复苏进程中仍有风险和不确定性，中国经济内生增长动力尚待增强，部分行业产能过剩问题依然严重，资源环境约束进一步突显，潜在风险需要高度关注，结构调整和转变发展方式的任务还很艰巨。中国人民银行将按照党中央、国务院的战略部署，坚持稳中求进、改革创新，继续实施稳健的货币政策，保持政策的连续性和稳定性，坚持“总量稳定、结构优化”的取向，保持定力，主动作为，适时适度预调微调，增强调控的预见性、针对性、有效性，统筹稳增长、促改革、调结构、惠民生和防风险，继续为结构调整和转型升级创造稳定的货币金融环境。综合运用数量、价格等多种货币政策工具组合，健全宏观审慎政策框架，保持适度流动性，实现货币信贷及社会融资规模合理增长。盘活存量，优化增量，改善融资结构和信贷结构。,373.0
5,同时，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。针对金融深化和创新发展，进一步完善调控模式，疏通传导机制，通过增加供给和竞争改善金融服务，提高金融运行效率和服务实体经济的能力。采取综合措施维护金融稳定，守住不发生系统性、区域性金融风险的底线。第一部分货币信贷概况2014年第一季度，银行体系流动性合理适度，货币信贷和社会融资平稳增长，货币金融环境基本稳定。一、货币总量增速略有回落2014年3月末，广义货币供应量M2余额为116.1万亿元，同比增长12.1%。,258.0
6,狭义货币供应量M1余额为32.8万亿元，同比增长5.4%。流通中货币M0余额为5.8万亿元，同比增长5.2%。第一季度现金净回笼242亿元，同比多回笼1043亿元。3月末M2增速比上年末低1.5个百分点，主要是由于上年同期货币增长过快造成基数较高。2013年M2增长呈明显的前高后低特征，第一季度末增速达到15.7%。,159.0
7,此外，也与外汇占款同比少增、商业银行同业业务扩张相对有所放缓、金融债券发行量增大有关。2014年第一季度M2新增5.4万亿元，虽然比增长偏快的上年同期有所减少，但按全年增长13%的预期目标估算，进度仍快于往年正常水平。3月末，基础货币余额为27.5万亿元，同比增长8.3%，比年初增加3721亿元。货币乘数为4.22，比上年末高0.14。金融机构超额准备金率为1.8%。,185.0
8,"其中，农村信用社为3.6%。二、金融机构存款增长有所放缓3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为112.2万亿元，同比增长11.5%，增速比上年末低2.0个百分点,比年初增加5.0万亿元，同比少增1.3万亿元。人民币各项存款余额为109.1万亿元，同比增长11.4%，增速比上年末低2.4个百分点，比年初增加4.7万亿元，同比少增1.4万亿元。外币存款余额为5074亿美元，同比增长14.9%，比年初增加423亿美元，同比多增109亿美元。从人民币存款部门分布看，住户存款和非金融企业存款增长有所放缓，非存款类金融机构存款增长加快。",278.0
9,3月末，金融机构住户存款余额为49.4万亿元，同比增长11.4%，比年初增加3.3万亿元，同比少增4030亿元。非金融企业存款余额为36.2万亿元，同比增长5.6%，比年初增加3199亿元，同比少增1.3万亿元。财政存款余额为3.1万亿元，比年初增加930亿元，同比少增19亿元。非存款类金融机构存款余额为7.0万亿元，比年初增加1.1万亿元，同比多增1万亿元，主要是受商业银行表外理财、货币市场基金发展较快和证券及交易结算类金融机构、保险公司存款同比多增较多影响。三、金融机构贷款增长平稳3月末，全部金融机构本外币贷款余额为80.1万亿元，同比增长13.7%，比年初增加3.5万亿元，同比多增2966亿元。,304.0
