,paragraph,length
0,中国货币政策执行报告二○一五年第四季度中国人民银行货币政策分析小组2016年2月6日内容摘要2015年，内外部环境复杂多变，面对结构调整过程中出现的经济下行压力，中国人民银行按照党中央、国务院统一部署，继续实施稳健的货币政策，加强预调微调，进一步增强调控的针对性和有效性。,136.0
1,一是综合运用公开市场操作、中期借贷便利、普降金融机构存款准备金率等多种工具合理调节银行体系流动性，弥补外汇占款减少等形成的流动性缺口，保持银行体系流动性合理充裕。,81.0
2,二是五次下调人民币存贷款基准利率，九次引导公开市场逆回购操作利率下行，适时下调信贷政策支持再贷款、中期借贷便利和抵押补充贷款利率，更加注重稳定短端利率，探索常备借贷便利利率发挥利率走廊上限作用，充分运用价格杠杆稳定市场预期，引导融资成本下行。,121.0
3,三是实施定向降准，扩大信贷资产质押和央行内部评级试点，发挥差别准备金动态调整机制的逆周期调节和结构导向作用，多次调增再贷款、再贴现额度，扩展抵押补充贷款发放范围，引导金融机构将更多信贷资源配置到小微企业、“三农”和棚户区改造等国民经济重点领域和薄弱环节。,127.0
4,坚定推进金融市场化改革，一系列重大改革措施陆续出台，以改革促发展，以改革疏通货币政策传导机制，更好地发挥市场在资源配置中的决定性作用，进一步完善货币政策调控框架。放开存款利率浮动上限，利率市场化改革迈出关键性一步；完善人民币兑美元汇率中间价报价机制，发布人民币汇率指数，市场机制在汇率形成中的决定性作用进一步增强；将存款准备金由时点法考核改为平均法考核；完善宏观审慎政策框架，将差别准备金动态调整机制“升级”为宏观审慎评估体系，将外汇流动性和跨境资金流动纳入宏观审慎管理范畴；政策性、开发性金融机构改革顺利实施，存款保险制度平稳推出；人民币成功加入国际货币基金组织特别提款权货币篮子。总体看，稳健货币政策取得了较好效果，保持了流动性合理充裕，促进了实际利率基本稳定，从量价两方面保持了货币环境的稳健和中性适度。2015年末，广义货币供应量M2余额同比增长13.3%，比上年末高1.1个百分点。人民币贷款余额同比增长14.3%，比上年末高0.6个百分点；比年初增加11.7万亿元，同比多增1.8万亿元。,450.0
5,社会融资规模存量同比增长12.4%。12月非金融企业及其他部门贷款加权平均利率为5.27%，比上年12月下降1.51个百分点。2015年末，人民币对美元汇率中间价为6.4936元，CFETS人民币汇率指数为100.94，人民币对一篮子货币保持了基本稳定。在一系列政策措施的共同推动下，2015年中国经济运行总体平稳，结构调整积极推进。国内生产总值（GDP）同比增长6.9%，最终消费对GDP增长的贡献超过60%，第三产业比重超过50%，新兴产业、新兴业态和新商业模式蓬勃发展，消费价格温和上涨，就业形势总体稳定。,256.0
6,当前世界经济仍处于深度调整期，全球价值链再造和贸易投资格局在发生变化，主要经济体货币政策进一步分化，地缘政治更趋复杂，不确定、不稳定因素依然较多。从国内经济看，供求的结构性矛盾依然突出，供给过剩和供给不足并存。经济下行压力主要来自资源能源等传统产业和产能过剩行业，同时新动能正在孕育，国民经济处在结构调整和转型升级的关键时期。要解决好当前面临的结构性问题，关键是要在适度扩大总需求的同时，加快推进供给侧结构性改革，抓好去产能、去库存、去杠杆、降成本、补短板五大任务，更充分地发挥市场在资源配置中的决定性作用，提高增长的质量和效益。下一阶段，中国人民银行将按照党中央、国务院的战略部署，坚持改革开放，坚持稳中求进工作总基调，主动适应经济发展新常态，保持政策的连续性和稳定性，继续实施稳健的货币政策，保持松紧适度，适时预调微调，做好与供给侧结构性改革相适应的总需求管理。,383.0
7,综合运用数量、价格等多种货币政策工具，优化政策组合，加强和改善宏观审慎管理，疏通货币政策传导渠道，从量价两方面为结构调整和转型升级营造适宜的货币金融环境。盘活存量，优化增量，改善融资结构和信贷结构，支持经济发展新动能形成。同时，更加注重改革创新，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。适应金融深化和创新发展的要求，进一步完善调控模式，加强预期引导，强化价格型调节和传导机制，疏通货币政策向实体经济的传导渠道，提高金融运行效率和服务实体经济的能力。采取综合措施化解金融风险，维护金融稳定，守住不发生系统性、区域性金融风险的底线。,293.0
8,第一部分货币信贷概况2015年，银行体系流动性合理充裕，货币信贷和社会融资规模平稳较快增长，贷款结构继续改善，利率水平明显下降，人民币汇率弹性增强，货币金融环境基本稳定。一、货币总量快速增长2015年末，广义货币供应量M2余额为139.2万亿元，同比增长13.3%，比上年末高1.1个百分点。狭义货币供应量M1余额为40.1万亿元，同比增长15.2%，比上年末高12个百分点。流通中货币M0余额为6.3万亿元，同比增长4.9%，比上年末高2个百分点。全年现金净投放2957亿元，同比多投放1269亿元。,251.0
9,2015年广义货币供应量M2增速前低后高。上半年基本在11%-12%左右，在连续出台的稳增长措施推动下，7月后跳升至13%以上，全年M2保持了较快增长态势。货币派生渠道发生明显变化。,91.0
10,一是金融机构向非金融部门提供的贷款同比多增1.5万亿元，金融对实体经济支持力度总体较大。,44.0
11,二是金融机构通过债券投资、股权及其他投资渠道派生的货币明显增多，成为货币创造的主要渠道之一。,46.0
12,三是外汇占款自2001年以来首次出现净减少。,22.0
13,四是以往金融机构以“同业代付”、“买入返售信托收益权”等方式开展的不规范同业业务大幅收缩，相应减少了货币创造。2015年末，基础货币余额为27.6万亿元，比年初减少1.8万亿元，同比下降6%，主要是因为2015年多次通过下调法定准备金率提供了大量流动性，而下调准备金率并不会增加基础货币，这也是基础货币余额下降，同时货币乘数提高的重要原因。2015年末货币乘数为5.04，比上年末高0.86。金融机构超额准备金率为2.1%，其中农村信用社为13.4%。二、金融机构存款增长总体平稳2015年末，金融机构本外币各项存款余额为139.8万亿元，同比增长12.4%，增速比上年末低0.2个百分点，比年初增加15.3万亿元，同比多增1.6万亿元。,319.0
14,人民币各项存款余额为135.7万亿元，同比增长12.4%，增速比上年末高0.3个百分点，比年初增加15.0万亿元，同比多增1.9万亿元。外币存款余额为6272亿美元，同比增长3.2%，比年初增加167亿美元，同比少增905亿美元，与美联储加息、人民币汇率及其预期变化有关。从人民币存款部门分布看，住户存款增长平稳，非金融企业存款增速明显加快。2015年末，住户存款余额为54.6万亿元，同比增长8.7%，增速与上年末基本持平，比年初增加4.4万亿元，同比多增2599亿元。非金融企业存款余额为43.0万亿元，同比增长13.7%，增速比上年末高9.1个百分点，比年初增加5.3万亿元，同比多增3.3万亿元。,302.0
15,财政存款余额为3.4万亿元，比年初减少914亿元，同比多减6445亿元。非存款类金融机构存款余额为12.9万亿元，同比增长37.8%，增速仍明显快于住户和非金融企业存款，比年初增加3.5万亿元，与上年基本持平。其中，证券及交易结算类存放余额为4.312015年1月，中国人民银行调整了存款准备金缴存基数，将非存款类金融机构存放纳入各项存款口径。超额准备金率按扩大后的存款基数测算，和以前数据并不可比。若按调整前口径测算，超额准备金率要高于2.1%。,224.0
