,paragraph,length
0,中国货币政策执行报告二○一四年第二季度中国人民银行货币政策分析小组2014年8月1日内容摘要2014年上半年，中国经济运行总体平稳，经济增长、城镇新增就业、价格总水平等处在合理区间，经济结构呈现积极变化。,102.0
1,上半年，实现国内生产总值（GDP）26.9万亿元，同比增长7.4%，居民消费价格（CPI）同比上涨2.3%。中国人民银行按照党中央、国务院统一部署，继续实施稳健的货币政策，针对经济运行面临一定下行压力、物价涨幅有所走低的形势，保持定力、主动作为，不断创新宏观调控思路和方式，丰富政策工具，优化政策组合，瞄准经济运行中的突出问题，用调结构的方式适时适度预调微调，促进经济行稳致远。灵活开展公开市场操作，搭配使用短期流动性调节工具（SLO）适时适度进行双向调节，保持流动性总量合理适度。开展分支机构常备借贷便利（SLF）试点，完善中央银行对中小金融机构提供正常流动性供给的渠道。两次实施“定向降准”，适当调整宏观审慎政策参数，新设并发挥信贷政策支持再贷款和再贴现政策的作用，优化流动性投向与结构，鼓励和引导金融机构更多地将信贷资源配置到“三农”、小微企业等重点领域和薄弱环节。,386.0
2,有序推进利率市场化改革，进一步完善人民币汇率形成机制。将银行间即期外汇市场人民币兑美元交易价浮动幅度由1%扩大至2%。总体看，各项政策有序落实，政策效果逐步显现。银行体系流动性充裕，货币信贷和社会融资增长较快，贷款结构继续改善，市场利率回落，汇率弹性增强。2014年6月末，广义货币供应量M2同比增长14.7%。,156.0
3,人民币贷款余额同比增长14.0%，比年初增加5.74万亿元，同比多增6590亿元。小微企业和涉农贷款增速均高于各项贷款增速。上半年社会融资规模为10.57万亿元，比上年同期多4146亿元。金融机构贷款利率总体有所下行，6月份非金融企业及其他部门贷款加权平均利率为6.96%，比3月下降0.22个百分点。6月末，人民币对美元汇率中间价为6.1528元，比上年末贬值0.91%。,187.0
4,当前中国经济正处在增速换挡和转变发展方式的阶段，结构调整的阵痛以及调整和改革所激发的活力交织，传统增长引擎减弱与新兴产业蓬勃发展并存，增长、就业、物价、环境等经济变量之间的匹配关系正在变化，经济运行呈现出阶段性特点和新常态。,112.0
5,在各方面积极因素和宏观政策环境的支持下，未来一段时期中国经济有望继续保持平稳运行态势。但也要看到，全球经济复苏仍面临一些风险，中国经济内生增长动力尚待增强，全社会债务水平上升较快，资源环境约束凸显，结构调整和改革的任务还很艰巨。中国人民银行将按照党中央、国务院的战略部署，贯彻稳中求进、改革创新和宏观政策要稳、微观政策要活的要求，统筹稳增长、促改革、调结构、惠民生和防风险，继续实施稳健的货币政策，保持政策的连续性和稳定性，坚持“总量稳定、结构优化”的取向，既保持定力又主动作为，适时适度预调微调，增强调控的预见性、针对性和有效性，继续为经济结构调整与转型升级营造稳定的货币金融环境，促进经济科学发展、可持续发展。综合运用数量、价格等多种货币政策工具，健全宏观审慎政策框架，丰富和优化政策组合，保持适度流动性，实现货币信贷及社会融资规模合理增长。盘活存量，优化增量，改善融资结构和信贷结构。,395.0
6,同时，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。针对金融深化和创新发展，进一步完善调控模式，疏通传导机制，通过增加供给和竞争改善金融服务，提高金融运行效率和服务实体经济的能力，多措并举，降低实体经济融资成本。采取综合措施维护金融稳定，守住不发生系统性、区域性金融风险的底线。第一部分货币信贷概况2014年上半年，银行体系流动性充裕，货币信贷和社会融资增长较快，贷款结构继续改善。一、货币总量增速明显回升2014年6月末，广义货币供应量M2余额为121.0万亿元，同比增长14.7%，比3月末高2.6个百分点。,282.0
7,狭义货币供应量M1余额为34.1万亿元，同比增长8.9%，比3月末高3.5个百分点。流通中货币M0余额为5.7万亿元，同比增长5.3%，比3月末高0.1个百分点。上半年现金净回笼1620亿元，同比多回笼1025亿元。总体看，2014年以来M2增速波动上行，6月末已明显高于全年13%的预期目标，货币环境较为宽松。6月末，基础货币余额为28.0万亿元，同比增长8.6%，比年初增加8879亿元。,196.0
8,"货币乘数为4.32，比3月末和上年末分别高0.10和0.24。金融机构超额准备金率为1.7%。其中，农村信用社为4.4%。二、金融机构存款增长加快6月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为117.3万亿元，同比增长13.1%，增速比3月末高1.6个百分点,比年初增加10.0万亿元，同比多增8030亿元。人民币各项存款余额为113.6万亿元，同比增长12.6%，增速比3月末高1.2个百分点，比年初增加9.2万亿元，同比多增1354亿元。",230.0
9,外币存款余额为5936亿美元，同比增长34.5%，比年初增加1286亿美元，同比多增973亿美元，与2012年同期增量基本持平。值得注意的是，受表外理财集中到期、同业业务扩张等因素影响，季末存款“冲时点”现象较为突出。6月份最后三个工作日人民币一般存款增加超过4万亿元，季初存款又出现较大幅度回落，这可能对货币供给形成一定扰动。从人民币存款部门分布看，住户存款和非金融企业存款增速稳步回升，非存款类金融机构存款增长继续加快。6月末，住户存款余额为50.2万亿元，同比增长12.0%，增速比3月末高0.6个百分点，比年初增加4.1万亿元，同比略少增789亿元。,279.0
