,paragraph,length
0,中国货币政策执行报告2023年第一季度中国人民银行货币政策分析小组2023年5月15日内容摘要今年以来，面对严峻复杂的国际环境和艰巨繁重的国内改革发展稳定任务，在以习近平同志为核心的党中央坚强领导下，我国宏观政策坚持稳字当头、稳中求进，靠前协同发力，经济运行实现良好开局，一季度国内生产总值（GDP）同比增长4.5%，居民消费价格指数（CPI）同比上涨1.3%。,181.0
1,中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，精准有力实施稳健的货币政策，推动经济运行持续整体好转。,73.0
2,一是保持货币信贷合理增长。3月17日宣布降准0.25个百分点，并运用再贷款、中期借贷便利、公开市场操作等多种方式投放流动性，保持流动性合理充裕。引导金融机构更加注重把握好节奏与力度，增强信贷总量增长的稳定性和可持续性。,109.0
3,二是推动降低综合融资成本。持续释放贷款市场报价利率改革效能，发挥好存款利率市场化调整机制重要作用，指导利率自律机制成员根据市场利率变化合理调整存款利率，促进实际贷款利率稳中有降。继续落实首套房贷利率政策动态调整机制。,108.0
4,三是发挥结构性政策工具作用。用好普惠小微贷款支持工具，持续加大支农支小再贷款支持力度，延续实施碳减排支持工具和支持煤炭清洁高效利用专项再贷款，继续落实好科技创新、普惠养老、设备更新改造等专项再贷款政策，创设房企纾困专项再贷款和租赁住房贷款支持计划。,124.0
5,四是保持人民币汇率基本稳定。深化汇率市场化改革，坚持市场在人民币汇率形成中起决定性作用，注重预期引导，增强人民币汇率弹性，发挥汇率调节宏观经济和国际收支自动稳定器功能。是加强风险防范化解。坚持市场化法治化原则处置风险，加快推进金融稳定保障体系建设，牢牢守住不发生系统性金融风险的底线。总的看，今年以来货币政策坚持稳健取向，实现了较好的调控效果，有力支持经济发展恢复向好。,185.0
6,货币信贷合理增长，一季度新增人民币贷款10.6万亿元，同比多增2.27万亿元；3月末人民币贷款、广义货币（M2）、社会融资规模存量同比分别增长11.8%、12.7%和10.0%。信贷结构持续优化，3月末普惠小微贷款和制造业中长期贷款余额同比分别增长26.0%和41.2%。企业融资和个人消费信贷成本稳中有降，3月新发放企业贷款加权平均利率为3.95%，较去年同期下降0.41个百分点，个人住房贷款加权平均利率为4.14%，较去年同期下降1.35个百分点。人民币汇率双向浮动，在合理均衡水平上保持基本稳定，3月末人民币对美元汇率中间价为6.8717元，较上年末升值1.4%。当前，我国经济社会全面恢复常态化运行，需求收缩、供给冲击、预期转弱三重压力得到缓解，经济增长好于预期，市场需求逐步恢复，长期发展还具有市场规模巨大、产业体系完备、人力资源丰富等优势条件。,379.0
7,也要看到，国内经济内生动力还不强，需求仍然不足；全球经济增长趋缓，通胀仍处高位，主要央行政策紧缩效应显现。对此，既要坚定做好经济工作的信心，又要增强忧患意识，坚持底线思维。下一阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大、中央经济工作会议和全国“两会”精神，按照党中央、国务院的决策部署，坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，加快构建新发展格局，扎实推进中国式现代化。把实施扩大内需战略同深化供给侧结构性改革结合起来，把发挥政策效力和激发经营主体活力结合起来，建设现代中央银行制度，充分发挥货币信贷政策效能，全力做好稳增长、稳就业、稳物价工作，乘势而上，推动经济实现质的有效提升和量的合理增长。稳健的货币政策要精准有力，总量适度，节奏平稳，搞好跨周期调节，保持流动性合理充裕，保持货币供应量和社会融资规模增速同名义经济增速基本匹配。,397.0
8,着力支持扩大内需，为实体经济提供有力、稳固支持，兼顾短期和长期、经济增长和物价稳定、内部均衡和外部均衡，提升支持实体经济的可持续性。关注物价走势边际变化，引导稳定社会预期，支持构建粮食、能源等保供稳价体制机制，保持物价水平基本稳定。继续深化利率市场化改革，完善央行政策利率体系，持续发挥贷款市场报价利率改革效能，发挥存款利率市场化调整机制的重要作用，保持利率水平合理适度。结构性货币政策工具“聚焦重点、合理适度、有进有退”，保持再贷款再贴现工具的稳定性，运用好实施期内的阶段性工具，为普惠金融、科技创新、绿色发展等重点领域和薄弱环节提供有力支持。持续发挥政策性开发性金融工具的作用，增强政府投资和政策激励的引导作用，有效带动激发民间投资。,319.0
9,坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，坚持市场在汇率形成中起决定性作用，增强人民币汇率弹性，优化预期管理，保持人民币汇率在合理均衡水平上的基本稳定。统筹金融支持实体经济与风险防范，强化金融稳定保障体系，防范境外风险向境内传导，守住不发生系统性金融风险的底线。第一部分货币信贷概况2023年以来，人民银行以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大精神，认真落实中央经济工作会议和《政府工作报告》部署，坚持稳字当头、稳中求进，稳健的货币政策精准有力，支持做好稳增长稳就业稳物价，货币信贷和社会融资规模合理增长，综合融资成本稳中有降，信贷结构不断优化，推动经济发展实现良好开局。一、银行体系流动性合理充裕2023年第一季度，人民银行综合运用降准、中期借贷便利（MLF）、再贷款和公开市场操作等多种方式精准有力投放流动性，保持银行体系流动性合理充裕。其中，3月降准0.25个百分点，释放长期流动性超过5000亿元。,427.0
