,paragraph,length
0,中国货币政策执行报告二○○七年第一季度中国人民银行货币政策分析小组2007年5月10日内容摘要2007年第一季度，我国国民经济保持平稳快速增长势头，消费增长进一步加快，农业生产形势平稳，经济效益继续提高，居民消费价格涨幅有所上升。,115.0
1,第一季度，国内生产总值同比增长11.1%，居民消费价格指数同比上涨2.7%。中国人民银行按照党中央、国务院的统一部署，继续实施稳健的货币政策。加强货币政策调控的预见性，及时采取一系列综合措施加大金融宏观调控力度，维护总量平衡。搭配使用公开市场操作和存款准备金等对冲工具，大力回收银行体系过剩流动性，2007年以来四次上调金融机构存款准备金率共2个百分点。发挥利率杠杆作用，再次上调金融机构存贷款基准利率。,202.0
2,同时，引导信贷结构优化，稳步推进金融企业改革，增强人民币汇率弹性，改进外汇管理。金融运行总体平稳。在宏观调控各项措施的作用下，货币、信贷增长出现放缓迹象，但总体看依然偏快。截至2007年3月末，广义货币供应量M2同比增长17.3%，增速同比降低1.5个百分点，但比上年末加快0.4个百分点。金融机构贷款增长较快，3月末，人民币贷款余额24.0万亿元，同比增长16.3%，增速同比提高1.5个百分点。,199.0
3,人民币汇率弹性进一步增强，3月末，人民币对美元汇率中间价为7.7342元，比上年末升值745个基点。总体看，当前经济增长动力强劲，在国际经济环境总体依然有利，国内居民收入、企业利润、财政收入改善的大背景下，国民经济将继续较快发展。但也要注意到当前经济运行中还存在一些突出矛盾和问题，主要是经济增长速度偏快的趋势有所加剧，固定资产投资存在反弹压力，贸易顺差继续增加，流动性依然偏多，而在此背后潜藏的是更深层次的经济结构问题。此外，经济增长的环境、资源压力加大，节能减排形势严峻，也对经济可持续发展构成制约。下一步要坚持以科学发展观统领经济社会发展全局，保持宏观经济政策的连续性、稳定性，加快经济结构调整和增长方式转变，防止经济由偏快转为过热，避免出现大的起落，努力实现国民经济又好又快发展。,344.0
4,中国人民银行将继续按照党中央、国务院的统一部署，进一步改进金融宏观调控，提高货币政策的预见性、科学性和有效性。继续执行稳健的货币政策，加强流动性管理，搭配运用公开市场操作、存款准备金率等多种方式回收流动性，协调运用好多种流动性管理工具，保持对冲力度，引导货币信贷合理增长，维护总量平衡。加强人民币利率和汇率政策的协调配合。稳步推进利率市场化改革，推动货币市场基准利率体系建设，进一步增强价格杠杆的调控作用。按照“主动性、可控性、渐进性”原则继续推进汇率形成机制改革，保持人民币汇率在合理均衡水平上的基本稳定。,254.0
5,继续推进外汇管理体制改革，建立和完善多层次、多渠道的对外投资体系，加快“走出去”步伐。拓展外汇储备管理模式，提高储备经营管理水平。着力优化信贷结构，继续加强对三农、消费、中小企业、自主创新、节能环保以及就业、助学等重点领域和薄弱环节的金融支持，严格控制对高耗能、高污染产业和产能过剩行业的贷款。统筹协调直接融资与间接融资的规模与结构，促进资本市场健康发展。第一部分货币信贷概况2007年第一季度，国民经济平稳快速增长，金融运行总体平稳。,218.0
6,"在宏观调控各项措施的作用下，货币、信贷增长出现放缓迹象，但总体看依然偏快。一、货币供应量增长较快3月末，广义货币供应量M2余额36.4万亿元，同比增长17.3%，增速同比降低1.5个百分点，但比上年末加快0.4个百分点。狭义货币供应量M1余额12.8万亿元，同比增长19.8%，增速同比提高7.1个百分点。M1增速加快，主要是由于企事业单位活期存款增长较快，一是经营效益好，市场活跃，企事业单位投资意愿较强，对活期存款的需求迅速增加；二是银行承兑汇票签发量增长放缓，企业为满足支付需要而持有更多活期存款。流通中现金M0余额2.7万亿元，同比增长16.7%,增幅同比提高6.2个百分点，第一季度，累计现金净投放315亿元，同比多投放875亿元。",321.0
7,二、金融机构存款增长有所放缓，继续呈现活期化趋势3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额36.7万亿元，同比增长15.3%，增速同比降低3个百分点。其中，人民币各项存款余额35.4万亿元，同比增长15.9%，增速同比降低3.7个百分点；外汇存款余额1649亿美元，同比增长3.76%企业和居民更加倾向于活期存款。3月末，金融机构居民户人民币存款余额17.5万亿元，同比增长12.9%，增速同比降低5.7个百分点，比年初增加1.1万亿元，同比少增836亿元，其中，居民户活期存款同比多增2065亿元，定期存款同比少增2901亿元。非金融性公司存款余额15.8万亿元，同比增长18%，增速同比降低2.1个百分点，比年初增加4403亿元，同比少增761亿元，其中，企业存款余额13万亿元，比年初增加3815亿元，同比多增1109亿元，其中活期存款同比多增819亿元，定期存款同比多增290亿元。财政存款余额1.4万亿元，比年初增加3006亿元，同比多增854亿元。,440.0
8,居民户存款增速减缓主要是因为：一方面，城乡居民收入水平稳步提高，消费意愿增强。另一方面，资本市场繁荣使居民选择收益相对较高的股票、基金等投资工具或理财产品的意愿增强，证券公司客户保证金大幅增加，分流了部分居民户存款。三、金融机构贷款增长较快，消费贷款显著多增3月末，全部金融机构本外币贷款余额25.3万亿元，同比增长15.7%，增速同比提高1.8个百分点，比年初增加1.4万亿元，同比多增1492亿元。其中，人民币贷款余额24.0万亿元，同比增长16.3%，增速同比提高1.5个百分点，比年初增加1.4万亿元，同比多增1678亿元；外汇贷款余额1713亿美元，同比增长11.2%，比年初增加26亿美元，同比少增16.7亿美元。人民币贷款分部门和期限看，居民户贷款特别是消费贷款显著多增，非金融性公司及其他部门贷款平稳增长。,361.0
9,3月末，居民户贷款余额4.22万亿元，同比增长23.2%，增速同比提高10个百分点，比年初增加3321亿元，同比多增1578亿元，其中，居民户消费性贷款比年初增加1629亿元，同比多增1199亿元，居民户经营性贷款比年初增加1692亿元，同比多增380亿元。,129.0
10,非金融性公司及其他部门贷款余额19.74万亿元，同比增长14.9%，比年初增加1万亿元，与上年基本持平；其中，票据融资增长率继续保持自2006年4月份以来的下降趋势，短期贷款增速呈上升趋势，中长期贷款增速趋于平稳。,107.0
11,主要金融机构（包括国有商业银行、政策性银行、股份制商业银行和城市商业银行）人民币中长期贷款的投向多为房地产业，交通运输、仓储和邮政业，电力、燃气及水的生产和供应业，制造业，水利、环境和公共设施管理业等行业，投向上述行业的中长期贷款比年初增加3841亿元。,127.0
12,分机构看，政策性银行和四大国有商业银行人民币贷款同比少增，股份制商业银行等中小金融机构贷款增长较快。第一季度，政策性银行和四大国有商业银行人民币贷款分别增加858亿元和5948亿元，同比分别少增36亿元和57亿元。股份制商业银行、城市商业银行、农村金融机构（包括农村合作银行、农村商业银行、农村信用社）和外资金融机构人民币贷款分别增加3517亿元、894亿元、2575亿元和224亿元；同比分别多增653亿元、479亿元、679亿元和64亿元。近几年，金融机构存款余额和贷款余额的差额即存差问题引起了社会各界的关注。有观点认为存差扩大是金融对经济支持力度不够，这种认识并不准确、客观。,292.0
13,在中国人民银行搭配使用公开市场操作和存款准备金等对冲工具大量对冲商业银行流动性的背景下，商业银行持有的央行票据资产和法定准备金存款相应大幅度增加，存差必然不断扩大。在信用货币制度下，发放贷款的过程也就是创造存款的过程，如果不考虑存款中的一部分会被提取为现金的情况，那么在金融机构整体中，贷款增加多少，存款也会增加多少，存差与贷款数量没有关系，不可能通过让银行多发放贷款的方式来使存差减少。专栏1：贷款季节波动分析我国金融机构贷款投放存在比较明显的季节波动。1998年以前，金融机构贷款增长呈现上半年少、下半年多的态势，上半年新增贷款占全年贷款的比重较低，大致在30-40%左右波动。这主要是由于当时货币政策实行贷款规模管理的直接调控方式，商业银行往往在年底突击发放贷款，以扩大下一年贷款规模的基数。,349.0
14,1998年中央银行取消贷款规模控制后，商业银行“抢基数”动机消失，上半年贷款占比上升，1999-2002年平均为46.5%，但贷款进度比较均衡的状态并未稳定下来，从2003年开始出现上半年多、下半年少的贷款投放模式，特别是集中在第一季度突击贷款。,123.0
15,2003以来上半年新增贷款占比都在60%以上，2006年甚至达到68%，其中仅第一季度就占近40%。2007年第一季度新增贷款1.42万亿元，同比又多增1678亿元，投放仍然偏多。商业银行追求所谓“早贷款、早收益”是形成这一贷款季节波动模式的重要原因。目前，我国商业银行内部绩效考核及信贷管理体系存在过于强调当年利润的问题。商业银行分支行在贷款投放决策时过度放大贷款对当年利润的贡献，把增量贷款的收益局限在一个年度内考虑，忽视信贷资产在整个运行周期中的收益。,229.0
16,特别是由于短期贷款期限在一年以内，商业银行年初投放的动力明显大于年底；而中长期贷款的季节波动相对较弱。与我国商业银行“早贷款、早收益”的做法不同，成熟市场经济国家的银行更注重贷款和盈利的持续、稳定增长，绩效考核和信贷管理等制度更加科学合理，因此，在经济平稳增长的情况下，放款在年度内的分布比较均匀，一般少有大的季节波动。例如，2003-2006年，美国商业银行上半年新增贷款占全年贷款的比重大致在40-57%之间，平均为47%。商业银行适度、均衡安排贷款进度，有利于适时满足企业生产经营合理的资金需求，有利于实现企业客户利益最大化，因此从长远看也更符合商业银行自身发展的要求。而贷款增长在年度内大幅波动，不仅与实体经济部门有效需求不匹配，影响了商业银行市场形象，不利于维护与客户的关系，而且也容易误导对宏观形势的判断。,359.0
17,针对贷款季节波动较大的状况，中国人民银行多次召开“窗口指导”会议，要求商业银行树立持续稳健经营理念，加强风险管理，追求适度利润，合理控制信贷投放规模和进度，均衡放款。“窗口指导”作为一种重要的货币政策工具，与其他货币政策工具结合起来可以发挥引导市场预期的作用，对商业银行长远健康发展是有利的，一些发达国家也采用类似做法。对于商业银行来说，更应当加强自我约束和风险控制，积极采取措施促进贷款均衡增长。,199.0
18,一是借鉴国内外银行业的先进理念，制定更加科学完善的绩效考核体系。防止利润目标过于短期化，减少具有时点性质的考核指标，全面反映持续的经营成果。,70.0
19,二是商业银行总行要加强对分支行贷款进度的监测和引导。建立报告、预测机制，对增长趋势和异常变动及时作出反应，积极运用各种企业管理手段，包括内部资金转移价格、经济资本配置等经济手段，加强对分支行贷款进度的调控，保证全年贷款均衡投放。,114.0
20,三是改进信贷计划管理和调节方式。做到按需求合理均衡安排贷款计划，使资金约束与资本约束、风险约束、回报约束相结合。,56.0
21,四是探索可持续的业务发展模式。改变单纯依赖信贷资产扩张的局面，进一步优化存量资产经营方式，提高增量资产配置效率，加快发展中间业务，全面提高竞争能力和持续盈利能力。四、扣除提高法定存款准备金率的影响后，基础货币平稳增长3月末，基础货币余额7.7万亿元，比年初下降778亿元，同比少下降1014亿元，同比增长23.1%。基础货币增速较高，主要与2006年下半年以来中央银行较多运用存款准备金工具冻结流动性有关。与央行票据不同，法定存款准备金计入基础货币。,225.0
22,2006年下半年至2007年一季度末，中央银行5次上调法定存款准备金率（其中2007年一季度上调两次），由此冻结的流动性统计在基础货币总量中导致基础货币同比增速较高。如果2006年以来由法定存款准备金率上调所冻结的流动性改由发行央行票据进行对冲，那么当前基础货币增速将大致相当于2006年平均水平。3月末，金融机构超额存款准备金率为2.87%，同比降低0.11个百分点。其中国有商业银行超额存款准备金率为2.47%，股份制商业银行为2.79%，农村信用社为6.25%。五、金融机构贷款利率平稳第一季度，除金融机构短期贷款利率小幅下降外，其他各档次中长期贷款利率继续保持平稳上升的势头。,292.0
23,其中，1年（含）以内、1－3年（含）、3－5年（含）和5年以上贷款加权平均利率分别为6.86%、7.04%、6.79%和6.65%，比上季分别下降0.04和上升0.03、0.1、0.13个百分点。商业银行人民币1年期贷款加权平均利率为6.51%，为基准利率的1.02倍，利率水平比上季度降低0.07个百分点。2007年第一季度金融机构发放的全部贷款中，实行下浮利率和基准利率的贷款占比较上季分别上升1.08和1.22个百分点，实行上浮利率的贷款占比较上季度下降2.31个百分点。金融机构人民币同业存款利率小幅下降。其中，金融机构同业活期存款余额占比为91.7%，加权平均利率为1.38%，比上季度下降0.03个百分点；定期存款发生额占比8.3%，加权平均利率为2.29%，比上季度下降0.27个百分点。,351.0
24,单笔金额在3000万元以上的人民币协议存款利率略有上升。3月份，61个月期协议存款加权平均利率为4.2%，比年初上升0.03个百分点；37个月期协议存款加权平均利率为4.47%，比年初上升0.28个百分点。境内外币贷款、大额存款（300万美元以上）利率水平小幅波动。六、人民币汇率弹性进一步增强第一季度，人民币汇率总体走升，市场供求的基础性作用进一步发挥。3月末，人民币对美元汇率中间价为7.7342元，比上年末升值745个基点，升值幅度为0.96%；人民币对欧元、日元汇率中间价分别为1欧元兑10.3068元人民币、100日元兑6.5539元人民币，分别较年初贬值0.39%、升值0.14%。,297.0
25,2005年汇率形成机制改革以来至2007年3月末，人民币对美元汇率累计升值7.01%，对欧元汇率累计贬值2.84%，对日元汇率累计升值11.47%。第一季度，人民币汇率浮动弹性进一步增强，与国际主要货币之间汇率联动关系明显。人民币对美元汇率中间价最高达7.7303元，最低为7.8135元。银行间外汇市场共有57个交易日，其中人民币汇率有33个交易日升值、24个交易日贬值。人民币对美元汇率中间价单日最大升值幅度为161个基点，单日最大贬值幅度为90个基点，日均波幅为46个基点，较2006年日均波幅40个基点继续扩大。,260.0
26,第二部分货币政策操作2007年第一季度，中国人民银行按照党中央、国务院的统一部署，继续实施稳健的货币政策，加强货币政策调控的预见性，及时采取一系列综合措施加大金融宏观调控力度，维护总量平衡，引导信贷结构优化，稳步推进金融企业改革，增强人民币汇率弹性，改进外汇管理，保持了价格总水平的基本稳定，促进了经济平稳较快增长。,158.0
27,一、加大公开市场操作的力度第一季度，中国人民银行密切关注国际金融市场变化及国内货币信贷形势，针对银行体系流动性总体宽松的情况，搭配使用公开市场操作和存款准备金等对冲工具，基本全额对冲外汇占款投放的流动性。,102.0
28,一是加大央行票据发行力度。第一季度受春节前后现金大量投放回笼以及新股密集发行等因素影响，银行体系流动性存在较大波动性，中国人民银行合理安排操作工具组合与期限结构，累计发行央行票据1.8万亿元，同比多发行0.5万亿元。3月末，央行票据余额为3.9万亿元，比上年末增加0.9万亿元。,139.0
29,二是适时延长央行票据期限。为缓解央行票据集中到期投放流动性的压力，于1月底重启3年期央行票据，与1年期和3个月期央行票据相互配合，收回银行体系多余流动性。第一季度3个月期、1年期和3年期央行票据分别发行3570亿元、10020亿元和4640亿元。,123.0
30,三是适量提供短期流动性。为支持春节前商业银行支付清算需要，通过短期逆回购操作向银行体系注入流动性900亿元，不仅缓解了节前金融机构的资金压力，而且为央行票据发行创造了相对平稳的市场环境。,93.0
31,四是市场化发行央行票据与定向发行央行票据相结合。在保持市场化发行央行票据力度的同时，于3月初对部分贷款增长较快、且流动性充裕的商业银行定向发行3年期央行票据1010亿元，既有效收回了流动性，也对信贷增长较快的机构起到警示作用。,113.0
32,五是引导央行票据发行利率适度上行。配合3月中旬存贷款基准利率上调，3月份以来3个月期、1年期和3年期央行票据发行利率分别上升12个、18个和22个基点，同时影响市场利率适度上行，发挥市场利率调节资金供求关系的作用。二、适时运用存款准备金率工具在国际收支顺差继续增加的情况下，为保持流动性水平基本适度，中国人民银行先后于1月5日和2月16日宣布上调人民币存款准备金率各0.5个百分点，分别与1月15日和2月25日实施，共冻结流动性约3300亿元。根据流动性的动态变化，又于4月5日、4月29日分别宣布再次上调人民币存款准备金率0.5个百分点，分别于4月16日、5月15日实施。搭配使用央行票据和存款准备金等对冲工具，有利于增强中央银行回收多余流动性的主动性和有效性，有利于适当调节商业银行信贷扩张能力，保持货币信贷总量适度增长。,363.0
33,"三、发挥利率杠杆的调控作用,进一步推进利率市场化中国人民银行决定，自2007年3月18日起上调金融机构人民币存贷款基准利率。金融机构一年期存款基准利率上调0.27个百分点，由2.52%提高到2.79%；一年期贷款基准利率上调0.27个百分点，由6.12%提高到6.39%；其他各档次存贷款基准利率也相应调整。上调金融机构人民币存贷款基准利率，有利于引导货币信贷和投资的合理增长；有利于维护价格总水平基本稳定；有利于金融体系稳健运行；有利于经济平衡增长和结构优化，促进国民经济又好又快的发展。上海银行间同业拆放利率Shibor从2007年1月公布至今，每日各期限档次的Shibor形成了一条从隔夜至1年期的完整利率曲线，具有较好的平滑特征，且各期限档次利率能够综合反映货币市场的资金供求状况和利率的期限结构，为货币市场的产品定价提供了初步参考。各种以其作为基准的金融产品不断涌现，丰富了货币市场产品种类，有利于货币市场的深化。",412.0
34,截至第一季度末，共发生以Shibor为基准的金融产品创新19笔，产品种类包括利率互换、远期利率协议、同业借款、转贴现、债券买卖、金融理财产品、货币互存业务等，部分商业银行还将内部转移资金价格以及绩效考核办法与Shibor挂钩，Shibor的影响力以及基准性正在初步显现。,135.0
35,第一季度，Shibor随货币市场资金供求同步调整，短端利率波动幅度大于长端，3个月以上利率小幅走高。四、加强“窗口指导”和信贷政策引导针对贷款扩张压力较大的势头，中国人民银行加强对金融机构“窗口指导”和信贷政策引导，要求商业银行高度重视贷款过快增长可能产生的风险，树立持续稳健经营理念，进一步落实国家加强宏观调控的统一部署，合理控制信贷投放规模和进度。同时，坚持“有保有压”，优化信贷结构，合理控制基本建设等中长期贷款，严格限制对高耗能、高污染企业的贷款，加强对中小企业、自主创新、节能环保以及就业等经济薄弱环节的金融服务。进一步改善和加强金融支持社会主义新农村建设的各项工作，鼓励和引导金融机构通过组织、产品和体制创新，进一步加大对“三农”的有效信贷投入，提高对农民工的金融服务水平。引导商业银行转变过分依赖信贷业务的发展模式，抓紧发展中间业务，拓展新的利润增长点，增强持续盈利能力。,393.0
36,五、稳步推进金融企业改革国有商业银行改革取得突破性进展。通过股份制改革并在境内外成功上市，中国工商银行、中国银行和中国建设银行初步建立了相对规范的公司治理架构，资本充足率提高，资产质量改善，盈利能力和风险控制能力增强。同时，国家注资获得明显收益，实现了国有资本保值增值。目前，中国工商银行、中国银行、中国建设银行正根据《中共中央国务院关于全面深化金融改革促进金融业持续健康安全发展的若干意见》（简称《若干意见》）的有关要求，进一步深化改革，努力巩固改革成果。根据《若干意见》的要求，有关部门正根据坚持面向“三农”、整体改制、商业运作、择机上市的原则，借鉴中国工商银行、中国银行和中国建设银行的改革经验，稳步推进中国农业银行股份制改革，切实做好相关基础性工作。,329.0
37,同时，规范村镇银行、贷款公司、农村资金互助社的设立与退出、组织机构、公司治理及经营行为，规范其组建审批的工作程序，为新型农村银行业金融机构服务“三农”提供了制度保障，有利于农村金融体系的完善和农村金融服务水平的提高。,108.0
38,"在对原有信托监管法规清理、整合的基础上,进一步完善了信托监管法规建设，逐步促使信托公司成为提供信托理财和产品服务的非银行金融机构，有利于促进信托公司的科学发展，保护信托投资者的合法权益。农村信用社改革取得重要进展和阶段性成果。",113.0
39,一是资金支持政策逐步落实，资产质量得到改善。截至3月末，中国人民银行会同中国银行业监督管理委员会通过采取专项票据和专项借款两种方式，共计对全国农村信用社安排资金支持1661亿元，占核定资金支持总额的99%。对先行试点的浙江等8省（市）辖内的285个县（市）兑付专项票据188亿元。根据监管部门提供的数据，按照贷款四级分类口径统计，农村信用社不良贷款比例为10.6%，比2002年末下降26.3个百分点。农村信用社、农村商业银行、农村合作银行的资本充足率已分别达到8.2%、8.0%、10.6%。,247.0
40,二是资金实力明显增强，支农力度进一步加大。3月末，农村信用社存贷款余额分别为4.2万亿元和2.9万亿元，分别比2002年末增长112%和107%。农业贷款余额1.4万亿元，占其各项贷款的比例由2002年末的40%提高到47%；占全国金融机构农业贷款的比例由2002年末的81%提高到93%。,145.0
41,三是产权制度改革稳步推进，法人机构组建工作明显加快。3月末，全国各地农村信用社共组建银行类机构103家，其中农村商业银行14家、农村合作银行89家，以县（市）为单位统一法人机构1453家。然而，也必须清醒地认识到，当前农村信用社仍存在许多困难和问题，主要表现是：经营管理粗放，约束机制不健全；省级联社行政化管理倾向严重，农村信用社法人治理结构不完善；地方政府落实扶持政策不到位，农村信用社历史包袱化解低于预期。总体看，要实现改革目标，任务仍然十分艰巨。六、完善人民币汇率形成机制，加快外汇管理体制改革，促进国际收支基本平衡继续完善以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，进一步发挥市场供求在人民币汇率形成中的基础性作用，增强人民币汇率浮动弹性，保持人民币汇率在合理均衡水平上的基本稳定，同时加快外汇管理体制改革，促进国际收支基本平衡。,379.0
42,一是自2007年2月1日起施行《个人外汇管理办法》，对个人结汇和购汇实行5万美元年度总额管理。2007年第一季度，个人购汇44亿美元，同比增长207%。在便利个人总额内用汇的同时，加强对超限额结汇的真实性审核。,105.0
