,paragraph,length
0,中国货币政策执行报告二○一九年第四季度中国人民银行货币政策分析小组2020年2月19日内容摘要2019年中国经济运行总体平稳，结构持续优化，就业保持稳定，物价结构性上涨特征明显，内外部风险挑战增多，经济下行压力加大。,108.0
1,全年国内生产总值（GDP）同比增长6.1%，居民消费价格指数（CPI）同比上涨2.9%，外汇储备保持在3万亿美元以上。中国人民银行坚持金融服务实体经济的根本要求，实施稳健的货币政策，加强逆周期调节，在多重目标中寻求动态平衡，保持货币信贷合理增长，推动信贷结构持续优化，以改革的办法疏通货币政策传导，千方百计降低企业融资成本，为实现“六稳”和经济高质量发展营造了适宜的货币金融环境。,190.0
2,一是保持银行体系流动性合理充裕。三次降低存款准备金率，为金融机构支持实体经济提供2.7万亿元长期资金，灵活开展公开市场和中期借贷便利操作，合理把握流动性投放节奏。,81.0
3,二是既稳总量又优结构。构建完善“三档两优”存款准备金框架，继续发挥再贷款、再贴现、宏观审慎评估等工具的作用，引导金融机构加大对小微、民营企业和制造业的信贷支持。,80.0
4,三是以我为主，兼顾对外均衡。人民币汇率双向波动，对美元汇率双向“破7”。建立在香港常态化发行人民币央行票据的机制，多渠道发声引导预期。,67.0
5,四是用改革的办法疏通货币政策传导。深化利率市场化改革，改革完善贷款市场报价利率（LPR）形成机制，遵循市场化、法治化原则，推动存量贷款定价基准由原来的贷款基准利率转换为LPR或固定利率。以永续债为突破口助力银行补充资本，缓解银行信用面临的资本约束。,124.0
6,五是牢牢守住风险底线。金融风险总体可控，重点金融机构风险处置取得突破性进展，有针对性地处置个别中小银行风险。针对结构性流动性紧张局面，增加再贴现额度2000亿元、常备借贷便利额度1000亿元提供流动性支持，建立了防范中小银行流动性风险的“四道防线”，及时稳定市场信心。总体来看，稳健的货币政策成效显著，体现了前瞻性、精准性、主动性和有效性。2019年末，广义货币（M2）同比增长8.7%，社会融资规模存量同比增长10.7%，M2和社会融资规模增速略高于国内生产总值名义增速。,237.0
7,2019年普惠小微贷款“量增、面扩、价降”，民营企业和制造业融资条件明显改善。企业贷款利率显著下降，12月新发放企业贷款加权平均利率为5.12%，较2018年高点下降0.48个百分点。人民币汇率双向波动，弹性进一步增强。中国发展仍处于并将长期处于重要战略机遇期，近期新冠肺炎疫情对中国经济的影响是暂时的，中国经济长期向好、高质量增长的基本面没有变化。当前，世界经济增长持续放缓，仍处在国际金融危机后的深度调整期，外部不确定不稳定因素增多。,219.0
8,我国经济正在由高速增长转向高质量发展，结构性、体制性、周期性问题相互交织，增长速度换挡期、结构调整阵痛期、前期刺激政策消化期“三期叠加”影响持续深化。经济增长保持了韧性，同时也必须认识到经济下行压力仍然较大。下一阶段，人民银行将坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的十九届四中全会和中央经济工作会议精神，坚决贯彻执行党中央、国务院决策部署，紧扣全面建成小康社会目标任务和“十三五”规划收官，坚持稳中求进工作总基调，全面做好“六稳”工作。科学稳健把握逆周期调节力度，守正创新，勇于担当，稳健的货币政策要灵活适度，加强逆周期调节、结构调整和改革的力度，保持物价水平基本稳定。打好防范化解重大金融风险攻坚战，牢牢守住不发生系统性金融风险的底线。,331.0
9,将疫情防控作为当前最重要的工作来抓，加大对新冠肺炎疫情防控的货币信贷支持。灵活运用多种货币政策工具，保持流动性合理充裕，促进货币信贷、社会融资规模增长同经济发展相适应。推动银行通过发行永续债等途径多渠道补充资本，提升银行服务实体经济和防范化解金融风险的能力。创新和运用结构性货币政策工具，引导金融机构加大对小微、民营企业和制造业的信贷支持，加大对疫情防控相关领域、相关地区的信贷支持。在做好防控工作的前提下，全力支持各类生产企业复工复产。,219.0
