,paragraph,length
0,2002年四季度货币政策执行报告内容摘要2002年，中国经济远好于预期，全年GDP增长8%；价格水平低位运行，居民消费价格同比下降0.8%；消费需求稳定增长，固定资产投资和出口的快速增长是推动经济增长加速的重要力量；一、二、三产业同步增长，农业生产平稳，工业生产快速增长；利用外资居世界首位。,146.0
1,中国人民银行根据党中央、国务院的总体部署，继续执行稳健的货币政策：一是加大公开市场操作力度，适时调节基础货币投放；二是灵活运用利率手段，稳步推进利率市场化改革；三是运用信贷政策，促进经济结构调整，积极支持中小企业、农业发展，扩大消费信贷；四是积极推进货币市场制度建设；五是发挥货币政策促进改革、维护金融与社会稳定的作用；六是货币政策实施的透明度进一步提高。,178.0
2,2002年，货币供应量增速加快，适应经济发展的需要。2002年末广义货币M2余额18.5万亿元，同比增长16.8%；狭义货币M1余额7.1万亿元，同比增长16.8%。金融机构贷款增加较多，贷款质量明显提高。全部金融机构人民币贷款增加18475亿元，同比多增6036亿元；金融机构不良贷款额比上年减少951亿元，不良贷款率下降4.5个百分点。企业存款快速增长，居民储蓄存款大量增加。,190.0
3,金融机构本外币存款余额达18.3万亿元，比上年末增加2.87万亿元，其中人民币储蓄存款余额8.7万亿元，增加13233亿元。国际收支形势良好，年末国家外汇储备余额2864亿美元，人民币汇率为1美元兑8.2773元人民币，继续保持稳定。2003年是全面建设小康社会的第一年，搞好2003年的经济和金融工作具有重要意义。根据中央经济工作会议精神，预计2003年国内生产总值增长7%左右，居民消费物价总水平上涨1%左右，M2、M1增长16%左右，现金投放1500亿元，金融机构贷款增加大约18000亿元。2003年要继续实行稳健的货币政策，保持政策的连续性和稳定性，加强预调和微调。,288.0
4,充分发挥金融支持经济增长的重要作用：一是完善和运用多种货币政策工具，保持货币信贷适度增长；二是保持利率、汇率政策的基本稳定，稳步推进利率市场化改革；三是继续实施信贷政策，支持经济结构调整；四是加强信贷管理，密切关注一些地区房地产投资与贷款增长过快的问题，严格执行房地产信贷业务的有关规定，防范房地产信贷的潜在风险；五是大力发展货币市场，优化金融资源配置。,177.0
5,第一部分货币信贷概况2002年，国民经济总体发展形势良好。中国人民银行根据党中央、国务院总体部署，继续执行稳健的货币政策，积极支持和引导商业银行加强贷款营销，努力改进金融服务，加大对经济增长的支持力度，为经济持续、快速、健康发展创造了良好的金融环境。一、货币供应量增速加快，货币流动性稳步提高2002年末，广义货币M2余额18.5万亿元，同比增长16.8%，增幅比上年末高2.4个百分点；狭义货币M1余额7.1万亿元，同比增长16.8%，增幅比上年末高4.1个百分点。货币流动性比例（M1/M2）为0.38，比上年末高0.49个基准点，比3月末最低时高2.06个基准点。2002年以来，广义货币M2和狭义货币M1增幅总体逐月走高，反映了经济景气回升对货币增长的内在需求和银行对经济增长的支持力度加大，银行货币信贷供应与经济增长的速度和趋势基本保持适应。,376.0
6,2002年末，广义货币M2增幅比同期GDP增速和消费物价涨幅之和高9.6个百分点，比“八五”和“九五”时期平均差率高约3个百分点。2002年末，流通中现金M0余额1.7万亿元，同比增长10.1%；全年现金净投放1589亿元，同比多投放553亿元。近两年，M0增幅均在10%以下（2000年为8.9%，2001年为7.1%），大大低于广义货币和狭义货币增幅，表明随着市场经济的发展，信用卡、商业票据等各种替代现金支付的结算工具快速增长，现金作为货币政策中介目标的参考意义下降，现金管理的主要任务已转变为反洗钱和反偷税、漏税等。二、金融机构贷款增加较多，新增贷款质量继续提高2002年，金融机构人民币贷款增加18475亿元，同比多增6036亿元;外汇贷款增加91亿美元，同比多增150亿美元（2001年同期为下降59亿美元）；年末金融机构本外币贷款余额合计14万亿元，增加19228亿元，同比多增7277亿元。2002年金融机构人民币贷款增加较多，主要是下半年以来贷款加速。,435.0
7,下半年人民币贷款合计多增4796亿元，占全年多增贷款的79%。从机构看，国有独资商业银行贷款增加较多。全年国有独资商业银行人民币贷款增加9398亿元，同比多增2985亿元；股份制商业银行贷款增加4586亿元，多增1551亿元；政策性银行贷款增加1374亿元，同比多增464亿元；农村信用社贷款增加1906亿元，同比多增511亿元。全年新增人民币贷款主要投向以下五个方面：一是短期工业贷款，增加2713亿元，同比多增1717亿元；二是票据贴现贷款，增加2232亿元，同比多增1279亿元；三是消费贷款，增加3694亿元，同比多增938亿元。其中，个人住房贷款增加2671亿元，同比多增389亿元；汽车贷款增加716亿元，同比多增468亿元；四是基建和技改贷款，增加3240亿元，同比多增783亿元；五是农业贷款，增加1177亿元，同比多增388亿元。,374.0
8,以上五方面合计新增贷款13056亿元，同比多增5105亿元，分别占同期金融机构全部贷款增加额和同比多增额的71%和85%。贷款投向总体符合信贷政策导向。贷款周转速度加快，质量明显提高。按累收累放计，2002年银行、信用社累计发放贷款12.1万亿元，增长25.4％，贷款周转次数为0.88次，比上年加快0.05次。按四级分类标准，金融机构不良贷款额比上年减少951亿元，不良贷款率下降4.5个百分点，2002年末为19.8%，其中四大国有独资商业银行不良贷款减少640亿，不良贷款率下降3.95个百分点，2002年末为21.4%。,264.0
9,按五级分类标准，四大国有独资商业银行不良贷款减少782亿元，不良贷款率下降4.92个百分点，2002年末为26.1%。2002年末，境内金融机构人民币账面盈利达385亿元，比上年增加245亿元，金融机构经营效益显著提高。2002年贷款增加较多，主要有三方面原因：一是国民经济总体形势趋好，内外需全面回升，企业经济效益逐步好转，扩大了贷款有效需求；二是商业银行加强贷款营销，完善内部激励约束机制，商业银行经营机制发生了较大变化；三是直接融资，特别是股市筹资额下降较多，企业对银行贷款的依赖程度增加。总体看，2002年贷款多增加，反映了实体经济增长的内在需求，新增贷款投向符合信贷政策导向，贷款质量不断提高，金融机构盈利能力继续改善，贷款多增与经济发展的内在需求是适应的。三、企业存款快速增长，居民储蓄存款大量增加2002年，金融机构人民币存款增加2.78万亿元，同比多增7631亿元；外币存款增加107亿美元，同比多增43亿美元。,414.0
