,paragraph,length
0,中国货币政策执行报告2021年第二季度中国人民银行货币政策分析小组2021年8月9日内容摘要今年以来，在以习近平同志为核心的党中央坚强领导下，我国持续巩固拓展疫情防控和经济社会发展成果，有效实施宏观政策，经济持续稳定恢复、稳中向好，供给稳定、需求回升，高质量发展稳步推进。,136.0
1,2021年上半年国内生产总值（GDP）同比增长12.7%，两年平均增长5.3%，其中第二季度同比增长7.9%，两年平均增长5.5%，较第一季度加快0.5个百分点；上半年居民消费价格指数（CPI）同比上涨0.5%，就业形势总体稳定，进出口贸易增势良好。,125.0
2,人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，稳字当头，稳健的货币政策灵活精准、合理适度，搞好跨周期政策设计，保持了政策连续性、稳定性、可持续性，科学管理市场预期，坚持服务实体经济，有效防控金融风险，为经济高质量发展营造了适宜的货币金融环境。,142.0
3,一是保持流动性合理充裕。综合运用降准、中期借贷便利、公开市场操作等多种货币政策工具，灵活精准开展流动性调节，维护市场预期稳定，引导货币市场利率平稳运行，优化金融机构资金结构。,87.0
4,二是发挥好结构性货币政策工具牵引带动作用。实施好两项直达实体经济货币政策工具的延期工作，通过对信贷增长缓慢省份增加再贷款等综合措施支持区域协调发展，对科技创新、小微企业、绿色发展、制造业等需要长期支持的领域加大政策支持力度。,112.0
5,三是持续释放贷款市场报价利率改革促进降低贷款利率的潜力。进一步推动贷款市场报价利率（LPR）运用，优化存款利率监管，调整存款利率自律上限确定方式，促进社会综合融资成本稳中有降。,88.0
6,四是以我为主，把握好内部均衡和外部均衡的平衡。深化汇率市场化改革，增强人民币汇率弹性，加强预期管理，发挥汇率调节宏观经济和国际收支自动稳定器作用。,73.0
7,五是坚持市场化法治化原则，统筹发展和安全，有效防控金融风险，牢牢守住不发生系统性金融风险的底线。总体来看，疫情发生以来我国坚持实施正常的货币政策，今年上半年货币政策力度已基本回到疫情前的常态，在全球宏观政策中保持领先态势。6月末广义货币（M2）同比增长8.6%，社会融资规模存量同比增长11%。信贷结构持续优化，6月末普惠小微贷款和制造业中长期贷款余额同比增速分别达到31%和41.6%。6月，贷款加权平均利率为4.93%，创有统计以来新低；企业贷款加权平均利率为4.58%，较上年同期下降0.06个百分点，小微企业综合融资成本稳中有降。,269.0
8,人民币汇率双向浮动，在合理均衡水平上保持基本稳定。6月末中国外汇交易中心（CFETS）人民币汇率指数报98.00，较上年末升值3.3%。目前我国经济持续恢复增长，发展动力进一步增强。也要看到，全球疫情仍在持续演变，外部环境更趋严峻复杂，国内经济恢复仍然不稳固、不均衡，对此既要坚定信心，又要正视困难，集中精力办好自己的事，努力实现高质量发展。下一阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，贯彻党的十九届五中全会、中央经济工作会议精神，落实《政府工作报告》要求，按照党中央、国务院的决策部署，坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，深化供给侧结构性改革，加快构建新发展格局，推动高质量发展。,314.0
9,统筹做好今明两年宏观政策衔接，保持货币政策稳定性，增强前瞻性、有效性，既有力支持实体经济，又坚决不搞“大水漫灌”，以适度的货币增长支持经济高质量发展，助力中小企业和困难行业持续恢复，保持经济运行在合理区间。,103.0
10,稳健的货币政策要灵活精准、合理适度，稳字当头，坚持正常的货币政策，搞好跨周期政策设计，增强宏观政策自主性，根据国内经济形势和物价走势把握好政策力度和节奏，处理好经济发展和防范风险的关系，维护经济大局总体平稳，增强经济发展韧性。,113.0
