,paragraph,length
0,2002年一季度货币政策执行报告第一部分货币政策措施及执行情况2002年一季度，中国人民银行继续实行稳健的货币政策，在防范金融风险的同时，加大对经济增长的支持力度。当前，全社会货币信贷总量与经济发展的合理资金需求基本相适应。货币政策达到预期调控目标，金融整体运行平稳。一、一季度主要货币政策措施在前几年货币政策措施继续发挥作用的同时，一季度人民银行又采取了以下措施：一是下调金融机构存贷款利率。针对我国经济增速减缓和消费物价下降的形势，经国务院批准，2月21日，中国人民银行降低了金融机构存、贷款利率。,251.0
1,存款利率平均下调0.25个百分点，贷款利率平均下调0.5个百分点，缩小了存贷利差。据测算，2002年企业将因此次降息减少300多亿元的净利息支出。同时，人民银行对准备金利率、再贷款以及公开市场操作的回购利率也作了相应下调，货币市场利率以及国债等债券发行利率也随之下降。,134.0
2,二是继续扩大公开市场操作。人民银行公开市场操作包括本币和外汇两部分，一季度人民银行通过外汇公开市场操作投放基础货币1161亿元，同比多增321亿元。人民币公开市场操作净投放基础货币16亿元，同比多增1597亿元。两项合计，同比多投放基础货币1918亿元。,127.0
3,三是加大信贷政策指导力度。人民银行连续四年增加对信用社的支农再贷款，经国务院批准，今年又新增了260亿元。到2002年3月末，人民银行对农村信用社再贷款余额763亿元，比年初增加196亿元，同比多增54亿元。积极推行农户小额信用贷款，3月末，全国有28992个农村信用社发放了小额农户贷款，占农村信用社总数的82%；全国41%的农户得到了小额贷款支持，比去年末提高7个百分点。人民银行在分配今年新增的支农再贷款限额时，除重点支持粮棉主产区和中西部支农资金短缺地区外，还切出52亿元再贷款限额，专门用于支持内蒙、东北和河南等受灾省区。从投向上看，前三个月新增的支农再贷款全部用于支持农户种植业、养殖业以及农副产品加工、运输和农村消费信贷；从地区分布看，天津、沈阳、济南、武汉、成都和西安分行增加的支农再贷款占全国增加额的95%，极大缓解了中西部地区和灾区农村资金短缺的矛盾，增强了农村信用社贷款能力，为春耕旺季信贷投放提供了有力的资金支持。,419.0
4,四是进一步完善国际货币汇率的日常监测机制。加强对美元、欧元和日元走势的分析。人民银行与日本银行签署了人民币与日元的双边货币互换协议，这是继去年与泰国银行签署货币互换协议后的又一份双边货币协议。二、一季度货币政策执行情况货币供应量平稳增长。3月末，广义货币M2余额16.4万亿元，同比增长14.4%，增幅与上年末基本持平，比去年同期提高1.2个百分点；狭义货币M1余额5.94万亿元，同比增长10.1%，（如计入股民保证金为13.1%）；流通中现金M0余额1.55万亿元，同比增长8.2%。,244.0
5,1~3月，累计现金净回笼144亿元，同比少回笼147亿元。金融机构贷款逐步增加，信贷结构继续改善，周转速度有所加快。一季度，金融机构本外币贷款合计增加3498亿元，同比多增642亿元。其中，人民币贷款增加3335亿元，同比多增370亿元。工业贷款、农业贷款、个人消费贷款、基建贷款占全部新增贷款的71%，其中，工业贷款增加801亿元，同比多增697亿元；农业贷款增加619亿元，同比多增245亿元。,199.0
6,1-3月份，金融机构贷款周转0.77次，比去年同期加快0.1次，表明在贷款规模没有大幅度增加的情况下，贷款的资金的使用效率继续提高，金融对于经济的支持力度进一步提高。企业存款下降，居民储蓄存款大幅增加。3月末，金融机构人民币存款比年初增加3973亿元，同比少增1432亿元。其中，企业存款比年初下降1165亿元，同比多下降1965亿元。主要原因是部分企业资金参与新股申购，企业存款转为同业存款。,197.0
7,3月末，证券公司和证券登记结算公司存款为7017亿元，比年初增加3191亿元，新增部分主要来自企业存款；而居民储蓄存款增加5051亿元，同比多增990亿元。基础货币快速增长，金融机构流动性充足。3月末，基础货币余额4.1万亿元，增长18.4%。3月末，金融机构超额备付金率平均为7.9%。其中，国有独资商业银行平均为7.8%，其它商业银行平均为11.5%，城市信用社和农村信用社分别为4.6%和5.1%。,202.0
8,"外汇储备显著增加，人民币汇率继续保持稳定。1~3月外汇供应持续大于需求。全国银行累计结汇514亿美元，售汇392亿美元，结售汇顺差122亿美元，同比上升2.5%。其中：贸易结售汇顺差128亿美元，同比上升126.7%，非贸易结售汇顺差43亿美元，去年同期为逆差2亿美元；资本项下结售汇逆差48亿美元,去年同期为顺差65亿美元。3月末，国家外汇储备2276亿美元，比年初增加154亿美元。",193.0
9,美元兑人民币汇率为1美元兑8.2774元人民币，人民币汇率继续保持稳定。三、货币信贷总量适度，但资金结构性矛盾仍然存在总体来看，近几年来货币信贷总量是适度的。,79.0
