,paragraph,length
0,"中国货币政策执行报告二○○四年第四季度中国人民银行货币政策分析小组2005年2月24日内容摘要2004年，世界经济全面复苏，我国经济继续平稳较快发展。加强和改善宏观调控取得明显成效,粮食生产出现重要转机，粮价高位平稳回落；投资过快增长的势头得到抑制，消费市场稳中趋活，对外贸易快速发展；居民收入、企业利润、财政收入、外汇储备大幅增加。2004年，全年国内生产总值达到13.7万亿元，增长9.5%；居民消费价格上涨3.9%。中国人民银行按照党中央、国务院加强和改善宏观调控的统一部署，继续执行稳健的货币政策，突出金融调控的前瞻性、科学性和有效性，综合运用多种货币政策工具，适时适度调控货币信贷总量，促进商业银行落实区别对待、有保有压的调控政策，加强以市场为基础的调控机制建设，加快推进金融企业改革。",348.0
1,一是完善公开市场业务体系，灵活开展公开市场操作。,24.0
2,二是提高法定存款准备金率，建立差别存款准备金率制度。,26.0
3,三是充分发挥利率杠杆的调控作用。,16.0
4,四是稳步推进利率市场化改革。,14.0
5,五是加强对商业银行“窗口指导”和信贷政策引导。,23.0
6,六是深化外汇管理体制改革，促进国际收支平衡。,22.0
7,"七是积极稳步推进金融企业改革。2004年，金融运行平稳，货币供应量增幅回落，贷款适度增长，总体上符合宏观调控的预期目标。2004年末,广义货币供应量M2余额25.3万亿元，同比增长14.6%。全部金融机构新增人民币贷款2.26万亿元，比2003年少增4824亿元，比2002年多增4173亿元。基础货币余额5.9万亿元，同比增长12.6%。",170.0
8,金融机构存贷款利率逐步上升，货币市场利率基本平稳。国际收支“双顺差”，2004年末国家外汇储备为6099亿美元，比2003年末增加2067亿美元，人民币汇率为1美元兑8.2765元人民币，继续保持基本稳定。当前我国经济运行中的一些不健康不稳定因素虽然得到抑制，投资增幅回落，货币信贷增长放缓，总体经济正朝宏观调控预期方向发展，但当前加强和改善宏观调控取得的成效还是阶段性的，经济金融运行中的矛盾和问题仍然比较突出，农业基础还不稳固，固定资产投资反弹的压力依然较大，通货膨胀压力尚未根本缓解，货币政策有效性面临严峻挑战，金融体系稳定运行的基础不够牢固。2005年货币政策将继续保持连续性和稳定性，货币信贷预期目标是狭义货币供应量M1和广义货币供应量M2均增长15%，全部金融机构新增人民币贷款2.5万亿元。中国人民银行将继续执行稳健的货币政策，全面落实科学发展观，既要支持经济平稳发展，又要注意防止通货膨胀和防范系统性金融风险。,413.0
9,一是进一步完善间接调控机制，保持货币信贷合理平稳增长。,27.0
10,二是灵活运用利率杠杆，促进总量平衡和结构调整。,23.0
11,三是坚持区别对待、有保有压，发挥好信贷政策在加快结构调整中的作用。,33.0
12,四是优化信贷期限结构，提高金融机构风险防范能力。,24.0
13,五是大力培育和发展金融市场。,14.0
14,六是加快推进金融企业改革。,13.0
15,七是完善人民币汇率形成机制，保持人民币汇率在合理、均衡水平上的基本稳定。第一部分货币信贷概况2004年，我国国民经济平稳较快发展。金融宏观调控取得明显成效，金融运行平稳。主要金融指标在合理区间运行，货币供应量增幅回落，贷款增长适度，总体上符合宏观调控的预期目标。一、货币供应量增速回落到合理区间2004年，随着中央加强和改善宏观调控措施的贯彻和落实，货币供应量增速呈逐步减缓趋势，2月末广义货币供应量M2增长19.4%，处于全年最高水平，之后逐步回落，8月至12月M2增速连续5个月处于13%-15%这一比较合理的区间，与经济增长基本相适应。,271.0
16,"2004年末,广义货币供应量M2余额25.3万亿元，同比增长14.6%，增速比上年末回落5个百分点。狭义货币供应量M1余额9.6万亿元，同比增长13.6%，增速比上年末回落5.1个百分点。流通中现金M0余额2.1万亿元，同比增长8.7%。全年累计投放现金1722亿元，比上年少投放746亿元。二、金融机构存款稳定增长，人民币储蓄存款增速减缓2004年末，全部金融机构（含外资金融机构，下同）本外币各项存款余额25.3万亿元，同比增长15.3%；余额比年初增加3.37万亿元，同比少增3376亿元。",248.0
17,其中，人民币各项存款余额24.1万亿元，比年初增加3.33万亿元，同比少增3871亿元；外汇存款余额1530亿美元，比年初增加44.5亿美元，同比多增59.8亿美元。2004年末，人民币企业存款余额8.5万亿元，同比增长16.8%；余额比年初增加1.16万亿元，同比少增901亿元（但比2002年多增2112亿元）。人民币储蓄存款余额12.0万亿元，同比增长15.4%；余额比年初增加1.59万亿元，同比少增702亿元。由于利率水平较低、物价水平较高，居民储蓄意愿降低，2月至9月储蓄存款连续同比少增加。2004年10月29日中国人民银行提高存款基准利率，居民储蓄意愿回升，11月和12月储蓄存款同比分别多增763亿元和555亿元，其中主要是定期存款多增。,328.0
18,三、金融机构贷款增长适度，中长期贷款增加相对较多2004年末，金融机构本外币贷款余额18.9万亿元，同比增长14.4%，比上年末回落7.1个百分点；余额比年初增加2.41万亿元，同比少增5785亿元。其中，人民币贷款余额17.7万亿元，同比增长14.5%，比上年末回落6.6个百分点；余额比年初增加2.26万亿元，比2003年少增4824亿元，比2002年多增4173亿元，增长适度。外汇贷款余额1354亿美元，同比增长12.5%；余额比年初增加171.4亿美元，同比少增116.2亿美元。从投向看，中长期贷款增加相对较多。2004年金融机构人民币中长期贷款增加1.37万亿元，同比少增500亿元，其中基建贷款增加6268亿元，同比少增106亿元；短期贷款增加6497亿元，同比少增3000亿元；票据融资增加2026亿元，同比少增1197亿元；消费贷款增加4327亿元，同比少增764亿元。,395.0
19,分机构看，2004年政策性银行人民币贷款增加2712亿元，同比多增828亿元；国有独资商业银行贷款增加10222亿元，同比少增2913亿元；股份制商业银行贷款增加4690亿元，同比少增1912亿元；城市商业银行贷款增加1394亿元，同比少增416亿元；农村信用社贷款增加2532亿元，同比少增687亿元。,152.0
20,四、基础货币增幅回落，金融机构流动性适度2004年末，基础货币余额5.9万亿元，比年初增加6606亿元，同比增长12.6%，增速比上年末回落4.2个百分点。金融机构超额准备金率由1月末的4.68%下降到4月末的3.45%，并连续8个月保持在3%-4%之间。12月末为满足节日增加的流动性需求，金融机构超额准备金率上升到5.25%，其中，国有独资商业银行超额存款准备金率为3.54%，股份制商业银行为7.47%，农村信用社为10.34%。总体看，金融机构保持了合理的流动性，满足了贷款合理增长的需要。五、金融机构存贷款利率逐步上升，货币市场利率基本平稳金融机构贷款利率逐步上升。,288.0
