,paragraph,length
0,中国货币政策执行报告2023年第三季度中国人民银行货币政策分析小组2023年11月27日内容摘要今年以来，在以习近平同志为核心的党中央坚强领导下，我国宏观调控组合政策发力显效，经济运行持续好转，积极因素不断积累。,106.0
1,第三季度国内生产总值（GDP）同比增长4.9%，两年平均增长4.4%，较二季度加快1.1个百分点，为实现全年发展目标打下坚实基础；前三季度居民消费价格指数（CPI）同比上涨0.4%，物价运行总体平稳。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，稳健的货币政策精准有力，加强逆周期调节，巩固经济回升向好态势。,177.0
2,"一是保持货币信贷合理增长。9月降准0.25个百分点,并综合运用再贷款再贴现、中期借贷便利、公开市场操作等多种方式，保持流动性合理充裕。引导金融机构保持信贷总量适度、节奏平稳，增强贷款增长的稳定性和可持续性。",103.0
3,二是推动实体经济融资成本稳中有降。发挥政策利率引导作用，公开市场逆回购操作和中期借贷便利中标利率8月再次下降，分别为10个和15个基点。持续发挥贷款市场报价利率（LPR）改革效能和存款利率市场化调整机制作用，推动降低企业贷款利率，稳定银行负债成本。调整优化住房信贷政策，降低房贷利率下限和存量首套房贷利率。,153.0
4,三是发挥结构性货币政策工具作用。增加支农支小再贷款额度支持抗灾减灾，加大力度支持科技型企业融资，继续用好碳减排支持工具、支持煤炭清洁高效利用专项再贷款等工具。,79.0
5,四是兼顾内外均衡。深化汇率市场化改革，适时上调跨境融资宏观审慎调节参数、下调外汇存款准备金率，发挥外汇自律机制作用，强化预期引导，调节外汇市场供求，保持人民币汇率在合理均衡水平上的基本稳定。??是防范化解金融风险。强化金融机构风险监测、预警和早期纠正，加强对风险的及时处置和硬约束，守住不发生系统性金融风险的底线。总体看，今年以来货币政策精准施策、持续发力，为实体经济提供了更有力的支持。,194.0
6,货币信贷保持合理增长，9月末，人民币贷款余额达235万亿元，广义货币（M2）、社会融资规模存量同比分别增长10.3%和9.0%；1-9月新增人民币贷款19.75万亿元，同比多增1.58万亿元。信贷结构持续优化，9月末普惠小微贷款和制造业中长期贷款余额同比分别增长24.1%和38.2%。社会融资成本明显下降，9月新发放企业贷款、个人住房贷款加权平均利率分别为3.82%、4.02%，较去年同期分别低0.18个、0.32个百分点；存量房贷利率调整工作基本完成，利率平均降幅0.73个百分点。人民币对一篮子货币汇率保持稳中有升，9月末较6月末升值2.9%，市场预期趋稳。当前我国经济保持恢复向好态势，增长动能不断增强，转型升级持续推进，同时也面临世界经济复苏不均衡，国内经济稳定回升基础不稳固等挑战，但我国经济长期向好的基本面没有改变，发展的韧性、潜力和活力不断彰显，要持续用力、乘势而上，扎实推动经济高质量发展。,405.0
7,下阶段，中国人民银行将坚持和加强党的全面领导，以习近平新时代中国特色社会主义思想为指导，全面贯彻党的二十大精神，坚决落实中央金融工作会议要求，完整、准确、全面贯彻新发展理念，深刻把握金融工作的政治性、人民性，以推进金融高质量发展为主题，以深化金融供给侧结构性改革为主线，坚持稳中求进工作总基调，完善金融宏观调控，加快建设金融强国，坚定不移走中国特色金融发展之路。,181.0
8,坚持把金融服务实体经济作为根本宗旨，建设现代中央银行制度，始终保持货币政策的稳健性，加强优质金融服务，更好支持扩大内需，促进稳外资稳外贸，为经济社会发展提供高质量服务。稳健的货币政策要精准有力，更加注重做好跨周期和逆周期调节，充实货币政策工具箱，着力营造良好的货币金融环境。准确把握货币信贷供需规律和新特点，加强货币供应总量和结构双重调节。综合运用多种货币政策工具，保持流动性合理充裕，保持货币供应量和社会融资规模增速同名义经济增速基本匹配。进一步疏通货币政策传导机制，增强金融支持实体经济的稳定性，促进经济金融良性循环，保持物价水平合理稳定。,272.0
9,持续深化利率市场化改革，释放贷款市场报价利率改革红利，有效发挥存款利率市场化调整机制作用，维护好存贷款市场秩序，进一步推动金融机构降低实际贷款利率。结构性货币政策工具“聚焦重点、合理适度、有进有退”，落实好调增的再贷款再贴现额度，实施好存续工具，优化资金供给结构，把更多金融资源用于促进科技创新、先进制造、绿色发展和中小微企业，做好科技金融、绿色金融、普惠金融、养老金融、数字金融??篇大文章，加快培育新动能新优势。落实好房地产“金融16条”，加大对城中村改造、“平急两用”公共基础设施建设、保障性住房建设等金融支持力度。坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，立足长远、发轫当前，坚决对市场顺周期行为进行纠偏，坚决对扰乱市场秩序行为进行处置，坚决防范汇率超调风险，防止形成单边一致性预期并自我强化，保持人民币汇率在合理均衡水平上的基本稳定。切实防范化解重点领域金融风险，指导金融机构积极稳妥支持地方债务风险化解，守住不发生系统性金融风险的底线。,437.0
