,paragraph,length
0,中国货币政策执行报告2023年第二季度中国人民银行货币政策分析小组2023年8月17日内容摘要今年以来，在以习近平同志为核心的党中央坚强领导下，我国经济持续恢复、总体回升向好。上半年国内生产总值（GDP）同比增长5.5%，为实现全年经济社会发展目标打下了良好基础；居民消费价格指数（CPI）同比上涨0.7%，物价总体保持平稳。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，坚持稳字当头、稳中求进，稳健的货币政策精准有力，推动经济运行整体好转。,244.0
1,一是保持货币信贷合理增长。综合运用降准、再贷款再贴现、中期借贷便利、公开市场操作等多种方式投放流动性，保持流动性合理充裕，引导金融机构稳固信贷支持实体经济的力度，增强贷款总量增长的稳定性和可持续性。,99.0
2,二是推动实体经济融资成本稳中有降。发挥政策利率引导作用，6月、8月公开市场逆回购操作和中期借贷便利中标利率分别合计下行20个和25个基点，持续释放贷款市场报价利率（LPR）改革效能，推动企业融资和居民信贷成本稳中有降。发挥好存款利率市场化调整机制重要作用。继续落实首套房贷利率政策动态调整机制。,147.0
3,三是持续发挥结构性政策工具作用。在用好现有结构性政策工具的基础上，增加支农支小再贷款、再贴现额度，延续实施普惠小微贷款支持工具等多项阶段性工具，延期房地产“金融16条”有关政策适用期限，并推动房企纾困专项再贷款和租赁住房贷款支持计划落地生效。,121.0
4,四是兼顾内外均衡。深化汇率市场化改革，坚持市场在人民币汇率形成中起决定性作用，发挥汇率调节宏观经济和国际收支自动稳定器功能。??是强化风险防范化解。坚持市场化法治化原则处置风险，构建分级分段的银行风险监测、预警和硬约束早期纠正工作框架，牢牢守住不发生系统性金融风险的底线。总体看，今年以来货币政策保持前瞻性、有效性、可持续性，根据形势变化合理把握节奏和力度，为经济回升向好创造了良好的货币金融环境。,199.0
5,货币信贷保持合理增长，上半年新增人民币贷款15.7万亿元，同比多增2.0万亿元；6月末人民币贷款、广义货币（M2）、社会融资规模存量同比分别增长11.3%、11.3%和9.0%。信贷结构持续优化，6月末普惠小微贷款和制造业中长期贷款余额同比分别增长26.1%和40.3%。贷款利率明显下行，6月新发放企业贷款、个人住房贷款加权平均利率分别为3.95%、4.11%，较去年同期分别低0.21个、0.51个百分点，处于历史低位。人民币汇率双向浮动，人民币对美元汇率5月贬破7元，7月份又升值1.3%，结售汇行为理性有序，市场预期基本稳定。当前我国经济已恢复常态化运行，高质量发展扎实推进。,292.0
6,也要看到，国际政治经济形势复杂严峻，发达经济体快速加息的累积效应继续显现，全球经济复苏动能减弱，国内经济运行面临需求不足、一些企业经营困难、重点领域风险隐患较多等挑战。我国经济具有巨大的发展韧性和潜力，长期向好的基本面没有改变，有利条件和积极因素不断积蓄，要保持战略定力，增强发展信心。下阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻落实党的二十大和中央经济工作会议精神，坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，加快构建新发展格局，全面深化改革开放，把实施扩大内需战略同深化供给侧结构性改革结合起来，加大宏观政策调控力度，建设现代中央银行制度，充分发挥货币信贷效能，不断推动经济运行持续好转、内生动力持续增强、社会预期持续改善、风险隐患持续化解，推动经济实现质的有效提升和量的合理增长。稳健的货币政策要精准有力，更好发挥货币政策工具的总量和结构双重功能，稳固支持实体经济恢复发展。综合运用多种货币政策工具，保持流动性合理充裕，保持货币供应量和社会融资规模增速同名义经济增速基本匹配。,463.0
7,继续深化利率市场化改革，完善央行政策利率体系，持续发挥贷款市场报价利率改革和存款利率市场化调整机制的重要作用，促进企业融资和居民信贷成本稳中有降。结构性货币政策工具“聚焦重点、合理适度、有进有退”，继续实施好存续工具，对结构性矛盾突出领域延续实施期限，持续加大对小微企业、科技创新、绿色发展等支持力度。适应房地产市场供求关系发生重大变化的新形势，适时调整优化房地产政策，促进房地产市场平稳健康发展。发挥好金融在促消费、稳投资、扩内需中的积极作用，保持物价水平基本稳定。坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，综合施策、稳定预期，保持人民币汇率在合理均衡水平上的基本稳定，坚决防范汇率超调风险。,310.0
8,切实防范化解重点领域金融风险，统筹协调金融支持地方债务风险化解工作，稳步推动中小金融机构改革化险，守住不发生系统性金融风险的底线。货币信贷和社会融资规模合理增长，综合融资成本稳中有降，信贷结构不断优化，人民币汇率在合理均衡水平上保持基本稳定，有力支持经济运行整体回升向好。一、银行体系流动性合理充裕2023年上半年，人民银行综合运用降准、再贷款再贴现、中期借贷便利（MLF）和公开市场操作等多种方式精准有力投放流动性，保持银行体系流动性合理充裕，为推动金融支持实体经济高质量发展提供了适宜的流动性环境。3月，全面降准0.25个百分点，释放长期流动性，稳固实体经济支持力度。6月和8月，公开市场逆回购操作中标利率、MLF中标利率等先后下行，显著提振了市场信心。,329.0
9,今年以来，货币市场利率围绕央行公开市场逆回购操作利率平稳运行，半年末市场利率也较为平稳。6月末，金融机构超额准备金率为1.6%，比上年同期高0.1个百分点。数据来源：中国货币网。2023年上半年，信贷增长稳定性增强，在高基数上继续保持同比多增，较好满足了实体经济有效贷款需求。6月末，金融机构本外币贷款余额为235.7万亿元，同比增长10.6%，比年初增加15.7万亿元，同比多增1.8万亿元。,197.0
10,人民币贷款余额为230.6万亿元，同比增长11.3%，比年初增加15.7万亿元，同比多增2.0万亿元。信贷结构持续优化。6月末，企（事）业单位中长期贷款比年初增加9.7万亿元，在全部企业贷款中占比为75.8%。制造业中长期贷款余额同比增长40.3%，比全部贷款增速高29.0个百分点，2020年以来持续高速增长。基础设施业中长期贷款余额同比增长15.8%，比全部贷款增速高4.5个百分点。,194.0
11,“专精特新”中小企业贷款余额同比增长20.4%，比全部贷款增速高9.1个百分点。普惠小微贷款余额同比增长26.1%，比全部贷款增速高14.8个百分点；普惠小微授信户数5935万户，同比增长13.3%。数据来源：中国人民银行。②中资中小型银行是指本外币资产总量小于2万亿元的银行(以2008年末各金融机构本外币资产总额为参考标准)。③小型农村金融机构包括农村商业银行、农村合作银行、农村信用社。,196.0
