,paragraph,length
0,中国货币政策执行报告二○一四年第四季度中国人民银行货币政策分析小组2015年2月10日内容摘要2014年，中国经济在合理区间平稳运行，结构调整呈现积极变化。第三产业增加值比重继续提高，城乡居民收入差距进一步缩小，消费对经济增长的贡献提高。消费价格温和上涨，就业形势稳定。全年国内生产总值（GDP）同比增长7.4%，居民消费价格（CPI）同比上涨2.0%。中国人民银行按照党中央、国务院统一部署，继续实施稳健的货币政策，面对全球经济增长动力不足，国内经济处于增速换挡期、结构调整阵痛期、前期政策消化期三期叠加的复杂情况，既保持定力又主动作为，不断补充和完善货币政策工具组合，瞄准经济运行中的突出问题，用调结构的方式适时适度预调微调。,315.0
1,在外汇占款投放基础货币出现阶段性放缓的情况下，增强主动提供基础货币的能力，综合运用公开市场操作、短期流动性调节工具、常备借贷便利等多种货币政策工具，保持流动性合理充裕，创设中期借贷便利（MLF）和抵押补充贷款工具（PSL），引导金融机构向国家政策导向的实体经济部门提供低成本资金。,140.0
2,非对称下调存贷款基准利率，增强公开市场操作利率弹性，引导社会融资成本下行。两次实施定向降准，改进合意贷款管理，发挥差别准备金动态调整机制的逆周期调节和信贷引导功能，新增信贷政策支持再贷款，构建中央银行抵押品管理框架，加大再贷款、再贴现政策力度，加强信贷政策的结构引导作用，鼓励金融机构更多地将信贷资源配置到“三农”、小微企业等重点领域和薄弱环节。各项金融改革有序推进，存款利率浮动区间上限扩大至基准利率的1.2倍，简并基准利率期限档次；银行间即期外汇市场人民币兑美元交易价浮动幅度由1%扩大至2%，取消商业银行对客户美元挂牌买卖价差限制；《存款保险条例（征求意见稿）》向全社会公开征求意见；外汇管理体制改革进一步深化。稳健货币政策的实施，为经济社会发展创造了良好的金融环境，货币信贷和社会融资平稳增长，贷款结构继续改善，企业融资成本高问题有一定程度缓解。2014年末，广义货币供应量M2余额同比增长12.2%。,405.0
3,人民币贷款余额同比增长13.6%，比年初增加9.78万亿元，同比多增8900亿元。全年社会融资规模为16.46万亿元。12月份非金融企业及其他部门贷款加权平均利率为6.77%，比年初下降0.42个百分点。人民银行基本退出常态化外汇干预，人民币汇率保持合理均衡水平上的基本稳定，双向浮动弹性增强，年末人民币对美元汇率中间价为6.1190元，比上年末贬值0.36%。国际金融危机后全球经济进入深刻的再平衡调整期。,204.0
4,从增速变化、结构调整和动力转换等角度看，中国经济进入“新常态”的特征也更趋明显。总体看，中国经济体量较大，韧性好、回旋空间大，市场广阔，抗风险能力也比较强，近年来宏观调控方式不断创新和完善，通过推动大众创业、万众创新和扩大公共产品和公共服务供给形成的新双引擎结构将对经济运行形成有力支撑，中国经济有望保持持续健康发展。当然也要看到，全球经济再平衡调整过程中各板块经济运行和宏观政策显著分化，溢出效应增大，环境复杂多变，国内经济内生增长动力尚待增强，结构调整过程中经济下行压力加大，并伴随一定的风险暴露，同时全社会债务水平仍在上升，供给过剩与供给不足并存，经济结构性矛盾依然突出。稳增长、调结构、促改革、惠民生和防风险的任务还十分艰巨。中国人民银行将按照党中央、国务院的战略部署，坚持稳中求进工作总基调和宏观政策要稳、微观政策要活的总体思路，更加主动适应经济发展新常态，把转方式调结构放在更加重要位置，保持政策的连续性和稳定性，继续实施稳健的货币政策，更加注重松紧适度，适时适度预调微调，为经济结构调整与转型升级营造中性适度的货币金融环境，促进经济科学发展、可持续发展。,484.0
5,综合运用数量、价格等多种货币政策工具，加强和改善宏观审慎管理，优化政策组合，保持适度流动性，实现货币信贷及社会融资规模合理增长。盘活存量，优化增量，改善融资结构和信贷结构。多措并举、标本兼治，着力降低社会融资成本。同时，更加注重改革创新，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。针对金融深化和创新发展，进一步完善调控模式，疏通传导机制，着力解决突出问题，提高金融运行效率和服务实体经济的能力。,225.0
6,采取综合措施维护金融稳定，守住不发生系统性、区域性金融风险的底线。第一部分货币信贷概况2014年，银行体系流动性合理充裕，货币信贷和社会融资总量增长适度，贷款结构优化，融资成本下行，货币金融环境基本稳定。一、货币总量增长平稳适度，基础货币供给渠道出现变化2014年末，广义货币供应量M2余额为122.8万亿元，按可比口径同比增长12.2%，增速比上年末低1.4个百分点。狭义货币供应量M1余额为34.8万亿元，同比增长3.2%，增速比上年末低6.1个百分点。流通中货币M0余额为6.0万亿元，同比增长2.9%，增速比上年末低4.3个百分点。,270.0
7,全年现金净投放1688亿元，同比少投放2227亿元。2014年下半年以来，货币增速有所放缓，主要与经济结构调整步伐加快、表外融资收缩、监管措施强化以及国际收支变化有关。当前M2增速仍高出名义GDP增速3个百分点左右，可以满足实体经济的有效需求。年末基础货币余额为29.4万亿元，同比增长8.5%，增速比上年末高1.1个百分点，比年初增加2.3万亿元。货币乘数为4.18，比上年末高0.10。,195.0
8,金融机构超额准备金率为2.7%。其中，农村信用社为8.5%。2014年基础货币供给渠道发生了变化，中央银行货币政策工具（包括公开市场操作、再贷款再贴现和其他流动性支持工具）取代外汇占款成为基础货币供给的主渠道。全年央行货币政策工具供给基础货币约2万亿元，同比多增2.1万亿元；外汇占款供给基础货币约6400亿元，同比少增2.1万亿元。此外，财政存款同比少增超过5000亿元，也相应同比少减了基础货币。,200.0
9,"二、金融机构存款同比少增，季末波动有所减小2014年末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为117.4万亿元，同比增长9.6%，增速比上年末低3.9个百分点,比年初增加10.2万亿元，同比少增2.5万亿元。",113.0
10,"人民币各项存款余额为113.9万亿元，同比增长9.1%，增速比上年末低4.7个百分点,比年初增加9.5万亿元，同比少增3.1万亿元。受货币基金快速发展、表外理财持续较快增长以及10月份以来股市明显回暖等因素影响，2014年以来存款分流效应较为明显，人民币各项存款更多转化为货币基金等非存款类金融机构存款。随着强化存款偏离度监管要求效果逐步显现，存款三、四季度末波动性减小，9月和12月最后一天存款分别新增6998亿元和3288亿元，同比分别少增4342亿元和6743亿元。外币存款余额为5735亿美元，同比增长30.8%，比年初增加1084亿美元，同比多增800亿美元；但9月份以来呈下降态势，2014年后4个月合计减少506亿美元，同比多减547亿美元，这与美联储结束量化宽松政策（QE）以及美元加息预期上升等因素有关。从人民币存款部门分布看，住户和非金融企业存款增速放缓，非存款类金融机构存款增长较快。",403.0
