,paragraph,length
0,中国货币政策执行报告二○○九年第二季度中国人民银行货币政策分析小组2009年8月5日内容摘要2009年上半年，在应对国际金融危机的一揽子经济刺激计划作用下，中国国民经济运行中的积极因素不断增多，企稳向好势头日趋明显。,108.0
1,"农业发展势头良好,工业生产增速回升加快；消费持续较快增长，投资增速逐步加快。上半年，实现国内生产总值（GDP）14万亿元，同比增长7.1；居民消费价格指数（CPI）同比下降1.1。中国人民银行按照党中央、国务院的统一部署，紧密围绕“保增长、扩内需、调结构”的主要任务，认真贯彻落实适度宽松的货币政策。引导金融机构在控制风险的前提下加大对经济发展的支持力度，保证货币信贷总量满足经济发展需要。适时适度开展公开市场操作，保持银行体系流动性合理充裕。",222.0
2,引导金融机构优化信贷结构，坚持“区别对待，有保有压”，继续加强对“三农”、中小企业、就业、助学、灾后重建、消费等改善民生类信贷支持工作，加大对产业转移、自主创新、区域经济协调发展的融资支持。加强货币政策与财政政策、产业政策的协调配合，为经济发展创造良好的货币金融环境。总体看，适度宽松的货币政策得到了有效传导。上半年，货币信贷总量快速增长，信贷结构继续优化，对扭转经济增长下滑趋势、提振市场信心发挥了重要作用，有力地支持了经济平稳较快发展。2009年6月末，广义货币供应量M2余额为56.9万亿元，同比增长28.5，增速比上年同期高11.2个百分点。,275.0
3,企业、居民活期存款增加较多。各项贷款继续快速增长，中长期贷款占比逐步上升，个人消费贷款增速大幅回升。上半年，人民币贷款增加7.37万亿元，同比多增4.9万亿元。6月末，人民币贷款余额为37.7万亿元，同比增长34.4，增速比上年同期高20.2个百分点。金融机构贷款利率继续下降，6月份非金融性公司及其他部门人民币贷款加权平均利率为4.98，比年初下降0.58个百分点。,184.0
4,人民币汇率在合理均衡水平上保持基本稳定，6月末，人民币对美元汇率中间价为6.8319元。当前中国经济发展正处在企稳回升的关键时期，面临的困难和挑战仍然很多，经济回升基础还不稳固，国际国内不稳定不确定因素仍然较多。但随着应对危机的一揽子计划进一步贯彻落实，国内需求有望进一步扩大，国民经济将继续保持平稳较快增长。下一阶段，中国人民银行将按照党中央、国务院的统一部署，继续把促进经济平稳较快发展作为金融宏观调控的首要任务，保持政策的连续性和稳定性，坚定不移地继续实施适度宽松的货币政策，巩固经济企稳回升的势头。把握好适度宽松货币政策的重点、力度和节奏，注重货币信贷增长对实体经济增长的支持，处理好支持经济发展与防范化解金融风险的关系，保持货币信贷适度增长。,326.0
5,继续引导金融机构优化信贷结构，坚持信贷原则，处理好保增长与调结构的关系。继续推进利率市场化改革，完善人民币汇率形成机制。继续推进金融体制改革，提高金融机构竞争力和金融市场资源配置效率，维护金融稳定。一、货币供应量快速增长6月末，广义货币供应量M2余额为56.9万亿元，同比增长28.5，增速比上年同期高11.2个百分点，比第一季度末高3.0个百分点。狭义货币供应量M1余额为19.3万亿元，同比增长24.8，增速比上年同期高10.6个百分点，比第一季度末高7.8个百分点。,236.0
6,"流通中现金M0余额为3.4万亿元，同比增长11.5，增速比上年同期低0.8个百分点。上半年，现金净回笼578亿元，上年同期为净投放61亿元。上半年，M2和M1增速持续上升，总体呈扩张态势，分别为1996年5月份以来和1995年5月份以来最高水平。其中，M1增长明显加快，6月末增速已提高到20以上。二、金融机构存款增速上升，活期存款增加较多6月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为58.1万亿元，同比增长28.7，增速比上年同期高10.8个百分点,比年初增加10.1万亿元，同比多增5.2万亿元。",260.0
7,其中，人民币各项存款余额为56.6万亿元，同比增长29.0，增速比上年同期高10.2个百分点，比年初增加10.0万亿元，同比多增5.0万亿元；外汇存款余额为2081亿美元，同比增长16.0，增速比上年同期高17.8个百分点，比年初增加154亿美元，同比少增33亿美元。,134.0
8,从人民币存款的部门分布和期限看，居民户存款保持较高增长水平，非金融性公司存款增长明显加快，企业活期存款多增较多。居民户人民币存款余额同比增速2009年以来一直保持在28以上，6月末余额为25.4万亿元，同比增长28.3，增速比上年同期高13.7个百分点，比年初增加3.2万亿元，同比多增9754亿元。非金融性公司人民币存款余额为27.6万亿元，同比增长34.8，增速比上年同期高14.7个百分点，比年初增加5.9万亿元，同比多增4.2万亿元。上半年企业活期存款同比多增2.1万亿元，企业流动资金储备较为充足，总体上反映出企业对未来经济形势预期改善，有望逐步加大生产经营投入。6月末，财政存款余额为2.5万亿元，同比下降11.0，比年初增加6883亿元，同比少增3351亿元。,337.0
9,三、金融机构贷款快速增长，中长期贷款占比大幅上升6月末，全部金融机构本外币贷款余额为39.8万亿元，同比增长32.8，增速分别比上年同期和第一季度末高17.5个和5.8个百分点，比年初增加7.7万亿元，同比多增5.0万亿元。,112.0
