,paragraph,length
0,中国货币政策执行报告二○一二年第四季度中国人民银行货币政策分析小组2013年2月6日内容摘要2012年，中国经济发展呈现稳中有进的良好态势。消费需求稳定，固定资产投资较快增长。农业生产形势良好，工业生产缓中趋稳。物价涨幅总体回落，就业形势基本稳定，国际收支更趋平衡。全年实现国内生产总值（GDP）51.9万亿元，同比增长7.8%；居民消费价格同比上涨2.6%，经常项目顺差占GDP的比重降至2.6%。,200.0
1,中国人民银行按照国务院统一部署，继续实施稳健的货币政策。前几个月，根据国内经济增长放缓、物价涨幅有所回落等变化，前瞻性地加强预调微调，两次下调存款准备金率各0.5个百分点，灵活开展公开市场双向操作，两次下调存贷款基准利率，发挥差别准备金动态调整机制的逆周期调节作用，促进货币信贷合理适度增长。下半年以来，根据流动性供给格局的变化，连续开展逆回购操作，保持流动性合理适度和市场利率平稳运行。利率市场化改革迈出较大步伐，金融机构人民币存款利率浮动区间的上限调整为基准利率的1.1倍、贷款利率浮动区间的下限调整为基准利率的0.7倍。继续完善人民币汇率形成机制，银行间即期外汇市场人民币兑美元交易价浮动幅度由千分之五扩大至百分之一。,312.0
2,人民币跨境使用进一步扩大。金融企业改革继续稳步推进，金融市场在创新和规范中加快发展。货币信贷增长符合预期。2012年年末，广义货币供应量M2余额为97.4万亿元，同比增长13.8%。人民币贷款余额同比增长15.0%，比年初增加8.2万亿元，同比多增7320亿元，贷款结构继续改善。,140.0
3,社会融资增长较快，全年社会融资规模为15.76万亿元，融资结构更趋多元。金融机构贷款利率继续下行，12月份非金融企业及其他部门贷款加权平均利率为6.78%，比年初下降1.23个百分点，有利于降低企业融资成本。年末，人民币对美元汇率中间价为6.2855，比上年末升值0.25%，人民币实际有效汇率升值2.22%，市场供求在人民币汇率形成中的作用进一步增强。展望未来，中国经济持续增长的动力依然较强，推动内需增长的积极因素在增多，在宏观政策的协调配合下，有望继续保持平稳较快发展的基本态势。同时也要看到，中国经济发展还面临着复杂的国内外环境。,269.0
4,全球经济复苏步伐缓慢，主要经济体宽松货币政策的负面溢出效应加大。国内经济企稳的基础还不够稳固，部分领域投资冲动持续较强与经济内生增长动力相对不足并存，结构不平衡问题仍比较突出，资源环境约束增强。当前物价对需求扩张仍比较敏感，需要特别关注预期变化可能对未来物价产生的影响。在经济转轨发展阶段，金融宏观调控需要始终强调防范通胀风险。中国人民银行将按照党中央、国务院统一部署，紧紧围绕科学发展的主题和加快转变经济发展方式的主线，以提高经济增长质量和效益为中心，坚持稳中求进的工作总基调，继续实施稳健的货币政策，保持政策的连续性和稳定性，增强前瞻性、针对性和灵活性，处理好稳增长、调结构、控通胀、防风险的关系，把握好货币政策调控的重点、力度和节奏。,320.0
5,综合运用数量、价格等多种货币政策工具组合，健全宏观审慎政策框架，保持合理的市场流动性，引导货币信贷及社会融资规模平稳适度增长。着力优化信贷资源配置，加大存量信贷资产的结构调整力度。稳步推进利率市场化改革和人民币汇率形成机制改革，提高金融体系配置效率，完善金融调控机制。进一步深化金融机构改革。坚持市场化取向，推动金融市场规范发展。,165.0
6,有效防范系统性金融风险，保持金融体系稳定。一、货币供应量增速略有回升2012年年末，广义货币供应量M2余额为97.4万亿元，同比增长13.8%，增速比上年末提高0.2个百分点。狭义货币供应量M1余额为30.9万亿元，同比增长6.5%。流通中货币M0余额为5.5万亿元，同比增长7.7%。全年现金净投放3910亿元，同比少投放2251亿元。,169.0
7,随着货币政策各项“稳增长”举措的逐步出台落实，M2和M1增速总体呈回升态势，为支持经济趋稳回升提供了有利的货币环境。从货币的派生渠道看，除贷款外，银行债券投资和同业渠道对货币供应的影响增大，外汇占款影响减小。年末，基础货币余额为25.2万亿元，同比增长12.3%，比年初增加2.8万亿元。货币乘数为3.86，比上年末高0.07。银行体系流动性合理适度。,176.0
8,"金融机构超额准备金率为3.3%，比上年末高1.0个百分点；其中，农村信用社为8.2%，比上年末高0.9个百分点。二、金融机构存款呈明显季节性波动2012年年末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为94.3万亿元，同比增长14.1%，增速比上年末高0.6个百分点,比年初增加11.6万亿元，同比多增1.8万亿元。人民币各项存款余额为91.7万亿元，同比增长13.3%，增速比上年末略低0.2个百分点,比年初增加10.8万亿元，同比多增1.2万亿元。存款“季末冲高、季后回落”现象较为明显，季末月份平均增量达2.3万亿元，而季初月份均为下降，平均减少5115亿元。这与金融机构重视季末考核要求以及表外理财快速发展等因素有关。",320.0
9,外币存款余额为4065亿美元，同比增长47.8%，比年初增加1314亿美元，同比多增820亿美元。从人民币存款部门分布看，住户存款平稳增长，非金融企业存款增速稳步回升。年末，金融机构住户存款余额为40.6万亿元，同比增长16.7%，增速比上年末高1.0个百分点，比年初增加5.7万亿元，同比多增9916亿元。非金融企业人民币存款余额为32.7万亿元，同比增长7.9%，增速与9月末持平，比6月末高2.2个百分点，比年初增加2.7万亿元，同比多增1803亿元。年末，财政存款余额为2.4万亿元，比年初减少1974亿元。,258.0
10,三、金融机构贷款平稳增长2012年年末，全部金融机构本外币贷款余额为67.3万亿元，同比增长15.6%，增速比上年末略低0.1个百分点，比年初增加9.1万亿元，同比多增1.2万亿元。人民币贷款平稳适度增长。年末，人民币贷款余额为63.0万亿元，同比增长15.0%，全年增速波动幅度明显低于前两年，比年初增加8.2万亿元，同比多增7320亿元。总体看，在宏观审慎政策工具的引导下，全年贷款投放较为均衡合理，四个季度贷款增量占比大体为3：3：2：2。中长期贷款平稳增长，个人住房贷款增速回升。,244.0
11,从人民币贷款部门分布看，住户贷款增速企稳回升，年末同比增长18.6%，比9月末和6月末分别高0.8个和2.0个百分点，比年初增加2.5万亿元，同比多增1071亿元。非金融企业及其他部门贷款保持较快增长，年末同比增速为13.7%，比上年末略低0.2个百分点，比年初增加5.7万亿元，同比多增6166亿元。分机构看，中资全国性大型银行、区域性中小型银行与农村合作金融机构贷款同比多增较多。从期限看，中长期贷款占比回升。在投资回升带动下，建设项目的信贷支持力度逐步加大。,232.0
