,paragraph,length
0,"中国货币政策执行报告二○○六年第一季度中国人民银行货币政策分析小组2006年5月31日内容摘要2006年一季度,我国国民经济继续保持平稳较快增长，总体形势良好。国内需求比较旺盛，对外贸易继续快速发展，居民收入、企业利润和财政收入都有较大幅度增长，市场价格平稳。一季度，国内生产总值增长10.3,居民消费价格同比上涨1.2。中国人民银行按照党中央、国务院的统一部署，继续实行稳健的货币政策，合理调控货币信贷总量，着力优化信贷结构。同时，稳步推进人民币汇率形成机制改革，加快金融企业改革和金融市场建设，改进外汇管理，发展外汇市场，不断完善货币政策传导机制。",276.0
1,一是加强流动性分析与管理，灵活开展公开市场操作。,24.0
2,二是加强窗口指导和信贷政策引导，促进商业银行改善信贷结构。,29.0
3,三是继续推出人民币汇率形成机制改革配套措施，在银行间即期外汇市场引入做市商制度和询价交易方式，推出人民币外汇掉期交易和人民币利率互换试点，建立外汇一级交易商制度等。,82.0
4,四是稳步推进国有商业银行股份制改革，进一步发挥资金支持政策对农村信用社改革试点的正向激励作用，促进农村信用社的健康可持续发展。,63.0
5,五是加快金融市场制度性建设，积极推动产品创新。,23.0
6,六是加快外汇管理体制改革，促进国际收支基本平衡。2006年一季度，金融运行总体平稳，货币信贷总量增长明显快于预期目标。3月末，M2余额为31万亿元，同比增长18.8。基础货币余额为6.3万亿元，同比增长8.6。一季度，金融机构新增人民币贷款为1.26万亿元，同比多增5193亿元。货币市场利率有所回升。3月末，外汇储备余额为8751亿美元，比上年末增加562亿美元，人民币对美元汇率中间价为8.0170元人民币/美元。当前我国经济虽然总体形势良好、金融运行平稳，但需要高度关注固定资产投资增长过快、对外贸易结构性矛盾突出、流动性过多以及全球经济失衡可能给我国带来的风险等问题。中国人民银行将根据中央经济工作会议精神和十届全国人大四次会议要求，继续执行稳健的货币政策，保持政策的连续性和稳定性，合理调控货币信贷总量，加强本外币政策协调，提高调控的主动性，防止货币信贷过快增长，为经济结构调整和经济增长方式的转变提供稳定的货币金融环境。,416.0
7,一是综合运用各种货币政策工具，提高货币政策主动性；二是继续贯彻落实利率市场化的政策；三是加强政策引导，提示金融机构合理均衡放款，着力优化贷款结构；四是加快农村金融改革，加强对“三农”和社会主义新农村建设的金融服务；五是大力培育和发展金融市场；六是继续深化金融企业改革；七是进一步完善人民币汇率形成机制，保持人民币汇率在合理、均衡水平上的基本稳定；深化外汇管理体制改革，促进国际收支平衡。一、货币总量增长较快2006年3月末，广义货币供应量M2余额31万亿元，同比增长18.8，增速比上年同期高4.7个百分点。狭义货币供应量M1余额10.7万亿元，同比增长12.7，增速比上年同期高2.8个百分点。M2增长较快，主要是由于M2构成中的储蓄存款和企业定期存款增长较快。3月末，流通中现金MO余额2.3万亿元，同比增长10.5??。,363.0
8,一季度累计现金净回笼560亿元，同比多回笼330亿元。二、金融机构存款稳定增长3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额31.8万亿元，同比增长18.4%，比年初增加1.98万亿元，同比多增6781亿元。其中，人民币各项存款余额30.6万亿元，同比增长19.6，比年初增加1.9万亿元，同比多增6990亿元；外汇存款余额1589亿美元，同比下降2.6，比年初增加66亿美元，同比少增13亿美元。企业和居民依然偏好定期存款。3月末，人民币企业存款余额9.8万亿元，同比增长15.8，比年初增加2706亿元，同比多增2446亿元；其中，企业定期存款比年初增加2299亿元，同比多增1150亿元。,305.0
9,"人民币储蓄存款余额15.3万亿元，同比增长18.2，比年初增加1.18万亿元，同比多增2071亿元，其中，定期储蓄存款比年初增加8463亿元，同比多增1428亿元。财政存款余额1万亿元，同比增长24.3，比年初增加2152亿元，同比多增214亿元。三、金融机构贷款增长较快3月末，全部金融机构本外币贷款余额21.9万亿元，同比增长14，比年初增加1.28万亿元，同比多增4554亿元。其中，人民币贷款余额20.6万亿元，同比增长14.7，比年初增加1.26万亿元，同比多增5193亿元；外汇贷款余额1546亿美元，同比增长6.5，比年初增加43亿美元，同比少增65亿美元。一季度,金融机构人民币贷款增加较多。",304.0
10,一是各地新开工项目持续增加、新开工项目计划总投资增速逐步提高、“十一五”重大项目建设启动，导致贷款需求持续上升。,56.0
11,二是商业银行股份制改革上市后，资本金得到较大补充，为提升资产收益率和股东回报，商业银行出于“早放款、早受益”的考虑，扩张贷款的动机增强。,68.0
12,三是外汇流入较多，货币环境宽松，给银行扩张信贷提供了资金条件。从投向看，流动资金贷款及基建贷款增加较多。一季度，企业用于流动资金的人民币短期贷款和票据融资合计增加7496亿元，同比多增3416亿元。其中，票据融资比年初增加3105亿元，同比多增2039亿元。人民币中长期贷款比年初增加4908亿元，同比多增1753亿元，其中基建贷款增加2849亿元，同比多增1111亿元。,186.0
13,一季度主要金融机构（包括政策性银行、国有商业银行、股份制商业银行和城市商业银行）中长期贷款投向主要集中在房地产、交通运输、能源、制造业、环境和公共设施管理等方面。从增速看，投向服务业方面的贷款增长较快。个人消费贷款增长趋缓。一季度，个人消费贷款比年初增加434亿元，同比少增202亿元，余额同比增长9.1。分机构看，各类金融机构人民币贷款普遍多增。,174.0
14,一季度，政策性银行、四大国有商业银行、股份制商业银行、城市商业银行、农村金融机构（包括农村合作银行、农村商业银行、农村信用社）和外资金融机构人民币贷款分别增加894亿元、6005亿元、2863亿元、415亿元、1925亿元和160亿元，同比分别多增327亿元、2752亿元、1738亿元、95亿元、157亿元和66亿元。,160.0
15,四、基础货币平稳增长，银行体系流动性充足3月末，基础货币余额6.3万亿元，同比增长8.6，比年初减少1792亿元。3月末，金融机构超额存款准备金率为3，比上年同期低1.2个百分点；其中四大国有商业银行超额存款准备金率为2.71，股份制商业银行为2.84，农村信用社为5.91。五、金融机构贷款利率有所降低一季度，商业银行人民币1年期贷款加权平均利率为5.85，为基准利率的1.05倍，利率水平比上季度降低0.22个百分点。其中，固定利率贷款占比为86.03，加权平均利率为5.85，比上季度降低0.23个百分点；浮动利率贷款占比为13.97，加权平均利率为5.82，比上季度降低0.2个百分点。中国人民银行对全国金融机构2006年第一季度贷款利率浮动情况的统计显示，一季度金融机构发放的全部贷款中，实行基准利率的贷款占比较上季度上升1.73个百分点；实行下浮利率和上浮利率的贷款占比较上季度有所下降。,400.0
16,一季度，单笔金额在3000万元以上的人民币协议存款利率略有上升，其中61个月期协议存款加权平均利率为3.71，比上季度上升0.46个百分点；37个月期协议存款加权平均利率为3.46，比上季度上升0.39个百分点。,106.0
17,受美联储连续加息、国际金融市场利率上升影响，境内外币贷款、大额存款（300万美元以上）利率水平继续上升。3月份，3个月以内美元大额存款（占金融机构美元大额存款全部发生额的86）加权平均利率为3.4，比年初上升0.12个百分点；1年期固定利率美元贷款加权平均利率为5.58，浮动利率贷款加权平均利率为5.67??，分别比年初上升0.14和0.15个百分点。六、人民币汇率弹性显著增强一季度，人民币汇率弹性显著增强，与国际主要货币之间汇率联动关系明显。人民币对美元汇率中间价最高达8.0170元人民币/美元，最低为8.0705元人民币/美元，累计升值0.66；共有58个交易日，其中有34个交易日升值、24个交易日贬值，最大单日波动幅度为0.12。一季度，人民币汇率日均波幅为24个基点，比2005年7月21日至2005年底日均波幅17个基点有所扩大，人民币汇率灵活性明显提高。,387.0
18,3月31日，人民币对美元汇率中间价为8.0170元人民币/美元。汇改后人民币对美元、欧元和日元名义汇率分别累计升值3.24、2.70和7.02。第二部分货币政策操作2006年一季度，中国人民银行按照党中央、国务院的统一部署，全面落实科学发展观，继续执行稳健的货币政策，合理调控货币信贷总量，加强银行体系流动性管理，着力优化信贷结构，稳步推进人民币汇率形成机制改革，加快金融企业改革和金融市场建设，改进外汇管理，不断完善货币政策传导机制，保持金融平稳运行，促进经济平稳较快增长。一、灵活开展公开市场操作一季度，中国人民银行密切关注元旦、春节期间及春节后银行体系流动性的变化情况，认真监测分析外汇占款、财政库款及现金等影响流动性的因素，继续加强流动性管理，合理安排公开市场操作的工具组合与期限结构，适时适度调控银行体系流动性。,361.0
19,春节前，主要通过发行1年期央行票据收回流动性，并适时开展短期逆回购操作，既保持了必要的对冲力度，又支持了商业银行春节前支付流动性的需要；春节后，针对银行体系流动性总体宽松的情况，加大对冲操作力度，主要运用发行1年期、3个月期央行票据和7天正回购操作工具组合，并尝试以多重价位招标方式发行6个月期央行票据，合理调节银行体系流动性，有效引导货币市场利率，取得了预期的调控效果。,186.0
