,paragraph,length
0,中国货币政策执行报告二○○七年第三季度中国人民银行货币政策分析小组2007年11月8日内容摘要2007年第三季度，我国国民经济继续平稳快速发展。三次产业均较快增长，经济效益继续提高，人民生活进一步改善。前三季度，国内生产总值同比增长11.5%，居民消费价格同比上涨4.1%。三季度以来，中国人民银行按照党中央、国务院的统一部署，实施适度从紧的货币政策，加大调控力度，缓解银行体系流动性偏多和货币信贷扩张压力较大的问题，维护总量平衡。三次上调存款准备金率各0.5个百分点，三次上调金融机构人民币存贷款基准利率。,254.0
1,与此同时，引导信贷结构调整，稳步推进金融企业改革，增强人民币汇率弹性，加快外汇管理体制改革，促进经济金融协调发展。第三季度，金融运行总体平稳，但货币信贷扩张压力依然较大，存款继续呈现活期化趋势，贷款增长较快。9月末，广义货币供应量M2余额39.3万亿元，同比增长18.5%，增速比上年同期高1.7个百分点。人民币贷款余额25.9万亿元，同比增长17.1%，增速比上年同期高1.9个百分点，比年初增加3.36万亿元，同比多增6073亿元。人民币汇率双向浮动，弹性明显增强。,235.0
2,9月末，人民币对美元汇率中间价为7.5108元，比2006年末升值3.97%。总体看，当前国内经济增长动力依然强劲，预计未来一段时期国民经济将继续保持较快发展势头。但也要看到，经济运行中投资增长过快、贸易顺差过大、信贷投放过多等问题依旧突出，并且还出现了通胀压力加大和资产价格持续上升等问题。此外，国际经济金融运行的不确定性增大也增加了国内经济的潜在风险。中国人民银行将按照党中央、国务院的统一部署，实行适度从紧的货币政策，适当加大调控力度，保持货币信贷合理增长，防止经济增长由偏快转向过热，促进国民经济又好又快发展。,259.0
3,综合运用多种工具，进一步加强流动性管理，有效缓解银行体系流动性过多问题。加强价格杠杆调控作用，加强利率和汇率政策的协调配合，稳定通货膨胀预期。稳步推进利率市场化改革，推动货币市场基准利率体系建设。继续按照主动性、可控性、渐进性的原则，完善有管理的浮动汇率制度，更大程度地发挥市场供求的作用，增强人民币汇率弹性，保持人民币汇率在合理、均衡水平上的基本稳定。继续深化外汇管理体制改革，加强对资本流动的监测、引导和管理。,207.0
4,继续加强对金融机构的窗口指导和信贷政策指引，引导商业银行防范快速扩张的风险，优化结构。第一部分货币信贷概况2007年第三季度，国民经济继续保持平稳快速发展，金融运行总体平稳，但货币信贷扩张压力依然较大，存款继续呈现活期化趋势，贷款增长较快。一、货币供应量增长仍然偏快9月末，广义货币供应量M2余额39.3万亿元，同比增长18.5%，增速比上年同期高1.7个百分点。狭义货币供应量M1余额14.3万亿元，同比增长22.1%，增速比上年同期高6.4个百分点。货币供应量增长较快，与企业经营效益较好、资本市场活跃有关。,256.0
5,"从货币供应量构成看，M1增速较高主要是因为活期存款增速较高；在构成M2的准货币中，企业定期存款增速较高，其他存款尤其是证券公司客户保证金存款增长迅速，但居民储蓄存款增速自2006年以来持续回落。流通中现金MO余额2.9万亿元，同比增长13.0%,增速比上年同期低2.3个百分点，前三季度累计现金净投放1958亿元，同比多投放302亿元。二、金融机构存款继续呈现活期化趋势9月末，全部金融机构本外币各项存款余额39.5万亿元，同比增长16%，增速比上年同期低0.4个百分点。其中，人民币各项存款余额38.3万亿元，同比增长16.8%，增速比上年同期低0.4个百分点，比年初增加4.75万亿元，同比多增5893亿元；外汇存款余额1593亿美元，同比下降0.8%。人民币存款分部门和期限看，居民户存款增长缓慢，非金融性公司存款增速加快，居民和企业更加倾向于活期存款。",380.0
6,9月末，金融机构居民户人民币存款余额17.2万亿元，同比增长6.9%，增速比上年同期低9.2个百分点，比年初增加7621亿元，同比少增9710亿元。其中，居民户活期存款同比少增405亿元，定期存款同比少增9305亿元。第三季度在连续加息、降低利息税政策及资本市场风险加大的情况下，居民的储蓄意愿有所回升，居民户存款比第二季度少下降2130亿元。9月末，非金融性公司存款余额18.3万亿元，同比增长24.9%，增速比上年同期高9.1个百分点。其中，企业存款余额15万亿元，同比增长40%，比年初增加2.4万亿元，同比多增1.2万亿元。,266.0
7,企业存款中，活期存款同比多增5098亿元，定期存款同比多增7147亿元。9月末，财政存款余额2.1万亿元，同比增长44%，比年初增加1万亿元，同比多增3527亿元。三、金融机构贷款增长较快9月末，全部金融机构本外币贷款余额27.4万亿元，同比增长17.3%，增速比上年同期高2.7个百分点，比年初增加3.6万亿元，同比多增7656亿元。其中，人民币贷款余额25.9万亿元，同比增长17.1%，增速比上年同期高1.9个百分点，比年初增加3.36万亿元，同比多增6073亿元；外汇贷款余额2057亿美元，同比增长27.3%，增速比上年同期高19.6个百分点，比年初增加370亿美元，同比多增252亿美元。分机构看，各类金融机构人民币贷款普遍多增。,321.0
8,人民币贷款分部门和期限看，居民户贷款增速逐季加快，非金融性公司及其他部门贷款增速有所下降。受部分地区住房价格明显攀升、居民收入预期改善等因素影响，居民贷款需求有很大提高，主要是以住房贷款为主的中长期消费性贷款多增较多。9月末，居民户贷款同比增长30.4%，增速比上年同期高11.8个百分点，比年初增加1.1万亿元，同比多增5164亿元。其中，居民户消费性贷款比年初增加6873亿元，主要是中长期消费性贷款比年初增加5837亿元。非金融性公司及其他部门贷款同比增长14.4%，增速比上年同期低0.2个百分点，比年初增加2.3万亿元，同比多增909亿元。,275.0
9,其中，票据融资下降较快，比年初减少1480亿元；中长期贷款增加较多，比年初增加1.4万亿元。人民币中长期贷款主要投向基础设施行业、房地产业和制造业，但投向房地产业和高耗能行业的新增贷款占比有所下降。前三季度，主要金融机构（包括国有商业银行、政策性银行、股份制商业银行和城市商业银行）投向基础设施行业（交通运输、仓储和邮政业，电力、燃气及水的生产和供应业，水利、环境和公共设施管理业）、房地产业和制造业的人民币中长期贷款共计1.1万亿元，占其新增中长期贷款的比重为54.3%。但其中投向房地产业和6大主要高耗能行业（钢铁、有色金属、建材、电力、石油加工及炼焦、化工）的中长期贷款占比分别为15%和11%，比上年同期分别下降5.2和5.7个百分点。四、扣除提高存款准备金率的影响后，基础货币增长平稳，超额准备金率较为稳定9月末，基础货币余额8.8万亿元，同比增长33%，比年初增加1万亿元，同比多增8437亿元。,404.0
10,基础货币增速较高，主要与2006年下半年以来多次提高存款准备金率有关，因为按照现有统计口径，法定存款准备金计入基础货币，而央行票据不计入基础货币。如果2006年以来由法定存款准备金率上调所冻结的流动性改由发行央行票据进行对冲，那么当前基础货币增速将低于10%。与此同时，货币乘数呈下降态势。9月末，货币乘数（广义货币供应量M2/基础货币）为4.46，比上年同期低0.55。金融机构超额存款准备金率为2.8%，比上年同期高0.28个百分点，但比6月末低0.2个百分点。,233.0
11,其中国有商业银行超额存款准备金率为1.97%，股份制商业银行为4.10%，农村信用社为5.14%。五、金融机构贷款利率继续稳步上升第三季度，1年（含）以内、1—3年（含）、3—5年（含）和5年以上金融机构人民币贷款加权平均利率分别为7.50%、7.80%、7.43%、7.16%，比上季度分别上升了0.41、0.62、0.42、0.28个百分点。商业银行1年期贷款加权平均利率为7.15%，比上季度上升0.4个百分点。金融机构发放的全部贷款中，下浮利率贷款占比较上季度上升1.74个百分点，基准利率贷款占比较上季度下降2.48个百分点，上浮利率贷款占比较上季度上升0.74个百分点。金融机构人民币同业存款利率继续上升。,309.0
12,其中，金融机构同业活期存款占比为92.83%，加权平均利率为1.45%，比上季度提高0.04个百分点；定期存款占比为7.17%，加权平均利率为3.14%，比上季度提高0.56个百分点。单笔金额在3000万元以上的人民币协议存款利率逐月上升。第三季度，61个月期协议存款的加权平均利率为5.28%，比上季度上升0.78个百分点；37个月期协议存款的加权平均利率为5.15%，比上季度上升0.59个百分点。境内外币贷款、大额存款（300万美元以上）的利率水平小幅波动。六、人民币汇率双向浮动，弹性明显增强市场供求的基础性作用进一步发挥，人民币汇率总体走升。,276.0
13,9月末，人民币对美元汇率中间价为7.5108元，比上年末升值2979个基点，升值幅度为3.97%；人民币对欧元、日元汇率中间价分别为1欧元兑10.6312元人民币、100日元兑6.5091元人民币，分别较上年末贬值3.43%和升值0.83%。,121.0
14,"汇改以来至2007年9月末，人民币对美元汇率累计升值10.19%，对欧元汇率累计贬值5.80%，对日元汇率累计升值12.24%。人民币汇率有贬有升，双向浮动，浮动弹性进一步增强，与国际主要货币之间汇率联动关系明显。人民币对美元汇率中间价最高达7.5050元，最低为7.8135元。前三季度，银行间外汇市场共有182个交易日，其中人民币汇率有108个交易日升值、74个交易日贬值。人民币对美元汇率中间价有36个交易日单日升值超过0.1%，最大单日升值幅度为0.41%（310个基点）,超过了2007年5月21日前日浮动区间0.3%的水平；有14个交易日单日贬值幅度超过0.1%，最大单日贬值幅度为0.27%（209个基点）。",311.0
