,paragraph,length
0,"中国货币政策执行报告二○一二年第一季度中国人民银行货币政策分析小组2012年5月10日内容摘要2012年第一季度，中国经济运行总体开局稳健。农业生产形势较好，工业生产运行平稳，居民收入增长较快,物价形势相对比较稳定。3月份工业生产、社会消费品零售等主要指标均比前两月有所回升。第一季度，实现国内生产总值（GDP）10.8万亿元，同比增长8.1，环比增长1.8；居民消费价格同比上涨3.8；贸易顺差6.7亿美元。2012年以来，中国人民银行按照中央经济工作会议精神和国务院统一部署，继续处理好速度、结构、物价三者关系，实施稳健的货币政策，根据形势变化适时适度进行预调微调。",285.0
1,综合运用多种货币政策工具，引导货币信贷适度增长，保持合理的社会融资规模。根据流动性供需状况特别是2012年春节期间现金需求的变化，灵活开展公开市场操作，再次下调存款准备金率0.5个百分点。继续健全宏观审慎政策框架，适当调整差别准备金动态调整机制有关参数，以更好发挥逆周期调节作用。对粮食主产区和西部地区安排增加支农再贷款额度600亿元，促进信贷政策与产业政策的协调配合，引导金融机构优化信贷结构，加大对小型微型企业、“三农”和国家重点在建续建项目的信贷支持。继续稳步推进金融企业改革，完善人民币汇率形成机制，银行间即期外汇市场人民币兑美元交易价浮动幅度由千分之五扩大至百分之一。,289.0
2,货币信贷总量平稳适度增长，对经济发展的支持力度较强。2012年3月末，广义货币供应量M2余额为89.6万亿元，同比增长13.4。人民币贷款余额同比增长15.7，比年初增加2.46万亿元，同比多增2170亿元。第一季度，社会融资规模为3.88万亿元。金融机构贷款利率总体有所下行，3月份非金融企业及其他部门贷款加权平均利率为7.61，比年初下降0.40个百分点。,180.0
3,3月末，人民币对美元汇率中间价为6.2943元，比上年末升值0.1。当前，支撑中国经济平稳较快发展的有利条件和积极因素仍然较多，中国经济长期保持平稳较快发展的基本面没有发生变化。2012年以来宏观政策继续采取了一系列预调微调措施，有利于维护经济稳定增长的基本态势。但也要看到，国际国内经济形势仍然极为复杂和严峻。欧洲主权债务问题尚未得到根本解决，国际经济复苏的不确定性依然存在。,189.0
4,中国经济发展中不平衡、不协调、不可持续的矛盾和问题仍然突出，需求结构转换短期内可能对增长产生影响，物价形势仍存在一定的不确定性。下一阶段，中国人民银行将全面落实中央经济工作会议、全国金融工作会议和政府工作报告的各项部署，坚持科学发展主题和加快转变经济发展方式的主线，把握好“稳中求进”的工作总基调，继续实施稳健的货币政策，密切监测国内外经济金融形势发展变化，增强调控的针对性、灵活性和前瞻性，适时适度进行预调微调。综合运用多种货币政策工具组合，继续发挥宏观审慎政策的逆周期调节作用，按照总量适度、审慎灵活的要求，继续引导货币信贷平稳适度增长，保持合理的社会融资规模，着力优化信贷资源配置，更好地满足实体经济发展的合理资金需求，支持国民经济实现平稳较快发展。稳步推进利率市场化改革，进一步完善人民币汇率形成机制，增强人民币汇率双向浮动弹性。推动金融市场规范发展，深化金融机构改革。,389.0
5,有效防范系统性金融风险，维护金融体系稳定。一、货币供应量平稳适度增长2012年3月末，广义货币供应量M2余额为89.6万亿元，同比增长13.4，增速比上年末略低0.2个百分点。狭义货币供应量M1余额为27.8万亿元，同比增长4.4，增速比上年末低3.5个百分点。流通中货币M0余额为5.0万亿元，同比增长10.6，增速比上年末低3.2个百分点。第一季度现金净回笼1154亿元，同比多回笼1411亿元。,200.0
6,第一季度，货币供应量增速逐月回升。3月末，M2增速分别比1月末和2月末回升1.0个和0.4个百分点，M1增速分别比1月末和2月末回升1.3个和0.1个百分点。其中，M1增速较低主要与当前经济增长回稳、企业生产经营处于相对平缓期有关；同时，还存在一些特殊因素导致M1低估，主要是企业活期存款向理财产品分流。总体看，货币条件合理适度，有利于兼顾促进经济平稳较快发展、保持物价稳定和防范金融风险。3月末，基础货币余额为22.7万亿元，同比增长17.7，比年初增加2079亿元。,235.0
7,"3月末，货币乘数为3.95，比上年末高0.16，货币扩张能力仍然较强。3月末，金融机构超额准备金率为2.2。其中，农村信用社为3.6。二、金融机构存款季末增加较多3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为86.8万亿元，同比增长13.0，增速比上年末低0.5个百分点,比年初增加4.2万亿元，同比多增1417亿元。人民币各项存款余额为84.7万亿元，同比增长12.5，增速比上年末低1.0个百分点，与1、2月末则基本持平，比年初增加3.8万亿元，同比少增2185亿元。",245.0
8,其中3月份新增达3.0万亿元，占第一季度增量的78.5，主要是受表外理财季末到期较多、贷款新增较多等因素影响。外币存款余额为3418亿美元，同比增长44.3，比年初增加668亿美元，同比多增556亿美元，可能与人民币汇率预期变化有关。从人民币存款部门分布看，住户存款增长较快，非金融企业存款增速平缓。3月末，金融机构住户存款余额为38.0万亿元，同比增长16.1，增速比上年末高0.4个百分点，比年初增加3.1万亿元，同比多增4639亿元。非金融企业人民币存款余额为29.9万亿元，同比增长6.2，增速比上年末低3.0个百分点，比年初减少707亿元，同比多减4561亿元。,286.0
9,其中，非金融企业人民币存款增速1月末曾回落至4.8，应与春节因素影响、活期存款大幅下降有关，2、3月末增速已有所回升。3月末，财政存款余额为2.7万亿元，比年初增加679亿元，同比少增2780亿元。三、金融机构贷款结构继续改善3月末，全部金融机构本外币贷款余额为60.8万亿元，同比增长15.5，增速比上年末略低0.2个百分点，比年初增加2.6万亿元，同比多增1985亿元。3月末，人民币贷款余额为57.2万亿元，同比增长15.7，增速比上年末略低0.1个百分点，比1月末和2月末则分别回升0.7个和0.5个百分点，比年初增加2.46万亿元，同比多增2170亿元。3个月新增贷款分别为7381亿元、7107亿元和10114亿元，2008年以来屡屡发生的1月份突击放款的现象得到改善。,341.0
