,paragraph,length
0,中国货币政策执行报告二○一七年第三季度中国人民银行货币政策分析小组2017年11月17日内容摘要2017年第三季度，中国经济保持平稳增长，结构持续优化，质量效益提高，消费需求对经济增长的拉动作用保持强劲，进出口较快增长，投资稳中略缓，就业基本稳定。,124.0
1,第三季度，国内生产总值（GDP）同比增长6.8%，居民消费价格（CPI）同比上涨1.6%。中国人民银行继续实施稳健中性的货币政策，密切关注流动性形势和市场预期变化，加强预调微调和与市场沟通，为稳增长、调结构、促改革、惠民生、去杠杆、抑泡沫、防风险营造了适宜的货币金融环境。综合运用逆回购、中期借贷便利等工具，维护银行体系流动性基本稳定。宣布对普惠金融实施定向降准政策，运用支农支小再贷款、扶贫再贷款和抵押补充贷款等工具并发挥信贷政策的结构引导作用，支持经济结构调整和转型升级，将更多金融资源配置到经济社会发展的重点领域和薄弱环节。进一步完善宏观审慎政策，明确同业存单的期限不超过1年，做好将同业存单纳入宏观审慎评估（MPA）同业负债占比指标的准备工作，并研究探索将绿色信贷纳入MPA评估体系。,346.0
2,调整跨境资本流动宏观审慎政策，将远期售汇外汇风险准备金征收比例下调至零，并取消对境外金融机构境内存放准备金的穿透式管理。总体看，稳健中性的货币政策取得了较好效果。银行体系流动性中性适度，货币信贷和社会融资规模平稳增长，利率水平总体适度，人民币对美元双边汇率弹性进一步增强，双向浮动的特征更加明显，人民币汇率预期总体平稳。2017年9月末，广义货币供应量M2余额同比增长9.2%；人民币贷款余额同比增长13.1%，比年初增加11.2万亿元，同比多增9980亿元；社会融资规模存量同比增长13.0%，增速比上年同期高0.5个百分点。9月份非金融企业及其他部门贷款加权平均利率为5.76%。,292.0
3,"9月末，CFETS人民币汇率指数为94.34，人民币兑美元汇率中间价为6.6369元，较2016年末升值4.52%。党的十九大报告明确指出,中国特色社会主义进入新时代，这是我国发展新的历史方位。我国社会主要矛盾已经转化为人民日益增长的美好生活需要和不平衡不充分发展之间的矛盾。我国经济已由高速增长阶段转向高质量发展阶段，正处在转变发展方式、优化经济结构、转换增长动力的攻关期，建设现代化经济体系是跨越关口的迫切要求和我国发展的战略目标。要着力构建市场机制有效、微观主体有活力、宏观调控有度的经济体制。",250.0
4,下一阶段，人民银行要按照党中央和国务院要求，坚决贯彻落实好十九大精神和全国金融工作会议部署，坚持稳中求进工作总基调和宏观政策要稳、微观政策要活的总体思路，牢牢把握我国社会主要矛盾和经济发展阶段的变化，紧紧围绕服务实体经济、防控金融风险、深化金融改革三项任务，创新金融调控思路和方式，坚持质量第一，效益优化，实施好稳健中性的货币政策，并加强货币政策与其他相关政策协调配合，加快建设现代化经济体系，为供给侧结构性改革和高质量发展营造中性适度的货币金融环境。,226.0
5,健全货币政策和宏观审慎政策双支柱调控框架，深化利率和汇率市场化改革，进一步完善调控模式，综合运用价、量工具加强预调微调，维护银行体系流动性基本稳定，疏通政策传导渠道和机制，推进建设普惠金融体系，围绕服务实体经济全面提升金融服务效率和水平。,119.0
6,履行好国务院金融稳定发展委员会办公室职责，加强金融监管协调，牢牢守住不发生系统性金融风险的底线。第一部分货币信贷概况2017年第三季度，银行体系流动性基本稳定，货币信贷和社会融资规模平稳较快增长，贷款结构继续改善，利率水平基本稳定，人民币汇率弹性增强。一、货币总量增长总体平稳9月末，广义货币供应量M2余额为165.6万亿元，同比增长9.2%，增速比6月末低0.2个百分点。狭义货币供应量M1余额为51.8万亿元，同比增长14.0%，增速比6月末低1.0个百分点。流通中货币M0余额为7.0万亿元，同比增长7.2%。,258.0
7,前三季度现金净投放1445亿元，同比少投放407亿元。M2增速有所走低与金融体系去杠杆、上年基数高等因素有关。金融体系控制内部杠杆是2017年以来M2增速放缓的主要原因。第三季度，金融机构股权及其他投资同比少增较多，累计下拉M2增速约1.0个百分点。此外，财政收入增长较快，财政存款上升较多，对M2增速放缓亦有一定影响。,160.0
8,长期看，随着去杠杆的深化和金融进一步回归为实体经济服务，比过去低一些的M2增速可能成为新的常态。也要看到，当前影响货币总量的因素更趋复杂，M2的可测性、可控性以及与实体经济的相关性已明显下降，M2指标的意义明显减弱，无需过度关注M2增速的变化。9月末，基础货币余额为30.6万亿元，较年初减少775亿元。货币乘数为5.41，比6月末高0.04。金融机构超额准备金率为1.3%。,188.0
9,其中，农村信用社为8.1%。二、金融机构人民币存款平稳增长9月末，金融机构本外币各项存款余额为167.4万亿元，同比增长9.5%，增速比6月末低0.1个百分点，比年初增加11.9万亿元，同比少增1.3万亿元。人民币各项存款余额为162.3万亿元，同比增长9.3%，增速比6月末高0.1个百分点，比年初增加11.7万亿元，同比少增1.1万亿元。外币存款余额为7745亿美元，比年初增加615亿美元，同比多增237亿美元。从人民币存款期限看，活期存款比重降低。,228.0
10,前三季度，住户存款和非金融企业存款增量中活期存款占比为30.1%，比上年同期低12.5个百分点。从人民币存款部门分布看，住户存款、非金融企业存款分别同比少增1985亿元、3.0万亿元；非银行业金融机构存款同比多增1.6万亿元。三、金融机构贷款较快增长9月末，金融机构本外币贷款余额为123.2万亿元，同比增长12.5%，增速比6月末低0.2个百分点，比年初增加11.1万亿元，同比多增9847亿元。9月末，人民币贷款余额为117.8万亿元，同比增长13.1%，增速比6月末高0.2个百分点，比年初增加11.2万亿元，同比多增9980亿元。当前信贷投放动力仍然较强：一是随着供给侧结构性改革持续推进，经济增长的稳定性增强，经济景气较好。,317.0
11,9月份制造业PMI创近五年来新高。,17.0
12,二是由于债券到期量较大，有一些企业“债转贷”。,23.0
13,三是近期各监管部门强化了对银行同业业务、表外业务和通道业务的规范，资金需求“非标转贷”。,44.0
14,四是地方债发行有所放缓，地方政府存量债务置换对贷款的替代作用减弱。从人民币贷款期限看，中长期贷款增量比重提高。中长期贷款比年初增加9.7万亿元，同比多增2.3万亿元，增量占比为87.1%，比上年同期提高13.9个百分点。产能过剩行业中长期贷款增速显著放缓。从人民币贷款部门分布看，住户贷款增速高位继续放缓，9月末为23.2%，比3月末、6月末分别低1.4个和0.7个百分点。,187.0
15,其中，个人住房贷款9月末增速回落至26.2%，较年内最高点低10.6个百分点，3月份以来持续月度同比少增，前三季度增量为3.2万亿元，同比少增4247亿元，增量占比下降至28.7%，较上年同期低7.0个百分点；但非住房消费贷款大幅增加，前三季度增量为1.9万亿元，同比多增1.1万亿元。,143.0
16,非金融企业及机关团体贷款增加较多，比年初增加5.7万亿元，同比多增4592亿元。分机构看，各类机构贷款普遍多增，中资大型银行、中资中小型银行、小型农村金融机构贷款分别同比多增2927亿元、2373亿元和2512亿元。外币贷款增加较多。9月末，金融机构外币贷款余额为8163亿美元，比年初增加305亿美元，同比多增564亿美元。从投向看，非金融企业及机关团体短期贷款比年初减少48亿美元，同比少减655亿美元；境外贷款比年初增加347亿美元，同比少增97亿美元。,230.0
17,四、社会融资规模较快增长初步统计，9月末社会融资规模存量为171.23万亿元，同比增长13%，增速比上年同期高0.5个百分点。前三季度社会融资规模增量累计为15.67万亿元，比上年同期多2.21万亿元。前三季度社会融资规模增量主要有以下特点：一是对实体经济发放的人民币贷款同比多增。前三季度金融机构对实体经济发放的人民币贷款增加11.46万亿元，比上年同期多增1.46万亿元，占同期社会融资规模增量的73.2%。,206.0
18,二是信托贷款和未贴现银行承兑汇票同比多增较多，委托贷款同比明显减少。前三季度信托贷款增加1.79万亿元，比上年同期多增1.31万亿元；未贴现银行承兑汇票增加4659亿元，比上年同期多增2.52万亿元；委托贷款增加6845亿元，比上年同期少增8279亿元。,127.0
19,三是企业债券融资和股票融资明显少于上年同期，占比大幅下降。前三季度企业债券净融资为1583亿元，比上年同期少2.44万亿元；非金融企业境内股票融资6410亿元，比上年同期少3192亿元。五、金融机构贷款利率基本稳定9月，非金融企业及其他部门贷款加权平均利率为5.76%，比6月上升0.09个百分点。其中，一般贷款加权平均利率为5.86%，比6月上升0.15个百分点；票据融资利率当月加权平均利率为4.98%，比6月下降0.41个百分点。个人住房贷款利率略有上升，9月加权平均利率为5.01%，比6月上升0.32个百分点。,260.0
20,从利率浮动情况看，执行下浮、基准、上浮利率的贷款占比总体保持稳定。9月，一般贷款中执行下浮利率的贷款占比为13.69%，比6月下降2.44个百分点；执行基准利率的贷款占比为18.17%，比6月下降1.30个百分点；执行上浮利率的贷款占比为68.14%，比6月上升3.74个百分点。在国际金融市场利率波动、境内外币资金供求变化等因素的综合作用下，外币存贷款利率略有上升。9月，活期、3个月以内大额美元存款加权平均利率分别为0.20%和1.55%，比6月分别下降0.02个百分点和上升0.14个百分点；3个月以内、3（含）-6个月美元贷款加权平均利率分别为2.48%和2.69%，比6月分别上升0.05个和0.24个百分点。六、人民币汇率双向浮动弹性明显增强第三季度，美元整体走弱，主要货币对美元多数升值，人民币对美元汇率也有所升值。,365.0
21,随着汇率形成机制的规则性、透明度和市场化水平不断提升，人民币对美元双边汇率弹性进一步增强，双向浮动的特征更加显著，人民币对一篮子货币汇率保持基本稳定，汇率预期总体平稳。9月末，CFETS人民币汇率指数为94.34，较2016年末下跌0.52%。参考BIS货币篮子和SDR货币篮子的人民币汇率指数分别为95.25和94.88，较上年末分别下跌1.03%和0.65%。根据国际清算银行的计算，前三季度，人民币名义有效汇率贬值0.78%，实际有效汇率贬值1.34%；2005年人民币汇率形成机制改革以来至2017年9月，人民币名义有效汇率升值36.31%，实际有效汇率升值45.16%。2017年9月末，人民币对美元汇率中间价为6.6369元，比2016年末升值3001个基点，升值幅度为4.52%。,347.0
22,2005年人民币汇率形成机制改革以来至2017年9月末，人民币对美元汇率累计升值24.70%。七、跨境人民币收付金额同比下降前三季度，跨境人民币收付金额合计6.11万亿元，同比下降18.3%，其中实收2.93万亿元，实付3.18万亿元，净流出2444.5亿元，收付比为1：1.09。经常项目下跨境人民币收付金额合计3.23万亿元，同比下降19.7%；其中，货物贸易收付金额2.41万亿元，服务贸易及其他经常项下收付金额8209.2亿元；资本项目下人民币收付金额合计2.87万亿元，同比下降16.6%。第二部分货币政策操作2017年第三季度，中国经济运行总体平稳，经济结构改善，企业效益提高，外需对经济增长的贡献提升，物价水平略有上行，房地产库存去化较为明显，杠杆率增长放缓。根据党中央、国务院的统一部署，中国人民银行着力实施好稳健中性的货币政策，为稳增长、调结构、促改革、惠民生、去杠杆、抑泡沫、防风险营造了适宜的货币金融环境。,414.0
23,一、张弛有度开展公开市场操作第三季度以来，外汇因素对银行体系中长期流动性的影响基本消退，但流动性面临的季节性、临时性扰动因素增大，加大了市场预期和资金面波动。按照稳健货币政策要求，中国人民银行密切关注流动性形势和市场预期变化，加强预调微调和市场沟通，张弛有度开展公开市场操作，维护银行体系流动性中性适度、基本稳定。,157.0
