,paragraph,length
0,中国货币政策执行报告2020年第一季度中国人民银行货币政策分析小组2020年5月10日内容摘要2020年一季度突如其来的新冠肺炎疫情对我国经济社会发展带来前所未有的冲击。在党中央坚强领导下，全国人民众志成城、顽强拼搏，疫情防控阻击战取得重大战略成果，统筹推进疫情防控和经济社会发展工作取得积极成效，在常态化疫情防控中经济社会运行逐步趋于正常，生产生活秩序加快恢复。2020年一季度国内生产总值（GDP）同比下降6.8%，居民消费价格指数（CPI）同比上涨4.9%。就业形势总体稳定，对外贸易结构继续改善，国际收支保持基本平衡格局。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，迅速行动，主动作为，稳健的货币政策更加灵活适度，把疫情防控作为最重要的工作来抓，并把支持实体经济恢复发展放到突出位置，综合运用多种工具有效应对疫情冲击。,387.0
1,一是保持流动性合理充裕。今年以来三次降低存款准备金率释放了1.75万亿元长期资金，春节后投放短期流动性1.7万亿元。合理把握公开市场操作力度和节奏，维护金融市场平稳运行。,85.0
2,二是加大对冲新冠肺炎疫情影响的货币信贷支持力度。设立3000亿元专项再贷款定向支持疫情防控重点领域和重点企业，增加5000亿元再贷款再贴现专用额度支持企业有序复工复产，再增加再贷款再贴现额度1万亿元支持经济恢复发展。,108.0
3,三是用改革的办法疏通货币政策传导。深化利率市场化改革，促进贷款市场报价利率（LPR）推广运用，推进存量浮动利率贷款定价基准转换，降低贷款实际利率。,73.0
4,四是以我为主，兼顾对外均衡。人民币汇率总体稳定，双向浮动弹性增强。跨境资本流动和外汇供求基本平衡。,49.0
5,五是牢牢守住风险底线，有效防控金融风险。总体来看，稳健的货币政策成效显著，传导效率明显提升，体现了前瞻性、精准性、主动性和有效性。3月末，广义货币（M2）同比增长10.1%，社会融资规模存量同比增长11.5%，M2和社会融资规模平稳增长。一季度社会融资成本明显下降，3月份一般贷款平均利率为5.48%，比LPR改革前的2019年7月份下降了0.62个百分点。货币信贷结构进一步优化，普惠小微贷款“量增、价降、面扩”。,208.0
6,人民币汇率双向浮动，市场预期平稳。3月末，中国外汇交易中心（CFETS）人民币汇率指数报94.06，较上年末升值2.92%。国际疫情持续蔓延，世界经济步入衰退，不稳定不确定因素显著增多。我国经济稳中向好、长期向好的趋势没有改变。但当前我国经济发展面临的挑战前所未有，必须充分估计困难、风险和不确定性，切实增强紧迫感，抓实经济社会发展各项工作。,171.0
7,下一阶段，中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻落实党中央、国务院决策部署，统筹推进疫情防控和经济社会发展工作，在疫情防控常态化前提下，坚持稳中求进工作总基调，坚持新发展理念，扎实做好“六稳”工作，全面落实“六保”任务，确保完成决战决胜脱贫攻坚目标任务，全面建成小康社会。,150.0
8,稳健的货币政策要更加灵活适度，根据疫情防控和经济形势的阶段性变化，把握好政策力度、重点和节奏。加强货币政策逆周期调节，把支持实体经济恢复发展放到更加突出的位置，运用总量和结构性政策，保持流动性合理充裕，支持实体经济特别是中小微企业渡过难关。充分发挥再贷款再贴现政策的牵引带动作用，为疫情防控、复工复产和实体经济发展提供精准金融服务。处理好稳增长、保就业、调结构、防风险、控通胀的关系，保持物价水平基本稳定，多渠道做好预期引导工作。推动银行多渠道补充资本，提升银行服务实体经济和防范化解金融风险的能力。,250.0
9,持续深化贷款市场报价利率改革，有序推进存量浮动利率贷款定价基准转换，疏通货币政策传导机制，引导贷款市场利率下行。协调好本外币政策，处理国内经济和对外经济之间的平衡。把握好保持人民币汇率弹性、完善跨境资本流动宏观审慎政策和加强国际宏观政策协调三方面的平衡，保持人民币汇率在合理均衡水平上基本稳定。一、银行体系流动性合理充裕2020年第一季度，中国人民银行按照稳健货币政策更加灵活适度的要求，加大逆周期调节力度，综合运用降准、中期借贷便利等工具投放中长期流动性，灵活开展公开市场操作，保持银行体系流动性合理充裕，引导货币市场利率中枢平稳下行，维护金融市场平稳运行。3月末，金融机构超额准备金率为2.1%，比上年同期高0.8个百分点。,314.0
10,二、金融机构贷款增长较快，贷款利率下降贷款较快增长，金融支持实体经济力度增强。多措并举引导金融机构加大对疫情防控和复工复产的信贷支持，尤其是发挥了贷款市场报价利率（LPR）引导市场整体利率下行的作用，激发有效信贷需求，支持了贷款保持较快增长。3月末，金融机构本外币贷款余额为166.0万亿元，同比增长12.3%，比年初增加7.4万亿元，同比多增1.3万亿元。人民币贷款余额为160.2万亿元，同比增长12.7%，比年初增加7.1万亿元，同比多增1.3万亿元。信贷结构优化，小微企业融资支持力度加大。,249.0
11,企（事）业单位贷款比年初增加6.0万亿元，同比多增1.6万亿元。抗疫和受疫情影响较大的行业得到有力的贷款支持，卫生和社会工作行业贷款增速为17.1%，比上年同期高7.2个百分点。制造业中长期贷款增速为16.7%，为2011年4月份以来新高，其中，高技术制造业中长期贷款同比增长达39.2%。3月末，普惠小微贷款余额12.4万亿元，同比增长23.6%，比上年同期高4.5个百分点。普惠小微贷款支持小微经营主体2787万户，同比增长22.2%。,220.0
