,paragraph,length
0,中国货币政策执行报告二○一八年第二季度中国人民银行货币政策分析小组2018年8月10日内容摘要2018年上半年，中国经济保持平稳增长，结构调整深入推进，新旧动能接续转换，新兴产业蓬勃发展，质量效益保持在较好水平。,106.0
1,消费对经济增长的贡献率上升，就业形势向好，物价基本稳定。上半年，国内生产总值（GDP）同比增长6.8，居民消费价格（CPI）同比上涨2.0。2018年以来，按照党中央、国务院部署，中国人民银行继续实施稳健中性的货币政策，根据经济金融形势变化，加强前瞻性预调微调，适度对冲部分领域出现的信用资源配置不足，引导和稳定市场预期，加大金融对实体经济尤其是小微企业的支持力度，为供给侧结构性改革和高质量发展营造适宜的货币金融环境。,210.0
2,一是适度增加中长期流动性供应，保持流动性合理充裕。1月、4月、7月三次定向降准，并搭配中期借贷便利、抵押补充贷款等工具投放中长期流动性。,68.0
3,二是积极推进市场化法治化债转股工作。通过定向降准，鼓励金融机构按市场化原则实施债转股。,43.0
4,三是加大对小微企业等金融支持。会同相关部委出台《关于进一步深化小微企业金融服务的意见》，增加支小支农再贷款和再贴现额度，下调支小再贷款利率0.5个百分点。,77.0
5,四是扩大中期借贷便利和再贷款担保品范围，将AA+、AA级公司信用类债券、优质的小微企业贷款和绿色贷款等纳入担保品，引导金融机构加大对小微企业、绿色经济等领域的支持力度。,84.0
6,五是适时调整和完善宏观审慎政策。启动金融机构评级工作，加强对金融机构经营情况和风险状态的监测。进一步完善宏观审慎评估（MPA），将同业存单纳入MPA同业负债占比指标，适当调整MPA参数设置，引导金融机构支持小微企业融资和符合条件的表外资产回表。,122.0
7,六是增强人民币汇率弹性，发挥好宏观审慎政策的逆周期调节作用，人民币汇率在市场力量推动下有升有贬，市场预期总体稳定。,57.0
8,七是及时主动发声，引导市场预期。通过多种方式加强与市场沟通，6月19日和7月3日，在股市、汇市出现较大波动时，主动发声稳定市场预期。总体看，稳健中性的货币政策取得了较好成效，银行体系流动性合理充裕，市场利率中枢有所下行，货币信贷和社会融资规模适度增长，宏观杠杆率保持稳定。2018年以来，广义货币供应量M2增速保持在8以上，6月末M2余额同比增长8.0；人民币贷款余额同比增长12.7，比年初增加9.0万亿元，同比多增1.1万亿元；社会融资规模存量同比增长9.8。6月份非金融企业及其他部门贷款加权平均利率为5.97。,259.0
9,6月末，CFETS人民币汇率指数为95.66，人民币对美元汇率中间价为6.6166元，上半年人民币对美元汇率中间价年化波动率为4.0。当前全球经济总体延续复苏态势，但贸易摩擦、地缘政治、主要经济体货币政策正常化等加大了全球经济和金融市场的不确定性，外部环境发生明显变化。中国经济结构调整持续深化，经济增长动力加快转换，经济韧性进一步增强，防范化解金融风险取得初步成效，同时也存在一些深层次结构性问题，面临一些新问题、新挑战。在流动性总量合理充裕的条件下，要强化政策统筹协调，进一步疏通货币信贷传导机制。要继续深化供给侧结构性改革，强化产权保护，健全正向激励机制，加快建设现代化经济体系，推动高质量发展。,301.0
