,paragraph,length
0,中国货币政策执行报告二○○八年第一季度中国人民银行货币政策分析小组2008年5月14日内容摘要2008年第一季度，面对国际经济环境变化和国内发生严重低温雨雪冰冻灾害，我国及时采取有力应对措施，努力克服不利影响，国民经济保持了平稳快速发展，经济总体形势比预想的要好。,132.0
1,农业稳定发展，工业较快增长，社会消费品零售总额保持平稳快速增长。投资增长过快、货币投放过多、外贸顺差过大的矛盾有所缓解。但居民消费价格受灾害等影响上涨较快。第一季度，国内生产总值6.1万亿元，同比增长10.6%；居民消费价格指数同比上涨8%。中国人民银行按照党中央、国务院的统一部署，执行从紧的货币政策，采取综合措施，正确把握金融宏观调控的节奏、重点、力度，维护总量平衡。,186.0
2,加强银行体系流动性管理，在灵活开展公开市场操作的同时，2008年以来4次上调存款准备金率共2个百分点，引导货币信贷合理增长和信贷结构优化。继续稳步推进金融企业改革，增强人民币汇率弹性，改进外汇管理，促进经济金融协调发展。金融运行总体平稳，货币信贷增速逐步回落，从紧货币政策取得初步成效。2008年3月末，广义货币供应量M2同比增长16.3%，增速比上年同期低1个百分点。人民币贷款增长明显放缓，3月末余额同比增长14.8%，增速比上年同期低1.5个百分点，比上年年末低1.3个百分点。,242.0
3,第一季度，人民币贷款增加1.3万亿元，同比少增891亿元。3月末，人民币对美元汇率中间价为7.0190元，比上年年末升值4.07%；人民币对欧元、日元汇率中间价分别为1欧元兑11.0809元人民币、100日元兑7.0204元人民币，分别比上年年末贬值3.74%和8.75%；国际清算银行计算的人民币名义有效汇率比上年年末仅升值0.09%。目前国际经济环境严峻复杂且不确定性较高，世界经济增长减缓、金融市场动荡，国际粮食、石油等初级产品价格持续上涨。国内经济运行中面临价格总水平仍处于高位的突出矛盾，制约农业生产和农民增收的因素比较多，固定资产投资反弹压力仍然存在，节能减排形势依然严峻；国际收支继续保持较大顺差，流动性依然偏多，货币信贷增幅回落的基础尚不稳固。总体上，在工业化、城市化、国际化以及产业和消费结构升级等因素的共同推动下，我国经济仍具有应对各种困难的强大动力与活力。,389.0
4,上半年，随着国际经济环境的变化和国内宏观调控政策效应继续显现，经济增长可能呈适度放缓态势；居民消费价格仍可能高位运行，未来价格走势需密切关注。下一阶段，中国人民银行将按照党中央、国务院的统一部署，把控制物价上涨、抑制通货膨胀放在更加突出的位置，坚持实施从紧的货币政策，增强调控的预见性和有效性，综合运用多种货币政策工具，控制货币信贷过快增长，注重引导预期，并根据国内外经济金融形势动态变化，科学把握调控的节奏、重点和力度，适时适度微调，努力为经济增长和结构调整创造平稳的货币金融环境。继续加强流动性管理，搭配使用公开市场操作和存款准备金率等工具。合理运用价格型工具，稳妥运用利率工具，稳步推进利率市场化改革。增强汇率弹性，发挥其优化资源配置，抑制物价上涨的作用。,331.0
5,加强对金融机构窗口指导和信贷政策指引，引导金融机构合理均衡放款，防止贷款过度波动，优化信贷结构，坚持有保有压，加大对“三农”、服务业、中小企业、自主创新、节能环保等领域和结构调整的信贷支持。采取综合措施，深化外汇管理体制改革，促进国际收支平衡。积极发展直接融资，推进金融企业改革和金融创新，促进金融市场协调发展。同时，加快结构调整，着力扩大内需。第一部分货币信贷概况2008年第一季度，国民经济保持平稳较快发展，金融运行平稳。,213.0
6,货币信贷增速逐步回落，货币政策调控取得初步成效。一、货币供应量增速回落3月末，广义货币供应量M2余额为42.3万亿元，同比增长16.3%，增速比上年同期低1.0个百分点。狭义货币供应量M1余额为15.1万亿元，同比增长18.3%，增速比上年同期低1.6个百分点。流通中现金M0余额为3.0万亿元，同比增长11.1%，比上年同期低5.6个百分点。第一季度，累计现金净投放58亿元，同比少投放258亿元。,200.0
7,"M2呈现逐月回落态势，3月末增速分别比1月末和2月末下降2.7个和1.2个百分点。从构成看，M1中活期存款下降较快，第一季度同比少增3147亿元；准货币中证券客户保证金大幅减少，第一季度同比少增3855亿元。这种变化与资本市场波动较大、上年结构性加息政策以及货币信贷调控从紧等因素存在一定关系。二、金融机构存款稳步增长3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为42.7万亿元，同比增长16.2%，增速比上年同期高0.9个百分点,比年初增加2.6万亿元，同比多增6617亿元。其中，人民币各项存款余额为41.6万亿元，同比增长17.4%，比年初增加2.6万亿元，同比多增7606亿元；外汇存款余额为1553亿美元，同比下降5.8%，比年初减少55亿美元。",337.0
8,从人民币存款的部门分布和期限看，居民户存款和非金融性公司存款稳步增长，财政存款增加较多；受资本市场持续波动、定活期存款利率差距加大以及企业和个人理财意识增强等因素综合影响，定期存款增长较快。3月末，金融机构居民户人民币存款余额为19.1万亿元，同比增长8.7%，增速比上年同期低4.2个百分点，比年初增加1.5万亿元，同比多增3927亿元，其中定期存款同比多增6446亿元；非金融性公司人民币存款余额为19.4万亿元，同比增长22.7%，增速比上年同期高4.8个百分点，比年初增加5735亿元，同比多增1476亿元，其中企业定期存款同比多增4911亿元。3月末，财政存款余额为2.3万亿元，比年初增加5009亿元，同比多增1870亿元。三、金融机构人民币贷款增速放缓3月末，全部金融机构本外币贷款余额为29.4万亿元，同比增长16.2%，增速比上年同期高0.5个百分点，比年初增加1.6万亿元，同比多增1830亿元。人民币贷款增长明显放缓，3月末余额为27.5万亿元，同比增长14.8%，增速比上年同期低1.5个百分点，比年初增加1.3万亿元，同比少增891亿元。,482.0
9,外汇贷款继续保持较快增长，3月末余额为2688亿美元，同比增长56.9%，比年初增加488亿美元，同比多增462亿美元。从人民币贷款的部门投向看，居民户贷款同比少增，非金融性公司及其他部门贷款增长有所放缓。第一季度，居民户贷款比年初增加2394亿元，同比少增928亿元。其中，居民户消费性贷款比年初增加1233亿元，同比少增397亿元，受房地产市场观望气氛浓厚及金融机构对个人的信贷投放较为谨慎等因素影响，个人消费贷款出现2006年下半年以来的首次季度同比下降，需要密切关注其未来走势。居民户经营性贷款比年初增加1161亿元，同比少增531亿元。,273.0
