,paragraph,length
0,中国货币政策执行报告二○○九年第一季度中国人民银行货币政策分析小组2009年5月6日内容摘要2009年第一季度，我国扩大内需、促进经济平稳较快发展以应对国际金融危机的一揽子计划已初见成效，经济运行出现积极变化，市场信心有所恢复，形势比预料的要好。,123.0
1,消费较快增长，投资增速加快，国内需求稳步提高。农业形势总体稳定，工业生产增长企稳。银行体系流动性充裕，货币信贷快速增长，金融体系平稳运行。第一季度，实现国内生产总值（GDP）6.6万亿元，同比增长6.1；居民消费价格指数(CPI)同比下降0.6。中国人民银行按照党中央、国务院统一部署，紧密围绕保增长、扩内需、调结构大局，认真执行适度宽松的货币政策，采取灵活、有力的措施加大金融支持经济发展的力度，保证货币信贷总量满足经济发展需要。,216.0
2,适时适度开展公开市场操作，保持银行体系流动性总体充裕，稳定市场预期。引导金融机构扩大信贷投放、优化信贷结构，坚持“区别对待、有保有压”，在保证符合条件的中央投资项目所需配套贷款及时落实到位的同时，加强对“三农”、中小企业、就业、灾后重建、扩大消费、自主创新等领域的信贷服务。货币信贷快速增长，贷款利率继续下行。2009年3月末，广义货币供应量M2余额为53.1万亿元，同比增长25.5，增速比上年同期高9.3个百分点。人民币贷款增速进一步加快，3月末人民币贷款余额为35万亿元，同比增长29.8，增速比上年同期高15个百分点，比上年末高11.1个百分点。,277.0
3,第一季度，人民币贷款增加4.6万亿元，同比多增3.2万亿元。人民币贷款利率继续下降，3月份非金融性公司及其他部门人民币贷款加权平均利率为4.76，比年初下降0.8个百分点。人民币汇率在合理均衡水平上保持基本稳定，3月末，人民币对美元汇率中间价为6.8359元。当前，国际金融危机还在蔓延，对我国经济的影响还在加深。外部需求持续萎缩，一些行业产能过剩，企业经济效益下滑，就业困难增加，经济下行压力仍然较大。,202.0
4,但总体看，我国正处在工业化和城镇化快速推进阶段，蕴藏着巨大需求和增长潜力，经济发展的长期趋势没有改变，加之应对危机的一揽子计划逐步落实，国民经济可望继续保持平稳较快增长。中国人民银行将根据党中央、国务院的统一部署，继续深入贯彻科学发展观，坚定不移地落实适度宽松的货币政策，保持政策的连续性、稳定性，促进经济平稳较快发展。继续保持银行体系流动性充裕，引导金融机构合理增加信贷投放，优化信贷结构，防范潜在的风险，提高信贷支持经济发展的质量。继续推进利率市场化改革，完善人民币汇率形成机制。继续推进金融体制改革，提高金融机构竞争力和金融市场资源配置效率，维护金融稳定。,281.0
5,一、货币供应量快速增长3月末，广义货币供应量M2余额为53.1万亿元，同比增长25.5，增速比上年同期高9.3个百分点，比上年末高7.7个百分点。狭义货币供应量M1余额为17.7万亿元，同比增长17.0，增速比上年同期低1.2个百分点，比上年末高8.0个百分点。流通中现金M0余额为3.4万亿元，同比增长10.9，增速比上年同期低0.3个百分点。第一季度现金净回笼473亿元，同比多回笼785亿元。第一季度，广义货币供应量M2增速呈持续上升态势，主要是由于同期贷款快速增长。,237.0
6,"其中，狭义货币供应量增速逐月明显加快，3月末增速已恢复到2008年6月前的水平，比上月提高6.4个百分点，反映出近期各项宏观政策提振作用初步显现，经济活跃度有所提高。二、金融机构存款增速上升3月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为53.6万亿元，同比增长25.7，增速比上年同期高9.5个百分点,比年初增加5.7万亿元，同比多增3.1万亿元。其中，人民币各项存款余额为52.3万亿元，同比增长25.7，增速比上年同期高8.4个百分点，比年初增加5.6万亿元，同比多增3.0万亿元；外汇存款余额为2003亿美元，同比增长28.9，增速比上年同期高34.7个百分点，比年初增加75亿美元，同比多增130亿美元。从人民币存款的部门分布和期限看，居民户存款和非金融性公司存款保持较高增速，企业活期存款增长加快。3月末，金融机构居民户人民币存款余额为24.7万亿元，同比增长29.8，增速比上年同期高21.1个百分点，比年初增加2.6万亿元，同比多增1.1万亿元。",439.0
7,非金融性公司人民币存款余额为24.6万亿元，同比增长27.0，增速比上年同期高4.2个百分点，比年初增加2.9万亿元，同比多增2.4万亿元。第一季度企业活期存款同比多增1.0万亿元，其中3月份同比多增7994亿元，表明企业资金状况明显改善，支付能力相应增强，反映第一季度企业生产经营有所恢复，也预示着未来一段时间经济趋势有上升潜能。3月末，受财政收入下降、支出增加影响，财政存款余额为1.7万亿元，同比下降24.7，比年初减少882亿元，同比多减5890亿元。三、金融机构人民币贷款快速增长3月末，全部金融机构本外币贷款余额为36.6万亿元，同比增长27.0，增速分别比上年同期和上年末高10.7个和9.0个百分点，比年初增加4.5万亿元，同比多增2.9万亿元。3月末，人民币贷款余额为35.0万亿元，同比增长29.8，增速比上年同期高15.0个百分点，比年初增加4.6万亿元，同比多增3.2万亿元。,400.0
8,贷款保持快速增长，受多方面因素影响。随着积极财政政策和适度宽松货币政策的实施，银行体系流动性充裕，利率水平降低，对信贷供需双方都起到刺激作用。且我国商业银行资本充足率较高，不良贷款率较低，盈利状况较好，具备较强的信贷扩张能力。此外，商业银行积极主动落实国家扩内需保增长的宏观调控政策，提高信贷审批效率，明显加大了对扩大内需项目的支持力度。分机构看，国有商业银行信贷份额有所上升。,189.0
9,第一季度，国有商业银行新增贷款占全部金融机构新增贷款的比重为50.5，比上年第四季度提高12.7个百分点。3月末外汇贷款余额为2352亿美元，同比下降11.7，增速比上年同期大幅回落68.6个百分点，比年初减少85亿美元，同比少增573亿美元，这与上年同期基数较高有关，也受外贸出口下滑、贸易融资渠道不畅和美元走强等因素影响。从人民币贷款的投向看，居民户贷款增长稳步回升，非金融性公司及其他部门贷款明显加快。3月末，居民户贷款同比增长16.9??，增速比上年同期低8.7个百分点，比上年末高3.2个百分点，比年初增加4223亿元，同比多增1817亿元。其中，居民户消费性贷款比年初增加2027亿元，同比多增787亿元，为2008年以来首次季度出现多增，反映了近期住房、汽车销量回升的特点。,344.0
10,居民户经营性贷款比年初增加2196亿元，同比多增1030亿元。非金融性公司及其他部门贷款同比增长32.9，增速比上年同期高20.4个百分点，比年初增加4.2万亿元，同比多增3.1万亿元。主要是票据融资和中长期贷款增长较快，其中，票据融资同比多增1.6万亿元，中长期贷款同比多增1.0万亿元。人民币中长期贷款主要投向基础设施行业、租赁和商务服务业、房地产业和制造业1。第一季度，主要金融机构（包括国有商业银行、政策性银行、股份制商业银行和城市商业银行）投向基础设施行业（交通运输、仓储和邮政业，电力、燃气及水的生产和供应业，水利、环境和公共设施管理业）、租赁和商务服务业的人民币中长期贷款分别为8948亿元和2207亿元，占新增中长期贷款的比重分别为50.1??和12.4，比上年同期分别高9.9个和7.9个百分点；用于房地产业和制造业的中长期贷款分别为2006亿元和1414亿元，占新增中长期贷款的比重分别为11.2和7.9，比上年同期分别低8.7个和4.3个百分点。,434.0
11,"专栏1贷款增长情况分析2009年以来，金融机构人民币各项贷款快速增长，第一季度新增4.6万亿元。从期限结构看，中长期贷款、票据融资投放较多。第一季度中长期贷款增加1.9万亿元，同比多增1.1万亿元，占各项贷款的比重为40.7,延续了2008年第四季度以来的项目投资类中长期贷款多的特点。票据融资增加1.5万亿元，同比多增1.6万亿元，占各项贷款的比重为32.3。其中，3月份票据融资占各项贷款的比重为19.5，分别比1月和2月下降19.0个和26.0个百分点。",230.0
12,短期贷款增加1.2万亿元，同比多增5828亿元，占各项贷款的比重为26.3，较上年第四季度提高4.4个百分点。主要金融机构中长期贷款中，大部分行业贷款保持同比多增。其中，水利、环境和公共设施管理业、交通运输、仓储和邮政业、租赁和商务服务业第一季度新增贷款分别同比多增3779亿元、2304亿元和1895亿元。各类贷款快速增长有利于促进经济平稳较快发展。中长期贷款的增长有利于扩内需保增长政策的落实，满足项目建设信贷资金需求。,212.0
13,随着投资项目陆续启动，为投资项目配套的中长期贷款相应增加，金融对经济发展的支持作用得到有力体现。金融机构也保持了必要的风险防范意识，对贷款项目的还款来源、收益及担保等方面积极开展调查，合理把握好保增长和防风险之间的关系。票据融资的增长有利于加大对企业的融资支持。从支付环节看，商业汇票的签发、背书转让，既推迟出票人（付款人）的付款日期，节约其财务费用，又可衔接产销关系，降低企业产成品和应收账款资金占用，还可为供货方（收款人）提供成本较低、便利快捷的融资工具。从投向看，票据资金主要投向实体经济中贸易相对活跃的制造业、批发零售业等下游企业，在缓解企业资金周转困难以及稳定就业等方面发挥了积极作用。,298.0
