,paragraph,length
0,中国货币政策执行报告2020年第四季度中国人民银行货币政策分析小组2021年2月8日内容摘要2020年是极不平凡的一年，面对复杂严峻的国内外环境，特别是新冠肺炎疫情的严重冲击，在以习近平同志为核心的党中央坚强领导下，全国上下齐心协力，统筹疫情防控和经济社会发展工作取得重大战略成果，“十三五”规划圆满收官，全面建成小康社会胜利在望。,166.0
1,我国经济运行稳定恢复，成为2020年全球唯一实现经济正增长的主要经济体，也是少数实施正常货币政策的主要经济体之一。全年国内生产总值（GDP）同比增长2.3%，经济总量突破100万亿元，居民消费价格指数（CPI）同比上涨2.5%，就业形势总体稳定，进出口贸易逆势增长。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，迎难而上，主动作为，加大宏观政策应对力度。稳健的货币政策灵活适度、精准导向，坚持以总量政策适度、融资成本明显下降、支持实体经济三大确定性方向，应对高度不确定的形势，灵活把握货币政策调控的力度、节奏和重点，做好“六稳”工作、落实“六保”任务，为确保完成决胜全面建成小康社会营造了适宜的货币金融环境。,327.0
2,一是坚持科学决策，货币政策响应及时有力。总量上通过降准、中期借贷便利、再贷款、再贴现等工具，共推出9万多亿元货币支持措施。价格上前瞻性引导中期借贷便利和公开市场操作中标利率下降30个基点，带动市场利率中枢下行，1年期贷款市场报价利率（LPR）同步下行。,126.0
3,二是坚持创造性应对，精准直达支持稳企业保就业。根据疫情防控形势和经济发展需要，分层次、有梯度出台三批次合计1.8万亿元再贷款、再贴现政策，创新两项直达实体经济的货币政策工具，不断完善结构性货币政策工具体系。,103.0
4,三是坚持以改革开放为根本动力，深化利率汇率市场化改革。如期启动并顺利完成存量浮动利率贷款定价基准转换，积极推广运用LPR，坚决打破贷款利率隐性下限，促进利率传导效率明显提升。完善人民币汇率形成机制，增强汇率弹性，加强宏观审慎管理。,115.0
5,四是坚持主动作为，稳定市场预期。重视预期管理，完善机制化的货币政策沟通方式，积极参与国际货币政策协调。,51.0
6,五是坚持市场化法治化原则，有效防控金融风险，牢牢守住不发生系统性金融风险的底线。总体来看，2020年稳健的货币政策体现了前瞻性、主动性、精准性和有效性，为我国率先控制疫情、率先复工复产、率先实现经济正增长提供了有力支撑。多措并举引导金融系统向实体经济让利1.5万亿元，实体部门获得感明显增强。货币政策目标顺利实现，2020年末广义货币（M2）同比增长10.1%，社会融资规模存量同比增长13.3%。企业综合融资成本明显下降，2020年12月企业贷款加权平均利率为4.61%，较上年同期下降0.51个百分点，创有统计以来新低。,262.0
7,信贷结构持续优化，2020年末普惠小微贷款和制造业中长期贷款余额同比分别增长30.3%和35.2%。人民币汇率以市场供求为基础双向浮动，弹性增强，在合理均衡水平上保持基本稳定。2020年末中国外汇交易中心（CFETS）人民币汇率指数报94.84，较上年末升值3.78%。目前我国经济向常态回归，内生动能逐步增强，宏观形势总体向好。也要看到，国际经济金融形势仍然复杂严峻，境内外疫情变化和外部环境存在诸多不确定性，国内经济恢复基础尚不牢固。,219.0
8,对此要深刻认识和辩证看待，增强忧患意识，坚定必胜信心，集中精力办好自己的事，努力实现高质量发展。下一阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，全面贯彻党的十九届五中全会和中央经济工作会议精神，坚决贯彻落实党中央、国务院决策部署，坚持稳中求进工作总基调，立足新发展阶段，贯彻新发展理念，构建新发展格局，坚持稳字当头、抓住重点、守住底线、敢于担当，巩固拓展疫情防控和经济社会发展成果，保持政策连续性、稳定性、可持续性，完善宏观经济治理，建设现代中央银行制度，搞好跨周期政策设计，促进经济总量平衡、结构优化、内外均衡，继续做好“六稳”“六保”工作，推动构建新发展格局迈好第一步、见到新气象。稳健的货币政策要灵活精准、合理适度，坚持稳字当头，不急转弯，把握好政策时度效，处理好恢复经济和防范风险的关系，保持好正常货币政策空间的可持续性。完善货币供应调控机制，把好货币供应总闸门，保持流动性合理充裕，保持货币供应量和社会融资规模增速同名义经济增速基本匹配，保持宏观杠杆率基本稳定，同时根据形势变化灵活调整政策力度、节奏和重点。,470.0
9,发挥好结构性货币政策工具的精准滴灌作用，构建金融有效支持实体经济的体制机制，加大对科技创新、小微企业、绿色发展的金融支持。健全市场化利率形成和传导机制，完善央行政策利率体系，深化贷款市场报价利率改革，巩固贷款实际利率下降成果，促进企业综合融资成本稳中有降。发挥市场供求在汇率形成中的决定性作用，增强人民币汇率弹性，加强宏观审慎管理，保持人民币汇率在合理均衡水平上的基本稳定。加强监测分析和预期管理，保持物价水平基本稳定。健全金融风险预防、预警、处置、问责制度体系，维护金融安全，牢牢守住不发生系统性金融风险的底线。,257.0
