,paragraph,length
0,2001年一季度货币政策执行报告第一部分货币政策分析一、一季度货币信贷运行的基本情况今年一季度我国货币信贷继续保持健康平稳的发展态势，货币供应量适度增长，金融机构存贷款稳步增加，贷款结构进一步改善，人民币汇率保持稳定。,109.0
1,（一）货币供应量平稳增长，现金回笼较好3月末，广义货币M2余额13.9万亿元，同比增长13.2%，比上年末高0.9个百分点，与去年同期基本持平；狭义货币M1余额5.3万亿元，同比增长17.4%，比上年末高1.5个百分点，比去年同期低1.2个百分点。,124.0
2,"流通中现金余额1.4万亿元,一季度净回笼291亿元，比去年同期多回笼70亿元；货币流动性M1/M2为38.2%，比上年末下降1.3个百分点（图1）。（二）各项存款同比多增，金融机构贷款稳步增长3月末，金融机构各项存款余额为比多增1446亿元，增长14.7%。其中，企业存款增加800亿元，同比多增508亿元。今年春节前后消费市场较为活跃，企业销售收入增加较多，加之融资渠道多元化，企业存款大幅度增长（图2）。城乡居民储蓄存款余额6.8万亿元，比年初增加4060亿元，比去年同期多增924亿元。",246.0
3,主要是元旦、春节前后居民收入增加较多，股市又相对疲软，居民储蓄倾向相对增强。金融机构各项贷款余额10.2万亿元，增长13.9%，比年初增加3069亿元，同比多增419亿元。新增贷款主要集中在以下四方面：一是中长期基本建设和技术改造贷款增加561亿元，同比多增66亿元；二是个人消费信贷增加695亿元，同比多增383亿元，主要是个人住房信贷同比多增加286亿元；三是农业贷款增加374亿元，同比多增122亿元，主要是农村信用社贷款同比多增138亿元；四是票据贴现增加394亿元，同比多增318亿元。以上四方面合计新增贷款2024亿元，占一季度金融机构新增贷款的66%，贷款结构得到进一步调整（图3）。（三）外汇存款增势趋缓，外汇贷款继续下降受允许境内居民个人投资B股政策影响，中资金融机构外汇存款增势减缓，证券公司同业存款增加。,363.0
4,3月末，各项外汇存款余额为1293亿美元，比年初增加5亿美元，同比少增加42亿美元。其中，企业外汇存款余额456亿美元，比年初减少6亿美元。居民外汇储蓄存款余额740亿美元，比年初增加7亿美元，同比少增加35亿美元。商业银行境内同业存款比年初增加27亿美元，去年同期为减少6亿美元。中资金融机构外汇各项贷款余额836亿美元，比年初减少13亿美元。,173.0
5,受汇率预期、外汇贷款利率高于人民币贷款利率、购汇障碍等多方面因素影响，外汇贷款供需双方意愿不强，致使外汇贷款持续萎缩，但贷款下降幅度趋缓。（四）基础货币适度增长，商业银行头寸总体正常3月末，中央银行基础货币余额达3.5万亿元，比年初减少1071亿元，同比增长7.4%，比去年同期低3.2个百分点。基础货币减少主要是因为收回元旦、春节期间投放的流动性的影响。金融机构超额储备率为6.8%，比上年末低1.5个百分点。其中：工、农、中、建平均为5.3%，其它商业银行平均为14.2%，城市商业银行平均为4.8%，农村信用社平均为6%，金融机构支付能力总体正常（图4）。,281.0
6,"（五）国家外汇储备增加，人民币汇率保持稳定3月末，国家外汇储备余额达1758亿美元,比年初增加103亿美元。人民币兑美元汇率为1：8.2777，继续保持稳定。二、一季度主要货币政策措施总结三年多来货币政策的工作实践,稳健的货币政策主要体现在以下几个方面:一是根据扩大需求的方针,适当增加货币供应量;二是及时制定信贷政策,引导贷款投向,促进经济结构调整;三是加强金融监管,执行金融稳定计划。围绕上述三个方面，近几年中国人民银行出台了一系列货币政策措施，主要包括：取消商业银行贷款限额、连续七次降息、两次下调法定存款准备金率、扩大公开市场操作、灵活运用再贷款、再贴现手段，积极调整信贷政策、执行金融稳定工作计划等。同时，积极推进货币运行机制及货币政策工具改革，改善货币政策传导机制。",339.0
7,在继续发挥上述货币政策措施作用的基础上，今年一季度中国人民银行继续实行稳健的货币政策，进一步运用多种货币政策工具，巩固和发展国民经济回升的良好势头。,74.0
8,一是实行公开市场操作，及时调节商业银行流动性和货币市场利率水平。去年12月和今年1月，人民银行通过公开市场等手段，向金融体系投放了4283亿元基础货币，满足了元旦、春节期间货币增长的需求，并保持了货币市场利率的相对稳定。春节后，针对商业银行流动性较多，货币供应相对宽松的情况，人民银行加大公开市场业务收回基础货币的力度，不仅收回了节前支持商业银行支付需要投放的基础货币，而且还有效对冲了因外汇占款、兑付国债增加的基础货币。2月和3月，公开市场业务累计净回笼基础货币2044亿元。,239.0
9,二是充分发挥利率杠杆的作用。近几年除多次灵活调整利率总水平外，利率政策工具的作用，还体现在通过公开市场操作调节货币市场利率水平和对境内外币存贷款利率的及时调节。在外币利率调节方面，顺应国际市场利率的变化，多次调整外币利率，加强了境内本外币利率政策的协调工作。继去年12月23日下调境内外币存款利率，今年又三次调整了外币利率。一年期美元利率由5%下调至3.4375%，一年期港币利率由4.9375%下调至3.5%，本外币利差大幅度缩小。,217.0
