,paragraph,length
0,中国货币政策执行报告二○一四年第三季度中国人民银行货币政策分析小组2014年11月6日内容摘要2014年第三季度，中国经济继续运行在合理区间。消费平稳增长，进出口有所改善，就业形势稳定，投资增速和物价涨幅有所放缓，经济结构调整步伐加快。第三季度，国内生产总值（GDP）同比增长7.3%，环比增长1.9%，居民消费价格（CPI）同比上涨2.0%。中国人民银行按照党中央、国务院统一部署，继续实施稳健的货币政策，针对经济运行面临一定下行压力、物价涨幅有所走低的形势，在保持定力的同时主动作为，不断创新宏观调控思路和方式，丰富政策工具，优化政策组合，瞄准经济运行中的突出问题，用调结构的方式适时适度预调微调。灵活开展公开市场操作，搭配使用短期流动性调节工具（SLO）适时适度进行双向调节，创设和开展中期借贷便利（MLF）操作，在保持流动性总量适度充裕的同时着力引导市场利率，降低社会融资成本。,393.0
1,适当调整宏观审慎政策参数，加大信贷政策支持再贷款和再贴现支持力度，发挥信贷政策的结构引导作用，鼓励金融机构更多地将信贷资源配置到“三农”、小微企业等重点领域和薄弱环节。有序推进利率市场化和人民币汇率形成机制改革，深化外汇管理体制改革。总体看，各项政策效果逐步显现。银行体系流动性充裕，货币信贷和社会融资平稳增长，贷款结构继续改善，市场利率回落，金融机构贷款利率总体有所下行，企业融资成本高问题有一定程度缓解。2014年9月末，广义货币供应量M2余额同比增长12.9%。,234.0
2,人民币贷款余额同比增长13.2%，比年初增加7.7万亿元，同比多增4045亿元。小微企业和涉农贷款增速均高于各项贷款增速。前三季度社会融资规模为12.84万亿元。9月份非金融企业及其他部门贷款加权平均利率为6.97%，比上月下降0.12个百分点，比上年12月份下降0.23个百分点。9月末，人民币对美元汇率中间价为6.1525元，比6月末升值3个基点。,176.0
3,国际金融危机后全球经济进入深刻的再平衡调整期，中国经济也正处于增速换挡、结构调整和前期政策消化三期叠加的阶段。需要从经济发展规律和新常态视角观察和分析中国经济运行。房地产市场调整、环境污染治理和制造业增速放缓短期内会对经济增速产生一定影响，但随着新型工业化、信息化、城镇化、农业现代化协同推进，经济增长方式转变，宏观政策调控方式的创新和完善，中国经济中长期将实现更可持续和更高质量的增长。在经济结构调整过程中，一定阶段内经济下行压力和潜在风险暴露可能会有所增大，经济结构调整和转变发展方式的任务更显紧迫。中国人民银行将按照党中央、国务院的战略部署，贯彻稳中求进、改革创新和宏观政策要稳、微观政策要活的要求，统筹稳增长、促改革、调结构、惠民生和防风险，继续实施稳健的货币政策，保持政策的连续性和稳定性，坚持“总量稳定、结构优化”的取向，既保持定力又主动作为，根据经济基本面变化适时适度预调微调，增强调控的灵活性、针对性和有效性，为经济结构调整与转型升级营造中性适度的货币金融环境，促进经济科学发展、可持续发展。,454.0
4,综合运用数量、价格等多种货币政策工具，健全宏观审慎政策框架，丰富和优化政策组合，保持适度流动性，实现货币信贷及社会融资规模合理增长。盘活存量，优化增量，改善融资结构和信贷结构。同时，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。针对金融深化和创新发展，进一步完善调控模式，疏通传导机制，通过增加供给和竞争改善金融服务，提高金融运行效率和服务实体经济的能力，多措并举，降低实体经济融资成本。采取综合措施维护金融稳定，守住不发生系统性、区域性金融风险的底线。,253.0
5,第一部分货币信贷概况2014年第三季度，银行体系流动性充裕，货币信贷和社会融资增长平稳，贷款结构继续改善。一、货币总量增速趋稳2014年9月末，广义货币供应量M2余额为120.2万亿元，同比增长12.9%，比上月末高0.1个百分点，比6月末低1.8个百分点。狭义货币供应量M1余额为32.7万亿元，同比增长4.8%，比6月末低4.1个百分点。流通中货币M0余额为5.9万亿元，同比增长4.2%，比6月末低1.1个百分点。前三季度现金净投放274亿元，同比少投放1560亿元。,237.0
6,近期货币增速有所放缓，总体看是经济结构调整、表外融资收缩、部分财务软约束部门扩张放缓以及对同业业务监管加强等在货币运行上的反映。9月末，基础货币余额为28.5万亿元，同比增长8.4%，比年初增加1.4万亿元。货币乘数为4.21，比6月末低0.11。金融机构超额准备金率为2.3%。其中，农村信用社为4.9%。,154.0
7,专栏1如何看待近期货币增速变化2014年三季度以来，广义货币M2同比增速出现一定回落。7月、8月分别较上月回落1.2个和0.7个百分点。按可比口径测算，9月末M2增长12.9%，较上月回升0.1个百分点，较6月末回落1.8个百分点，较上年末回落0.7个百分点。各方面对货币增速的变化关注较多，也有人将此简单视为经济下行的表现。实际上，从结构化的视角有助于对此进行更全面、客观的观察和理解。,194.0
8,M2是一个总量概念，其变化取决于不同货币派生渠道的变化，而这些变化背后往往映射出经济结构的调整和改变。银行发放贷款、进行证券投资、购买外汇以及开展部分同业业务等都会派生存款，从而形成货币供给，相反银行发行债券、股票以增加资本金时，会反向减少全社会存款，从而减少货币供给，因此我们需要观察这些影响货币供给的渠道究竟发生了怎样的变化。从货币派生渠道看，2014年以来信贷投放总体较为平稳，1-9月份新增人民币贷款7.68万亿元，同比多增4045亿元，并不是引起M2增速回落的主要原因。比较而言，导致近期M2增速回落的主要原因是银行同业业务融资等出现较快收缩，同时银行资本增加、外汇占款相对减少等也产生了一定影响。近两年来，在融资需求旺盛的大背景下，部分商业银行通过不规范的同业业务、证券投资等科目，向房地产、部分软约束及政策限制性领域提供了较多融资。,373.0
9,随着经济结构调整步伐加快，这些部门的需求出现一定变化，加之同业业务监管等措施强化，三季度以来这部分融资出现收缩，从而减少了货币派生。随着近期对存款偏离度的监管加强，商业银行“冲存款”现象也有所减少。此外，巴塞尔协议III实施后，商业银行加大了资本补充力度，三季度银行资本增加相对较多也减少了全社会货币供给。随着国际收支变化，外汇占款减少，三季度外汇占款增加78亿元，同比少增1214亿元，这也会减少货币供给。货币增速放缓与社会融资总量变化是吻合的。,224.0
