,paragraph,length
0,中国人民银行货币政策分析小组2022年5月9日内容摘要今年以来，面对百年变局和世纪疫情相互叠加的复杂局面，在以习近平同志为核心的党中央坚强领导下，各地区各部门统筹疫情防控和经济社会发展，我国经济运行总体实现平稳开局，第一季度国内生产总值（GDP）同比增长4.8%，居民消费价格指数（CPI）同比上涨1.1%。,154.0
1,中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，稳字当头、稳中求进，稳健的货币政策灵活适度，政策发力适当靠前，促进稳定宏观经济大盘。,88.0
2,一是保持流动性合理充裕。4月15日宣布全面降准0.25个百分点，投放长期流动性约5300亿元，前4个月人民银行靠前发力向中央财政上缴结存利润6000亿元，相当于投放6000亿元基础货币，一季度通过中期借贷便利（MLF）操作净投放长期流动性4000亿元，引导金融机构合理投放贷款，增强信贷总量增长的稳定性。,152.0
3,二是发挥好货币政策工具的总量和结构双重功能。用好普惠小微贷款支持工具，增加支农支小再贷款，实施好碳减排支持工具，设立2000亿元科技创新再贷款和400亿元普惠养老专项再贷款，增加1000亿元再贷款额度支持煤炭开发利用和增强储能，综合施策支持区域协调发展。,127.0
4,三是促进企业综合融资成本稳中有降。1月1年期MLF和7天期公开市场操作利率均下降10个基点，发挥贷款市场报价利率（LPR）改革效能，当月1年期和5年期以上LPR分别下行10个和5个基点，推动金融机构向实体经济让利。,107.0
5,四是把握好内部均衡和外部均衡的平衡。深化汇率市场化改革，坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，增强人民币汇率弹性，加强预期管理，发挥汇率调节宏观经济和国际收支自动稳定器功能。,102.0
6,五是防范化解金融风险取得重要阶段性成果，坚持市场化法治化原则处置风险，金融风险总体收敛。总体来看，今年以来货币政策主动应对，靠前发力，增强前瞻性、精准性、自主性，金融服务实体经济质效不断提升。一季度新增人民币贷款8.3万亿元，同比多增6636亿元，3月末广义货币（M2）和社会融资规模存量同比分别增长9.7%和10.6%，较上年末分别上升0.7个和0.3个百分点。金融对科技创新、绿色发展、小微企业等重点领域和薄弱环节支持力度加大，3月末普惠小微贷款和制造业中长期贷款余额同比分别增长24.6%和29.5%。一季度企业贷款加权平均利率为4.4%，比2021年下降0.21个百分点。,290.0
7,人民币汇率双向浮动，在合理均衡水平上保持基本稳定。3月末，人民币对美元汇率中间价为6.3482元，较上年末升值0.4%。近期，新冠肺炎疫情和乌克兰危机导致风险挑战增多，我国经济发展环境的复杂性、严峻性、不确定性上升。同时也要看到，我国发展有诸多战略性有利条件，经济体量大、回旋余地广，具有强大韧性和超大规模市场，长期向好的基本面没有改变。下一阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，贯彻落实党的十九大、十九届历次全会、中央经济工作会议精神和《政府工作报告》要求，按照党中央、国务院的决策部署，坚持稳字当头、稳中求进，完整、准确、全面贯彻新发展理念，加快构建新发展格局，深化供给侧结构性改革，支持稳增长、稳就业、稳物价，建设现代中央银行制度，健全现代货币政策框架，推动高质量发展，稳定宏观经济大盘。,361.0
8,稳健的货币政策加大对实体经济的支持力度，稳字当头，主动应对，提振信心，搞好跨周期调节，坚持不搞“大水漫灌”，发挥好货币政策工具的总量和结构双重功能，落实好稳企业保就业各项金融政策措施，聚焦支持小微企业和受疫情影响的困难行业、脆弱群体。,117.0
9,用好各类货币政策工具，保持流动性合理充裕，增强信贷总量增长的稳定性，保持货币供应量和社会融资规模增速同名义经济增速基本匹配，保持宏观杠杆率基本稳定。结构性货币政策工具积极做好“加法”，引导金融机构合理投放贷款，促进金融资源向重点领域、薄弱环节和受疫情影响严重的企业、行业倾斜。适时增加支农支小再贷款额度，用好普惠小微贷款支持工具、科技创新再贷款和普惠养老专项再贷款，抓实碳减排支持工具和支持煤炭清洁高效利用专项再贷款运用。健全市场化利率形成和传导机制，优化央行政策利率体系，加强存款利率监管，发挥存款利率市场化调整机制重要作用，着力稳定银行负债成本，持续释放贷款市场报价利率改革效能，推动降低企业综合融资成本。密切关注物价走势变化，支持粮食、能源生产保供，保持物价总体稳定。,337.0
10,坚持以市场供求为基础、参考一篮子货币进行调节、有管理的浮动汇率制度，加强跨境资金流动宏观审慎管理，强化预期管理，引导市场主体树立“风险中性”理念，保持外汇市场正常运行，保持人民币汇率在合理均衡水平上的基本稳定。,105.0
11,密切关注主要发达经济体货币政策调整，以我为主兼顾内外平衡。坚持底线思维，增强系统观念，遵循市场化法治化原则，统筹做好重大金融风险防范化解工作，坚决守住不发生系统性金融风险的底线。着力稳定宏观经济大盘，保持经济运行在合理区间，以实际行动迎接党的二十大胜利召开。第一部分货币信贷概况2022年以来，人民银行以习近平新时代中国特色社会主义思想为指导，贯彻落实党的十九大、十九届历次全会、中央经济工作会议精神和《政府工作报告》要求，稳健的货币政策灵活适度，发挥好货币政策工具的总量和结构双重功能，货币信贷和社会融资规模合理增长，信贷结构不断优化，社会综合融资成本稳中有降，金融对实体经济的支持力度持续加大。一、银行体系流动性合理充裕2022年以来，货币政策稳字当头、稳中求进，根据宏观形势变化靠前发力，综合运用降准、上缴利润、中期借贷便利（MLF）、再贷款、再贴现、公开市场操作等多种方式投放流动性，灵活把握公开市场操作力度和节奏，保持银行体系流动性合理充裕。,426.0
12,2022年1月，引导公开市场操作利率和MLF利率各下行10个基点。货币市场短期利率围绕公开市场操作利率运行，利率波动性进一步下降，为稳定宏观经济大盘、保持经济运行在合理区间提供了适宜的流动性环境。3月末，金融机构超额准备金率为1.7%，比上年同期高0.1个百分点。二、金融机构贷款适度增长，贷款利率进一步降低增强信贷总量增长的稳定性。为应对国内外形势的不确定性影响，人民银行主动作为，靠前发力，引导金融机构合理投放贷款，实现一季度贷款同比多增，为稳定宏观经济大盘提供有力支撑。,238.0
