,paragraph,length
0,中国货币政策执行报告二○○九年第三季度中国人民银行货币政策分析小组2009年11月11日内容摘要2009年第三季度，在应对国际金融危机的一揽子经济刺激计划作用下，保增长、调结构、促改革、惠民生取得了明显成效。,104.0
1,经济增速逐季加快，投资快速增长，消费需求不断扩大，需求结构明显改善，内需对经济增长的拉动作用显著增强。农业生产形势稳定，工业生产增长进一步加快，经济回升向好的趋势得到巩固。前三季度，实现国内生产总值（GDP）21.8万亿元，同比增长7.7，第三季度同比增长8.9；居民消费价格指数（CPI）同比下降1.1，第三季度同比下降1.3。中国人民银行按照党中央、国务院的统一部署，认真贯彻落实适度宽松的货币政策，引导金融机构合理把握信贷投放节奏，发挥好货币政策在支持经济平稳较快发展中的积极作用。适时适度开展公开市场操作，保持银行体系流动性合理充裕。,271.0
2,优化信贷结构，防范信贷风险，保证符合条件的中央投资项目配套贷款及时落实到位，认真做好中小企业、“三农”、就业、助学、灾后重建等改善民生类信贷支持工作。加强货币政策与财政政策、产业政策的协调配合，为经济发展创造良好的货币金融环境。总体看，货币信贷保持快速增长，有力支持了经济企稳回升。货币总量持续快速扩张，货币流动性增强。2009年9月末，广义货币供应量M2余额为58.5万亿元，同比增长29.3，增速比上年同期高14.1个百分点；狭义货币供应量M1余额为20.2万亿元，同比增长29.5，增速比上年同期高20.1个百分点。,261.0
3,存款保持较快增长，活期化倾向较为明显。贷款总量保持快速增长，9月末人民币贷款余额为39.0万亿元，同比增长34.2，增速比上年同期高19.6个百分点，比年初增加8.7万亿元，同比多增5.2万亿元。金融机构贷款利率平稳运行，9月份非金融性公司及其他部门人民币贷款加权平均利率为5.05。人民币汇率在合理均衡水平上保持基本稳定，9月末，人民币对美元汇率中间价为6.8290元。当前我国经济社会发展仍处在企稳回升的关键时期，仍然面临不少困难和问题。,221.0
4,从外部环境看，全球经济复苏将是一个缓慢曲折的过程，外需不足的局面及影响还在持续。从国内经济看，经济回升的基础还不稳定、不巩固、不平衡，一些深层次矛盾特别是结构性矛盾仍然突出。经济增长的内生动力不足，民间投资意愿不强；产能过剩的问题更加凸显，产业结构调整压力和难度加大；信贷结构不合理，流动性管理难度增加。下一阶段，中国人民银行将按照党中央、国务院的统一部署，继续实施适度宽松的货币政策，妥善处理保持经济平稳较快发展、调整经济结构和管理好通胀预期之间的关系，注意防范化解金融风险，提高金融可持续支持经济发展的能力。保持流动性合理适度，引导金融机构优化信贷结构，增强贷款增长的可持续性，维护金融体系稳定。,300.0
5,大力发展金融市场，促进民间直接投资。继续推进利率市场化改革，完善人民币汇率形成机制，加强和改善外汇管理。货币信贷继续保持快速增长，货币流动性继续增强，中长期贷款增加较多。一、货币供应量快速增长9月末，广义货币供应量M2余额为58.5万亿元，同比增长29.3，增速比上年同期高14.1个百分点，比第二季度末高0.9个百分点。狭义货币供应量M1余额为20.2万亿元，同比增长29.5，增速比上年同期高20.1个百分点，比第二季度末高4.7个百分点。,222.0
6,流通中现金M0余额为3.7万亿元，同比增长16.0，增速比上年同期高6.7个百分点。第三季度，现金净投放3147亿元，同比多投放1603亿元。前三季度，M2和M1增速逐季加快。其中，M1加快势头更为明显，9月末增速已超过M2，为2008年5月份以来首次，可能与上年基数较低有关，也反映出经济活跃度明显提升。总体看，货币总量持续快速扩张，货币流动性增强。,176.0
7,"二、金融机构存款增长较快，企业活期存款增加较多9月末，全部金融机构（含外资金融机构，下同）本外币各项存款余额为59.8万亿元，同比增长27.8，增速比上年同期高9.6个百分点,比年初增加11.8万亿元，同比多增5.1万亿元。",112.0
8,其中，人民币各项存款余额为58.4万亿元，同比增长28.4，增速比上年同期高9.6个百分点，比年初增加11.7万亿元，同比多增5.2万亿元；外汇存款余额为2032亿美元，同比增长7.8，增速比上年同期低1.5个百分点，比年初增加105亿美元，同比少增172亿美元。,132.0
9,从人民币存款的部门分布和期限看，居民户存款增长有所放缓，非金融性公司存款保持较快增长，企业活期存款多增较多。9月末，金融机构居民户人民币存款余额为26.0万亿元，同比增长25.0??，增速比上年同期高3.9个百分点，比第二季度末低3.3个百分点，比年初增加3.8万亿元，同比多增5745亿元。受房地产、股票市场相对活跃等因素影响，近期居民户存款有所分流。非金融性公司人民币存款余额为28.3万亿元，同比增长34.7，增速比上年同期大幅提高19.6个百分点，比第二季度末略低0.1个百分点，比年初增加6.6万亿元，同比多增4.4万亿元。企业存款增加较多，前三季度新增5.6万亿元，同比多增3.8万亿元，企业资金面总体宽松，支付能力较强。,317.0
10,其中，前三季度企业活期存款同比多增2.5万亿元，企业流动资金储备较为充足。9月末，财政存款余额为2.8万亿元，同比增长1.9，比年初增加1.0万亿元，同比多增263亿元。三、金融机构贷款保持快速增长，中长期贷款增加较多9月末，全部金融机构本外币贷款余额为41.4万亿元，同比增长33.8，增速分别比上年同期和第二季度末高19.0个和1.1个百分点，比年初增加9.3万亿元，同比多增5.6万亿元。人民币贷款总体保持较快增长，9月末余额为39.0万亿元，同比增长34.2，增速比上年同期高19.6个百分点，比第二季度末略低0.3个百分点，比年初增加8.7万亿元，同比多增5.2万亿元。分机构看，第三季度，中小金融机构信贷份额相对提升。,315.0
