,paragraph,length
0,中国货币政策执行报告二○一六年第二季度中国人民银行货币政策分析小组2016年8月5日内容摘要2016年上半年，中国经济总体运行平稳，转方式、调结构稳步推进。消费稳定增长，进出口降幅收窄，企业效益有所回升，第三产业比重进一步提高。就业基本稳定，消费价格温和上涨。上半年国内生产总值同比增长6.7%，居民消费价格（CPI）同比上涨2.1%。2016年以来，中国人民银行继续实施稳健的货币政策，保持灵活适度，适时预调微调，做好与供给侧结构性改革相适应的总需求管理，从量价两方面为结构调整和转型升级营造适宜的货币金融环境。,257.0
1,下调存款准备金率0.5个百分点，对人民币存款准备金基数实施平均法考核；建立公开市场每日操作常态化机制，7天期逆回购操作利率稳定在2.25%；丰富中期借贷便利期限品种，每月常态化操作，两次下调操作利率，引导中长端利率下行；扩大抵押补充贷款的对象和范围，创设扶贫再贷款并实施比支农再贷款更优惠的利率，实施精准扶贫政策；稳步扩大信贷资产质押再贷款试点，有序组织实施央行内部评级。,186.0
2,同时，进一步完善宏观审慎政策框架，组织实施宏观审慎评估；将全口径跨境融资宏观审慎管理扩大至全国范围；按照“因城施策”的原则对房地产市场实施调控，强化住房金融宏观审慎管理。继续推进利率市场化和汇率形成机制改革，降低个人投资者认购大额存单的起点金额，初步形成“收盘汇率+一篮子货币汇率变化”的人民币兑美元汇率中间价形成机制，汇率机制的灵活性、规则性、透明度和市场化水平明显提高，人民币汇率预期总体稳定。总体看，稳健货币政策取得了较好效果，银行体系流动性合理充裕，货币信贷和社会融资规模平稳增长，利率水平低位稳定运行，人民币汇率弹性进一步增强。2016年6月末，广义货币供应量M2余额同比增长11.8%；人民币贷款余额同比增长14.3%，比年初增加7.53万亿元，同比多增9671亿元；社会融资规模存量同比增长12.3%。6月份非金融企业及其他部门贷款加权平均利率为5.26%，同比下降0.78个百分点，与上年12月基本持平。,410.0
3,6月末，CFETS人民币汇率指数为95.02，人民币对美元汇率中间价为6.6312元。当前全球经济仍处在深度调整期，不确定、不稳定因素依然较多，复苏不及预期，贸易保护主义抬头，地缘政治更趋复杂，英国脱欧的影响还将持续。面对复杂的外部环境，在供给侧结构性改革、简政放权和创新驱动战略的推动下，中国经济新的动能正在积聚，传统动能的改造升级也在加快，但结构性矛盾仍较突出，经济对房地产和基建投资的依赖较大，民间投资增速及占比下降，债务杠杆继续较快上升，区域经济分化较为明显。要坚持适度扩大总需求，坚定不移推进供给侧结构性改革，加快培育新的发展动能，改造提升传统比较优势，抓好“去产能、去库存、去杠杆、降成本、补短板”五大任务，深化国有企业和金融部门的基础性改革，促进非公有制经济健康发展，通过有效的市场竞争，提高资源配置效率，提振市场信心，稳定市场预期，增强融资的可持续性，拓展金融资源有效配置的领域和空间。下一阶段，要按照党中央、国务院统一部署，坚持改革开放，坚持稳中求进工作总基调，用稳定的宏观经济政策稳住市场预期，用重大改革举措落地增强发展信心。,473.0
4,继续实施稳健的货币政策，保持灵活适度，适时预调微调，增强针对性和有效性，做好与供给侧结构性改革相适应的总需求管理，为结构性改革营造中性适度的货币金融环境。更加注重改革创新，寓改革于调控之中，把货币政策调控与深化改革紧密结合起来，更充分地发挥市场在资源配置中的决定性作用。针对金融深化和创新发展，进一步完善调控模式，强化价格型调节和传导机制，疏通货币政策向实体经济的传导渠道，深化金融机构改革，通过增加供给和竞争改善金融服务，完善宏观审慎政策框架，切实维护金融体系稳定，守住不发生系统性金融风险的底线。第一部分货币信贷概况2016年上半年，银行体系流动性合理充裕，货币信贷和社会融资规模平稳增长，利率水平低位稳定运行，人民币汇率弹性进一步增强。一、货币总量平稳增长6月末，广义货币供应量M2余额为149万亿元，同比增长11.8%，增速比3月末低1.6个百分点，比上年末低1.5个百分点。,392.0
5,2016年上半年M2增速总体有所回落，主要与外汇占款同比多减、同业业务运作更为规范、部分企业现金流改善后归还高成本融资、财政存款同比多增等因素有关，并在较大程度上受到去年上半年股市活跃推高M2基数的影响。,102.0
6,受去年年中应对股市波动导致基数较高等影响，7月份M2增速仍会进一步下降，之后有望逐步回归。6月末，狭义货币供应量M1余额为44.4万亿元，同比增长24.6%，增速比3月末高2.5个百分点。M1增速自2015年二季度以来持续回升，反映了低利率环境下货币“活性”增强，一定程度上与地方政府债务置换暂时沉淀了部分资金以及房地产销售回暖等结构性因素有关。流通中货币M0余额为6.3万亿元，同比增长7.2%，增速比3月末高2.8个百分点。上半年现金净回笼398亿元，同比少回笼1257亿元。,240.0
7,6月末，基础货币余额为28.9万亿元，同比下降1.3%，降幅较3月末收窄4.4个百分点，比年初增加8600亿元，同比多增1.6万亿元。中央银行流动性供给方式出现变化，2015年上半年主要通过降低法定存款准备金率供给流动性，2016年上半年则主要通过公开市场、中期借贷便利等货币政策操作供给流动性，前者对基础货币没有扩张作用，而后者在提供流动性的同时也会增加基础货币。6月末货币乘数为5.16，比3月末高0.06。金融机构超额准备金率为2.1%。其中，农村信用社为7.9%。,236.0
8,"二、金融机构存款增长有所放缓6月末，金融机构本外币各项存款余额为150.6万亿元，同比增长10.7%，增速比3月末低1.9个百分点,比上年末低1.7个百分点，比年初增加10.8万亿元，同比少增7196亿元。",103.0
9,人民币各项存款余额为146.2万亿元，同比增长10.9%，增速比3月末低2.1个百分点，比年初增加10.5万亿元，同比少增5660亿元。外币各项存款余额为6562亿美元，比年初增加288亿美元，同比少增422亿美元。从人民币存款期限看，存款趋于活期化，住户存款和非金融企业存款上半年增量中活期占比为44.2%，比上年同期提升31.8个百分点。从人民币存款部门分布看，非金融企业存款同比多增较多，上半年同比多增1.5万亿元，其中非金融企业活期存款同比多增达1.6万亿元，这也直接推升了M1增速；非银行业金融机构存款同比少增较多，上半年同比少增3.7万亿元，其中证券及交易结算类存款同比少增约3.6万亿元，这主要是因为2015年上半年股市上涨较快，大量存款转化为证券公司客户保证金抬高了基数。三、金融机构贷款平稳较快增长6月末，金融机构本外币各项贷款余额为106.7万亿元，同比增长13%，比年初增加7.3万亿元，同比多增5382亿元。,416.0
