,paragraph,length
0,中国货币政策执行报告2020年第二季度中国人民银行货币政策分析小组2020年8月6日内容摘要2020年以来，新冠肺炎疫情给我国经济社会发展带来严重冲击。在党中央坚强领导下，全国上下齐心协力，统筹疫情防控和经济社会发展工作取得重大成果。我国经济增长表现出强劲韧性，2020年上半年国内生产总值（GDP）同比小幅下降1.6%，其中第二季度同比增长3.2%，明显好于预期；上半年居民消费价格指数（CPI）同比上涨3.8%，就业形势总体稳定，进出口贸易好于预期。中国人民银行坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻党中央、国务院的决策部署，稳健的货币政策更加灵活适度，根据疫情防控和复工复产的阶段性特点，灵活把握调控的力度、节奏和重点，坚持以总量政策适度、融资成本明显下降、支持实体经济三大确定性应对高度不确定的形势，支持经济增长向潜在增速回归，为做好“六稳”“六保”工作营造了适宜的货币金融环境。,402.0
1,一是保持流动性合理充裕。灵活运用降准、中期借贷便利、公开市场操作、再贷款、再贴现等工具，引导市场利率围绕政策利率平稳运行，稳定了市场预期。,69.0
2,二是继续释放改革红利，降低社会综合融资成本。引导中期借贷便利和公开市场操作中标利率下行30个基点，带动贷款市场报价利率（LPR）下降。稳步推进存量浮动利率贷款定价基准转换，推动降低存量贷款利息支出。,99.0
3,三是完善结构性货币政策工具体系，精准滴灌。3000亿元专项再贷款和5000亿元再贷款、再贴现政策已基本执行完毕，1万亿元再贷款、再贴现政策有序衔接。创新两项直达实体经济的政策工具，加大对普惠小微企业的支持力度，支持经济恢复发展。,114.0
4,四是以我为主，兼顾对外均衡。人民币汇率总体稳定，双向浮动弹性增强。,33.0
5,五是牢牢守住不发生系统性金融风险的底线，贯彻市场化、法治化原则，稳妥推进金融风险处置，加大不良贷款核销处置力度。总体来看，稳健的货币政策成效显著，传导效率进一步提升，体现了前瞻性、精准性、主动性和有效性，金融支持实体经济力度明显增强。6月末，广义货币供应量（M2）同比增长11.1%，社会融资规模存量同比增长12.8%，增速均明显高于2019年。6月企业贷款加权平均利率为4.64%，较上年12月下降0.48个百分点。货币信贷结构进一步优化，6月末普惠小微贷款同比增长26.5%，制造业中长期贷款同比增长24.7%。,258.0
6,人民币汇率双向浮动，市场预期平稳。6月末，中国外汇交易中心（CFETS）人民币汇率指数报92.05，较上年末升值0.72%。长期看，我国经济稳中向好、长期向好、高质量发展的基本面没有改变。但也要看到，世界经济陷入衰退，不稳定性不确定性较大。我国经济运行中还存在一些结构性、体制性、周期性问题，发展不平衡不充分问题仍然突出，对此要客观认识、理性看待，坚定信心、保持定力，继续抓实经济社会发展各项工作。,199.0
7,下一阶段，中国人民银行将坚持以习近平新时代中国特色社会主义思想为指导，坚决贯彻落实党中央、国务院决策部署，统筹推进疫情防控和经济社会发展工作，坚持稳中求进工作总基调，坚持新发展理念，坚持以供给侧结构性改革为主线，扎实做好“六稳”工作，全面落实“六保”任务，确保完成决战决胜脱贫攻坚目标任务，全面建成小康社会。,154.0
8,稳健的货币政策更加灵活适度、精准导向，保持货币供应量和社会融资规模合理增长，完善跨周期设计和调节，处理好稳增长、保就业、调结构、防风险、控通胀的关系，实现稳增长和防风险长期均衡。要增强针对性和时效性，根据疫情防控和经济金融形势把握货币政策操作的力度、节奏和重点，坚持把支持实体经济恢复与可持续发展放到更加突出的位置，综合运用并创新多种货币政策工具，保持流动性合理充裕，疏通货币政策传导机制，有效发挥结构性货币政策工具的精准滴灌作用，提高政策的“直达性”，支持实体经济特别是中小微企业渡过难关、平稳发展。多渠道做好预期引导工作，保持物价水平基本稳定。推动贷款市场报价利率改革，有序推进存量浮动利率贷款定价基准转换，推动综合融资成本明显下降，为经济发展和稳企业保就业提供有利条件。支持银行特别是中小银行多渠道补充资本和完善治理，加大不良贷款处置力度，提升银行服务实体经济和防范化解金融风险的能力。,396.0
9,深化金融供给侧结构性改革，推动金融、科技和产业形成良性循环和三角互动，协调好本外币政策，处理好内外经济平衡，加快形成以国内大循环为主体、国内国际双循环相互促进的新发展格局。一、银行体系流动性合理充裕2020年上半年，面对复杂严峻的内外部形势，中国人民银行按照稳健的货币政策要更加灵活适度的要求，综合运用降准、中期借贷便利、再贷款、再贴现等工具投放中长期流动性，灵活把握公开市场操作力度和节奏，维护流动性合理充裕，加强预期管理，引导货币市场利率围绕公开市场操作利率平稳运行。二、金融机构贷款较快增长，信贷结构优化，贷款利率下降中国人民银行引导信贷投放与企业复工复产需求相匹配，继续推动企业融资成本下降，进一步推动贷款向中小微企业倾斜，为疫情防控、复工复产和实体经济发展提供了精准支持。2020年6月末，金融机构本外币贷款余额为171.3万亿元，同比增长13.0%，比年初增加12.7万亿元，同比多增2.9万亿元。人民币贷款余额为165.2万亿元，同比增长13.2%，比年初增加12.1万亿元，同比多增2.4万亿元。,456.0
