,paragraph,length
0,中国国内生产总值（GDP）同比增长8.4%，在全球主要经济体中名列前茅；就业形势总体稳定，居民消费价格温和上涨，国际收支基本平衡，外汇储备规模保持稳定。按照党中央、国务院决策部署，在国务院金融稳定发展委员会（以下简称金融委）统筹指挥下，金融系统坚持稳中求进工作总基调，扎实做好“六稳”工作，全面落实“六保”任务，加强宏观政策跨周期和逆周期调节，加大对实体经济支持力度，持续深化金融改革开放，全力做好金融风险防范化解工作。,210.0
1,一是稳杠杆取得显著成效。实施有力、有效、有度的宏观经济政策，以相对较少的债务增量支持经济较快恢复增长。2021年末，我国宏观杠杆率为272.5%，较上年末降低7.7个百分点。,87.0
2,二是推动高风险机构精准拆弹工作取得积极进展。持续推动“明天系”、海航集团等企业集团的风险化解工作。持续压降高风险金融机构数量，2022年第二季度央行金融机构评级结果显示，全国高风险机构数量较峰值已压降近半，现有366家高风险机构总资产仅占全部参评机构总资产的1.55%。,135.0
3,三是统筹做好资管业务整改工作。资管新规过渡期于2021年底如期结束，资管整改成效显著，通道类业务规模大幅压降，产品净值化比例明显提升，资管行业呈现稳健发展态势。,80.0
4,四是全面清理整顿金融秩序。P2P网贷平台全部退出经营，互联网金融转入常态化监管。坚决推进反垄断和防止资本无序扩张，依法将各类金融活动全面纳入监管。严厉打击虚拟货币交易炒作及乱办金融、非法集资等非法金融活动。,103.0
5,五是维护金融市场稳健运行。全面深化资本市场改革，设立北京证券交易所，全面实行股票发行注册制条件逐步具备。夯实债券市场法律基础，持续加大对债券市场违法违规行为打击力度。完善外汇市场“宏观审慎+微观监管”两位一体管理框架，有效防范跨境资本流动风险。,122.0
6,六是有力推进防范化解金融风险体制机制建设。推动建立地方党政主要领导负责的财政金融风险处置机制，金融委办公室地方协调机制发挥积极作用。发布宏观审慎政策指引，完善宏观审慎政策框架。发布国内系统重要性银行名单，制定实施系统重要性银行附加监管规定、全球系统重要性银行总损失吸收能力管理办法，完善系统重要性金融机构监管。出台金融控股公司董监高人员任职备案管理规定，依法受理金融控股公司设立申请，完善金融控股公司监管制度体系。,207.0
7,不断健全存款保险制度，早期纠正工作成效明显。起草《金融稳定法》，积极推进设立金融稳定保障基金相关工作。总体来看，金融稳定工作在精准拆弹、改革化险、抓前端治未病、建机制补短板等方面取得积极成效，金融风险整体收敛、总体可控，金融业平稳健康发展。在肯定成绩的同时，也要清醒认识我国经济金融发展面临的困难和挑战。国际方面，全球疫情仍在持续，地缘政治局势紧张，供应链和国际贸易受阻，粮食、能源等大宗商品价格大幅波动。,203.0
8,主要发达经济体通货膨胀水平屡创新高，加快收紧货币政策的外溢效应不容忽视，全球经济增长、金融市场和跨境资本流动面临震荡风险。国内方面，我国经济发展面临需求收缩、供给冲击、预期转弱三重压力。消费复苏动能较弱，稳出口难度增大，结构性通胀压力加大，疫情对经济平稳运行造成一定影响。区域经济发展不平衡进一步凸显，中小金融机构风险呈现区域集中特征。展望未来，中国经济稳中向好、长期向好的基本面没有改变，支撑高质量发展的生产要素条件没有变，韧性足、潜力大、空间广的特点也没有变。,232.0
9,无论国际风云如何变幻，我们都要坚定不移做好自己的事情，以习近平新时代中国特色社会主义思想为指导，贯彻落实党的二十大精神，坚定不移走中国特色金融发展之路。要坚持稳中求进工作总基调，完整、准确、全面贯彻新发展理念，加快构建新发展格局，全面深化改革开放，坚持创新驱动发展，推动高质量发展，坚持以供给侧结构性改革为主线，统筹疫情防控和经济社会发展，统筹发展和安全，继续做好“六稳”“六保”工作，着力稳定宏观经济大盘，保持经济运行在合理区间。稳健的货币政策要加大对实体经济的支持力度，将稳增长放在更加突出的位置，更好发挥货币政策工具总量和结构双重功能，增强信贷总量增长的稳定性。健全市场化利率形成和传导机制，推动企业综合融资成本稳中有降、金融系统继续向实体经济让利，强化对重点领域和薄弱环节支持力度。加强和完善现代金融监管，提升监管协调效能，补齐制度短板。,373.0
