,paragraph,length
0,中国金融稳定报告ChinaFinancialStabilityReport中国人民银行金融稳定分析小组内容摘要2009年是国际金融危机全面爆发后全球经济逐步企稳回升的一年，中国经受了危机的严峻考验，国民经济总体回升向好，金融业改革取得积极进展，金融机构实力明显增强，金融市场运行平稳，金融基础设施建设不断加强，金融体系总体稳健。,164.0
1,"当前，国际金融市场渐趋稳定，国内经济回升向好的基础逐步巩固，但影响我国金融稳定的内外部环境依然复杂，金融体系潜在风险和不确定性因素继续存在，维护金融稳定仍然面临严峻挑战。宏观经济总体回升，为金融业运行奠定了良好基础。2009年全球经济逐步企稳回升，主要经济体自年中逐渐复苏。中国经历了21世纪以来经济发展最为困难的一年，在积极的财政政策和适度宽松的货币政策以及应对国际金融危机一揽子计划的共同作用下，较快地扭转了经济增速明显下滑的不利局面，实现国民经济总体回升向好。投资和消费需求继续快速增长，进出口温和回升,贸易顺差收窄。",262.0
2,物价水平前低后高，上行压力有所增大，主要资产价格上涨较快，房地产价格逐月走高。货币信贷快速增长，人民币汇率在合理均衡水平上保持基本稳定。当前，全球经济复苏的基础尚不稳固，中国经济增长的不确定性因素较多，金融业运行的内外部环境依然复杂。下一阶段，要继续实行积极的财政政策和适度宽松的货币政策，根据新形势、新情况着力提高政策的针对性和灵活性，特别要处理好保持经济平稳较快发展、调整经济结构和管理通货膨胀预期的关系。银行业积极应对国内外宏观经济形势变化，认真贯彻适度宽松的货币政策，加大信贷投放力度，有力地支持了经济社会持续健康发展。,264.0
3,各项改革继续深化，风险管理水平和危机应对能力有所增强，资产质量和盈利状况持续改善，流动性水平较为充足，运行总体稳健，发展势头良好。伴随着贷款的快速增长，银行业信贷集中度有所提高，资产质量持续改善的压力加大，资本充足水平略有下降，盈利结构有待改善。下一阶段，银行业要继续贯彻国家宏观调控政策，及时制定科学发展的战略规划，继续深化各项改革，优化信贷结构，加大对经济结构调整和发展方式转变的支持力度；积极防范和化解潜在风险，着力改善盈利结构，强化资本补充和约束机制，进一步提升综合实力、市场竞争力和抗风险能力。证券期货业继续保持稳健发展，自身实力和服务实体经济的能力明显提升。上市公司数量和市值规模大幅增长，证券期货机构盈利能力显著提高，基金管理公司等机构投资者的主导地位进一步增强。,339.0
4,创业板平稳推出，市场基础性制度建设和证券期货法律体系不断完善，证券业开放程度稳步提高。随着资本市场规模的扩大以及融资融券、股指期货等新业务、新产品的陆续推出，资本市场运行环境和证券期货机构经营面临的环境日益复杂，应关注证券公司收入结构单一、部分基金管理公司内部控制有待加强以及投资者适当性制度有待完善等问题。下一阶段，证券期货业要继续深化发行体制改革，完善多层次资本市场体系，推动证券期货机构创新发展，促进证券期货业平稳健康运行。保险业总体保持健康发展，整体实力明显增强，资产规模继续扩大，保费收入稳步增长，服务领域继续拓宽，总体经营效益明显好转，结构调整取得积极成效，对外开放程度稳步提高，监管科学性和有效性逐步提升，较好地发挥了服务社会和经济的作用。但保险业自身存在的一些突出矛盾和问题仍不容忽视，如部分公司粗放型发展模式尚未彻底转变、少数中小保险公司的资本补充机制有待完善、保险资金运用风险增大等。,402.0
5,下一阶段，保险业应进一步加快改革和发展步伐，推进保险业转变发展模式，建立符合我国国情的农业保险框架和巨灾保险制度，提高保险资金运用水平，增强自身核心竞争力和服务经济社会的能力。金融市场总体运行平稳，市场交易活跃，市场制度建设取得进展。货币市场保持活跃，交易量继续大幅增加，利率低位运行；债券市场迅速发展，发行规模快速扩大，债券交易价格平稳；股票期货市场活跃，筹资功能增强；票据市场快速增长，价格运行阶段性特征明显；外汇市场运行平稳，黄金市场稳中有升。市场基础性制度建设进一步加强，新股发行体制改革继续推进，交易结算制度和期货市场制度建设逐步完善，银行间债券市场基础制度和系统建设得到加强。政府、企业、住户相关财务分析表明，政府部门财务状况较好，债务水平总体较低，但地方政府投融资平台贷款増长较快的现象不容忽视。,355.0
6,企业部门生产经营稳步改善，长期偿债能力基本稳定，短期偿债能力有所提高，流动资金继续快速增长，利息保障能力有所增强，但流动资产变现能力依然较弱，流动负债比例较高，自有资本比例下滑。住户部门持有的金融资产继续増长，结构更趋多元化，其整体债务水平较低，但信用卡逾期透支明显上升的情况值得关注。金融基础设施不断完善。支付系统建设稳步推进，非现金支付工具应用更加广泛，农村支付环境建设全面启动；金融业运行法制基础进一步加强，金融管理部门规章制度不断健全；企业会计准则有效实施，国际趋同进展顺利；信用环境进一步改善，社会信用体系建设总体加快；反洗钱工作继续推进，首次发布国家反洗钱战略，国际合作逐步加强。下一阶段，应进一步加强金融基础设施建设，完善支付结算体系，加强金融法制建设，提高会计标准，健全征信体系，加大反洗钱力度。,356.0
7,"宏观审慎管理有待强化。国际金融危机凸显了现行金融监管在保证金融体系整体稳定方面的不足，为弥补这一缺陷，加强宏观审慎管理成为危机后国际金融监管改革的核心内容。宏观审慎管理以防范系统性风险为根本目标，将金融业视做一个有机整体，既防范金融体系内部相互关联可能导致的风险传递,又关注金融体系在跨经济周期中的稳健状况。宏观审慎管理框架主要包括宏观审慎分析、宏观审慎政策选择、宏观审慎工具运用三个方面。近年来，中国人民银行等有关部门按照党中央、国务院的统一部署，在加强宏观审慎管理方面进行了有益探索。",244.0
8,"当前，为有效防范系统性风险，应把握国际趋势并从我国基本国情出发，将宏观审慎管理纳入我国宏观调控及金融稳定的政策工具组合,实现宏观审慎管理与微观审慎监管的有效协调和补充，更好地维护金融稳定,支持经济平稳较快发展。",105.0
9,中国金融稳定报告oninChinaFinancialStabilityReport2010第一章2009年是国际金融危机全面爆发后全球经济逐步企稳回升的一年，也中国经济遭受国际金融危机重大冲击，并逐步实现较快复苏的一年。,110.0
